,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_SVM,Prob_SVM,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Jaro,Correct_SVM,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
77,1158,RECOVERY CLASS 2,recovery class 2,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,recovery,class,,,OR / Anesthesia / Recovery Room,0.95,OR / Anesthesia / Recovery Room,0.726373199796,OR / Anesthesia / Recovery Room,0.425876643318,OR / Anesthesia / Recovery Room,0.518279799771,OR / Anesthesia / Recovery Room,4,1,1,1,1,0.655132410721,recovery,class,,
78,4157,HC HEMOGRAM CBC WITHOUT DIFF,hemogram complete_blood_count without differential,Laboratory,RETROSPECTIVE,2016-07-12,cbc,without,hemogram,,Monitoring,0.79,Laboratory,0.946285000122,Laboratory,0.928204834505,Laboratory,0.997039119282,Laboratory,3,0,1,1,1,0.717882238477,cbc,without,hemogram,diff
79,6417,LIVER HEPATIC PANEL HEPATIC FUNCTION PANEL,liver hepatic panel hepatic function panel,Laboratory,ONLINE,2016-10-12,function,panel,hepatic,,Laboratory,0.71,Laboratory,0.965870761456,Laboratory,0.949834706287,Laboratory,0.999749112235,Laboratory,4,1,1,1,1,0.906363644994,function,panel,hepatic,
80,421,HCHG DAILY NO PER HOUR/HCHG DAILY NO PER HOUR,daily nitric_oxide per hour/hchg daily nitric_oxide per hour,Plan Benefit,RETROSPECTIVE,2016-07-12,hour,per,daily,nitric_oxide,Plan Benefit,1.0,Plan Benefit,0.994520945704,Plan Benefit,0.874047861117,Plan Benefit,0.999984258857,Plan Benefit,4,1,1,1,1,0.96713826642,hour,hchg,per,daily
81,5535,CULTURE FUNGAL,culture fungal,Laboratory,RETROSPECTIVE,2016-07-13,culture,fungal,,,Laboratory,0.83,Laboratory,0.984812053712,Laboratory,0.897641853459,Laboratory,0.997412283585,Laboratory,4,1,1,1,1,0.927466547689,culture,fungal,,
82,2928,BREAST MILK  BANKED  PER OZ,breast milk banked per ounce,Supply,RETROSPECTIVE,2016-07-12,ounce,banked,breast,per,Supply,0.7,Supply,0.829096802736,Supply,0.86875170906,Supply,0.993406758333,Supply,4,1,1,1,1,0.847813817533,oz,per,,
83,5085,11021082 - ACETAMINOPHEN 325MG,acetaminophen 325_mg,Pharmacy,RETROSPECTIVE,2016-07-13,325_mg,acetaminophen,,,Pharmacy,0.88,Pharmacy,0.988295325822,Pharmacy,0.956928691425,Pharmacy,0.999479410939,Pharmacy,4,1,1,1,1,0.956175857046,325_mg,acetaminophen,,
84,6545,CLONIDINE 0.3 MG/24 HR WEEKLY TRANSDERMAL PATCH,clonidine 0.3 mg/24 hour weekly transdermal patch,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,hr,patch,,,Laboratory,0.69,OR / Anesthesia / Recovery Room,0.453325289125,OR / Anesthesia / Recovery Room,0.34467168773,OR / Anesthesia / Recovery Room,0.861123109628,OR / Anesthesia / Recovery Room,3,0,1,1,1,0.414780021621,hr,patch,,
85,2022,CENTRAL LINE DRESSING KIT,central line dressing kit,Supply,ONLINE,2016-09-16,line,kit,central,dressing,Supply,0.87,Supply,0.981315277264,Supply,0.876830933083,Supply,0.999492018958,Supply,4,1,1,1,1,0.931909557326,line,kit,central,dressing
86,4690,LOC7 300-399MG/ML ML,low osmolar contrast material 300-399_mg/ml ml,Pharmacy,RETROSPECTIVE,2016-07-13,399_mg/ml,loc7,ml,,Pharmacy,0.79,Pharmacy,0.900259170323,Pharmacy,0.94245536134,Pharmacy,0.642670847385,Pharmacy,4,1,1,1,1,0.818846344762,ml,low,contrast,
87,2835,INFUSION @ HR BEYOND 1.5,infusion hour beyond 1.5,Nursing Services,RETROSPECTIVE,2016-07-12,1.5,beyond,infusion,hour,Diluent / Flush / Irrigant,0.7,Nursing Services,0.234204523639,Nursing Services,0.219544494243,Nursing Services,0.440656236321,Nursing Services,3,0,1,1,1,0.223601313551,1.5,beyond,infusion,hr
88,3265,HC LACTIC ACID - BG SYRINGE,lactic acid blood_gas syringe,Monitoring,RETROSPECTIVE,2016-07-12,syringe,acid,lactic,blood_gas,Laboratory,0.86,Laboratory,0.565127694962,Laboratory,0.752409941744,Laboratory,0.941230039894,Laboratory,4,1,1,1,1,0.77969191915,syringe,acid,lactic,bg
89,1316,THROMBOPLASTIN TM PRTL PLSM/WHL BLD,thromboplastin time partial plasma/whole blood,Laboratory,ONLINE,2016-09-16,whole,bld,thromboplastin,,Laboratory,0.91,Laboratory,0.982343411419,Laboratory,0.853171508483,Laboratory,0.999659016073,Laboratory,4,1,1,1,1,0.936293483994,partial,thromboplastin,whole,bld
90,2646,MORPHINE 15 MG/ML INJECTION SOLUTION,morphine 15_mg/ml injection solution,Pharmacy,RETROSPECTIVE,2016-07-12,injection,morphine,solution,15_mg/ml,Pharmacy,0.85,Pharmacy,0.971123549748,Pharmacy,0.914494872249,Pharmacy,0.992240104099,Pharmacy,4,1,1,1,1,0.931964631524,injection,morphine,solution,15_mg/ml
91,5415,AEROSOL INHALATION SUBSEQ,aerosol inhalation subsequent,Respiratory Therapy,RETROSPECTIVE,2016-07-13,subsequent,aerosol,inhalation,,Respiratory Therapy,0.82,Respiratory Therapy,0.937891382861,Respiratory Therapy,0.777548985844,Respiratory Therapy,0.999948691139,Respiratory Therapy,4,1,1,1,1,0.883847264961,subseq,aerosol,inhalation,
92,1593,C REACTIVE PROTEIN SE,c reactive protein serum,Laboratory,ONLINE,2016-08-29,reactive,protein,se,,Laboratory,0.96,Laboratory,0.930676764657,Laboratory,0.919636583156,Laboratory,0.996520321965,Laboratory,4,1,1,1,1,0.951708417445,reactive,c,protein,serum
93,1598,CARDIOPLEGIA SOL,cardioplegia solution,Pharmacy,ONLINE,2016-08-29,cardioplegia,sol,,,Pharmacy,0.75,OR / Anesthesia / Recovery Room,0.31123158455,OR / Anesthesia / Recovery Room,0.429102464356,OR / Anesthesia / Recovery Room,0.607719691567,OR / Anesthesia / Recovery Room,3,0,1,1,1,0.337013435118,cardioplegia,sol,,
94,4050,MELATONIN 3MG TAB,melatonin 3_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,melatonin,tab,3_mg,,Pharmacy,0.94,Pharmacy,0.969243518076,Pharmacy,0.930789180074,Pharmacy,0.947394468774,Pharmacy,4,1,1,1,1,0.946856791731,melatonin,tab,3_mg,
95,1771,HB - SWALLOW/FEEDING THERAPY 45 MINUTES (MOD GN),swallow/feeding therapy 45 minutes mod gn,PT / OT / Speech Therapy,ONLINE,2016-09-01,minutes,swallow,feeding,therapy,PT / OT / Speech Therapy,0.74,PT / OT / Speech Therapy,0.32508835223,PT / OT / Speech Therapy,0.578606778888,PT / OT / Speech Therapy,0.936077115073,PT / OT / Speech Therapy,4,1,1,1,1,0.644943061548,minutes,swallow,feeding,therapy
96,5421,ALBUMIN 25%.50ML-100ML VIAL,albumin 25%.50_ml 100_ml vial,Pharmacy,RETROSPECTIVE,2016-07-13,vial,100_ml,albumin,25%.50_ml,Pharmacy,0.78,Pharmacy,0.959884903808,Pharmacy,0.828106777985,Pharmacy,0.999135125567,Pharmacy,4,1,1,1,1,0.89178170184,vial,100_ml,albumin,25%.50_ml
97,6904,SUCCINYL CHL VL 20MG/ML 10ML SUCCINYLCHOLINE CHLORIDE 20 MG/ML 1,succinylcholine chloride vial 20 mg/ml 10 ml succinylcholine chloride 20 mg/ml 1,Pharmacy,ONLINE,2016-10-12,vial,chloride,10_ml,,Pharmacy,0.73,Pharmacy,0.81603478764,Pharmacy,0.960357890835,Pharmacy,0.928203565561,Pharmacy,4,1,1,1,1,0.858649061009,vial,ml,mg,chloride
98,6348,CALAMINE PHENOLATED OINT 71GM MENTHOL/ZINC OX/CALAMINE/PHENOL OIN,calamine phenolated oint 71 gm menthol/zinc ox/calamine/phenol oin,Pharmacy,ONLINE,2016-10-06,zinc,,,,Procedure,0.68,Pharmacy,0.988830302798,Pharmacy,0.88627910171,Pharmacy,0.993409342542,Pharmacy,3,0,1,1,1,0.717129686763,gm,zinc,oint,
99,1971,CABLE EPS EXT HEX BLK 150 U,cable eps extension hex black 150_units,Supply,ONLINE,2016-09-16,ext,,,,Supply,0.65,Supply,0.828961139669,Supply,0.829791435249,Supply,0.981173487981,Supply,4,1,1,1,1,0.822481515724,ext,,,
100,2889,TRACHEOSTOMY TX MODALITY S,tracheostomy treatment modality sigma,Respiratory Therapy,RETROSPECTIVE,2016-07-12,tracheostomy,treatment,modality,,Respiratory Therapy,0.79,OR / Anesthesia / Recovery Room,0.384439091892,OR / Anesthesia / Recovery Room,0.388742592917,PT / OT / Speech Therapy,0.462270931407,OR / Anesthesia / Recovery Room,2,0,1,1,0,0.193295421202,tracheostomy,sigma,tx,modality
101,2961,ELECTRODE KITTYCAT PED,electrode kittycat pediatric,Supply,RETROSPECTIVE,2016-07-12,electrode,pediatric,kittycat,,Supply,0.85,Supply,0.829321144552,Supply,0.650450121572,Supply,0.92152838954,Supply,4,1,1,1,1,0.812824913916,electrode,ped,kittycat,
102,3496,ZYVOX 600MG TABLET,zyvox 600_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,600_mg,tablet,zyvox,,OR / Anesthesia / Recovery Room,0.72,Pharmacy,0.952105906984,Pharmacy,0.896422455107,Pharmacy,0.976923778747,Pharmacy,3,0,1,1,1,0.70636303521,600_mg,tablet,zyvox,
103,634,HC PTH INTACT,parathyroid_hormone intact,Laboratory,ONLINE,2016-09-16,path,intact,,,Laboratory,0.82,Laboratory,0.836448056752,Laboratory,0.842684666451,Laboratory,0.987624042268,Laboratory,4,1,1,1,1,0.871689191368,intact,parathyroid_hormone,,
104,5652,HB GLUCOSE BLOOD,glucose blood,Laboratory,RETROSPECTIVE,2016-07-13,blood,glucose,,,Laboratory,0.93,Laboratory,0.848890543664,Laboratory,0.58942656775,Laboratory,0.871880573319,Laboratory,4,1,1,1,1,0.810049421183,blood,glucose,,
105,2925,BLOOD GAS KIT,blood gas kit,Supply,RETROSPECTIVE,2016-07-12,gas,blood,kit,,Supply,0.82,Supply,0.878178270058,Supply,0.790183448542,Supply,0.78517036361,Supply,4,1,1,1,1,0.818383020553,gas,blood,kit,
106,4937,HB 5%DEXTROSE/1/2NS+KCL 10MEQ/L 1,5%dextrose/1/2 normal_saline and potassium_chloride 10_meq/liter 1,Pharmacy,RETROSPECTIVE,2016-07-13,10_meq/l,potassuim_chloride,5%dextrose/1/2ns,,Diluent / Flush / Irrigant,0.78,Diluent / Flush / Irrigant,0.916806844111,Diluent / Flush / Irrigant,0.629512713374,Diluent / Flush / Irrigant,0.691638255624,Diluent / Flush / Irrigant,4,1,1,1,1,0.754489453277,normal_saline,potassium_chloride,10_meq/liter,5%dextrose/1/2
107,5694,HB SPINAL FLUID COUNT- DIFF,spinal fluid count_differential,Laboratory,RETROSPECTIVE,2016-07-13,count,spinal,diff,fluid,Supply,0.74,Laboratory,0.341972049478,Laboratory,0.830713565003,Laboratory,0.920792028369,Laboratory,3,0,1,1,1,0.523369410712,spinal,fluid,count_differential,
108,6337,BLOOD DRAW ARTERIAL CATH ACC,blood draw arterial catch acc,Nursing Services,ONLINE,2016-10-06,arterial,draw,blood,,Laboratory,0.77,Nursing Services,0.918045780438,Nursing Services,0.763838037997,Nursing Services,0.997013157327,Nursing Services,3,0,1,1,1,0.66972424394,arterial,draw,blood,
109,4397,63972001 - FERRITIN,ferritin,Laboratory,RETROSPECTIVE,2016-07-13,ferritin,,,,Laboratory,0.72,Laboratory,0.920117003228,Laboratory,0.871032485084,Laboratory,0.989364206496,Laboratory,4,1,1,1,1,0.875128423702,ferritin,,,
110,304,SODIUM CHLORIDE 0.9% 50ML,sodium chloride 0.9% 50_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,50_ml,chloride,sodium,Diluent / Flush / Irrigant,0.99,Diluent / Flush / Irrigant,0.894545980188,Diluent / Flush / Irrigant,0.768260996586,Diluent / Flush / Irrigant,0.981687397035,Diluent / Flush / Irrigant,4,1,1,1,1,0.908623593452,0.9%,50_ml,chloride,sodium
111,4351,27677000 - US RETROPERITONEAL COMP,ultrasound retroperitoneal comprehensive,Radiology,RETROSPECTIVE,2016-07-13,compressors,retroperitoneal,27677000_us,,Radiology,0.84,Radiology,0.85460754679,Radiology,0.703195265915,Radiology,0.884005233954,Radiology,4,1,1,1,1,0.820452011665,us,retroperitoneal,comprehensive,
112,4477,89156000 - TREATMENT/SWALLOWING,treatment/swallowing,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,swallowing,treatment,,,PT / OT / Speech Therapy,0.9,Respiratory Therapy,0.744281674555,Respiratory Therapy,0.635671154771,Respiratory Therapy,0.88584374387,Respiratory Therapy,3,0,1,1,1,0.566449143299,swallowing,treatment,,
113,6877,PT EXERCISE THERAPY 15 MIN GP,part exercise therapy 15 min gp,PT / OT / Speech Therapy,ONLINE,2016-10-12,therapy,exercise,,,PT / OT / Speech Therapy,0.81,PT / OT / Speech Therapy,0.898073023633,PT / OT / Speech Therapy,0.84146992349,PT / OT / Speech Therapy,0.997889023886,PT / OT / Speech Therapy,4,1,1,1,1,0.886857992752,therapy,exercise,min,
114,2900,VENIPUNCTURE CHRG - CHRG ONL,venipuncture charge charge only,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,charge,,,Nursing Services,0.93,Nursing Services,0.86605272698,Nursing Services,0.763308653385,Nursing Services,0.999854944772,Nursing Services,4,1,1,1,1,0.889804081284,venipuncture,chrg,,
115,397,DORNASE ALPHA I,dornase alpha i,Plan Benefit,RETROSPECTIVE,2016-07-12,alpha,dornase,,,Plan Benefit,0.97,Plan Benefit,0.863734316083,Plan Benefit,0.628478825136,Plan Benefit,0.980723407921,Plan Benefit,4,1,1,1,1,0.860734137285,alpha,dornase,,
116,4660,INJECTION IV. SINGLE/INITIAL,injection intravenous single/initial,Nursing Services,RETROSPECTIVE,2016-07-13,injection,initial,intravenous,single,Supply,0.72,OR / Anesthesia / Recovery Room,0.247306776577,OR / Anesthesia / Recovery Room,0.416967839025,OR / Anesthesia / Recovery Room,0.527973250249,OR / Anesthesia / Recovery Room,3,0,1,1,1,0.298061966463,injection,initial,intravenous,single
117,5634,HB CREATININE BLOOD,creatinine blood,Laboratory,RETROSPECTIVE,2016-07-13,creatinine,blood,,,Laboratory,0.96,Laboratory,0.937187351586,Laboratory,0.831510431227,Laboratory,0.978582549988,Laboratory,4,1,1,1,1,0.9268200832,creatinine,blood,,
118,1886,ASSAY OF CALCIUM IONIZED,assay of calcium ionized,Laboratory,ONLINE,2016-09-16,calcium,ionized,assay,,Laboratory,0.89,Laboratory,0.938594647916,Laboratory,0.908860531632,Laboratory,0.999478510992,Laboratory,4,1,1,1,1,0.934233422635,calcium,ionized,assay,
119,4213,ANGIOSEAL 6FR ORDER INCREMENT OF 10-EA,angioseal 6fr order increment of 10 each,Supply,RETROSPECTIVE,2016-07-12, , , ,,Supply,0.71,Supply,0.525627679407,Supply,0.695583025959,Supply,0.521562066874,Supply,4,1,1,1,1,0.61319319306,increment,6fr,angioseal,order
120,2116,SILDENAFIL 2.5MG/ML ORAL SURX,sildenafil 2.5_mg/ml oral surx,Plan Benefit,RETROSPECTIVE,2016-07-12,oral,sildenafil,surx,2.5mg/ml,Plan Benefit,0.92,Plan Benefit,0.976718750016,Plan Benefit,0.922197100896,Plan Benefit,0.999996102509,Plan Benefit,4,1,1,1,1,0.954727988355,oral,sildenafil,surx,2.5_mg/ml
121,6875,PROTHROMBIN TIME PT T1 PROTIME,prothrombin time part t1 protime,Laboratory,ONLINE,2016-10-12,time,t1,prothrombin,,Laboratory,0.88,Laboratory,0.917387133656,Laboratory,0.812095365409,Laboratory,0.990454599888,Laboratory,4,1,1,1,1,0.899984274738,t1,time,,
122,1536,PARACENTESIS ABD W IMAGING,paracentesis abdomen with imaging,Radiology,ONLINE,2016-09-19,paracentesis,abd,imaging,,Procedure,0.76,Radiology,0.70516903863,Radiology,0.656765838476,Radiology,0.881564001244,Radiology,3,0,1,1,1,0.560874719587,paracentesis,abd,imaging,
123,5592,GAIT TRAINING 5 MIN,gait training 5 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,training,minutes,gait,,PT / OT / Speech Therapy,0.98,PT / OT / Speech Therapy,0.675156172064,PT / OT / Speech Therapy,0.567987192396,PT / OT / Speech Therapy,0.936595079726,PT / OT / Speech Therapy,4,1,1,1,1,0.789934611046,training,min,gait,
124,3277,RT SODIUM,respiratory_therapy sodium,Monitoring,RETROSPECTIVE,2016-07-12,RT,sodium,,,Laboratory,0.92,Monitoring,0.370540658156,Respiratory Therapy,0.303613114723,Respiratory Therapy,0.585486597677,Respiratory Therapy,2,0,0,1,1,0.2222749281,rt,sodium,,
125,6218,DRAPE INCISE IOBAN II 35 X 17,drape incise ioban 2 35 x 17,Supply,ONLINE,2016-09-16,x,ioban,drape,incise,Diluent / Flush / Irrigant,0.7,Supply,0.901544118366,Supply,0.900969130183,Supply,0.9980565967,Supply,3,0,1,1,1,0.700142461312,x,ioban,drape,incise
126,1089,PORPHOBILINOGEN U,porphobilinogen u,Laboratory,ONLINE,2016-09-16,u,porphobilinogen,,,Laboratory,0.76,Supply,0.578940936868,Supply,0.158861413605,Supply,0.348832005381,Supply,3,0,1,1,1,0.271658588963,u,porphobilinogen,,
127,1055,PBDS CENTRAL LINE,pbds central line,Supply,ONLINE,2016-09-16,pbds,line,central,,Supply,0.76,Laboratory,0.303068817041,Supply,0.444554221395,Supply,0.581900975035,Supply,3,1,0,1,1,0.446613799107,pbds,line,central,
128,3,ALARIS PUMP I,alaris pump i,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,alaris,,,Capital Equipment,0.91,Capital Equipment,0.930467162356,Capital Equipment,0.785213772337,Capital Equipment,0.998496925043,Capital Equipment,4,1,1,1,1,0.906044464934,pump,alaris,,
129,6582,DUOSOL 32,duosol 32,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,duosol,,,,Pharmacy,0.69,Supply,0.578940936868,Supply,0.158861413605,Supply,0.348832005381,Supply,3,0,1,1,1,0.271658588963,duosol,,,
130,999,OR LEVEL 3 FIRST 30 MINUTES,operating_room level 3 first 30 minutes,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,level,minutes,first,or,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.860960412722,OR / Anesthesia / Recovery Room,0.863787780182,OR / Anesthesia / Recovery Room,0.99732565427,OR / Anesthesia / Recovery Room,4,1,1,1,1,0.910518461794,level,minutes,first,operating_room
131,1855,AMIODARONE 50 MG/ML SOLN,amiodarone 50_mg/ml solution,Pharmacy,ONLINE,2016-09-16,50_mg/ml,amiodarone,soln,,Pharmacy,0.91,Pharmacy,0.986730798738,Pharmacy,0.950495185114,Pharmacy,0.990905311299,Pharmacy,4,1,1,1,1,0.959532823788,50_mg/ml,amiodarone,soln,
132,1435,ALBUTEROL 0.5% NEBU 20 ML,albuterol 0.5% nebulizer 20_ml,Pharmacy,ONLINE,2016-09-19,albuterol,0.50%,nebu,20_ml,Pharmacy,0.84,Pharmacy,0.894548237908,Pharmacy,0.833344097499,Pharmacy,0.979899585449,Pharmacy,4,1,1,1,1,0.886947980214,albuterol,0.5%,nebu,20_ml
133,2082,NITRIC OXIDE THER SUBSEQ,nitric oxide therapist subsequent,Plan Benefit,RETROSPECTIVE,2016-07-12,subsequent,oxide,therapist,nitric,Plan Benefit,0.87,Plan Benefit,0.655017646444,Plan Benefit,0.892851590504,Plan Benefit,0.988536235193,Plan Benefit,4,1,1,1,1,0.851601368035,subseq,oxide,ther,nitric
134,5927,SET UNIVERSAL 3-BAG SPIKE SET,set universal 3 bag spike set,Supply,RETROSPECTIVE,2016-07-13,bag,set,,,Supply,0.74,Supply,0.998563593241,Supply,0.959910050836,Supply,0.999987826882,Supply,4,1,1,1,1,0.92461536774,bag,set,,
135,2084,NITRIC OXIDE THERP PER 1/2 HR,nitric oxide therapy per 1/2 hour,Plan Benefit,RETROSPECTIVE,2016-07-12,oxide,therapy,hour,per,Plan Benefit,0.87,Plan Benefit,0.992266723187,Plan Benefit,0.897825877869,Plan Benefit,0.999998952047,Plan Benefit,4,1,1,1,1,0.940022888276,oxide,therapy,hr,per
136,2905,VENIPUNCTURE ROUTINE CHG,venipuncture routine charge,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,charge,routine,,Nursing Services,0.93,Nursing Services,0.924633480934,Nursing Services,0.834031711726,Nursing Services,0.99982464032,Nursing Services,4,1,1,1,1,0.922122458245,venipuncture,chg,routine,
137,3719,POTASSIUM WHOLE BLOOD,potassium whole blood,Laboratory,RETROSPECTIVE,2016-07-12,potassium,whole,blood,,Laboratory,0.97,Laboratory,0.986436516063,Laboratory,0.924678021227,Laboratory,0.999583327153,Laboratory,4,1,1,1,1,0.970174466111,potassium,whole,blood,
138,3538,BROMOCRIPTINE 2.5 MG TABLET,bromocriptine 2.5_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,bromocriptine,tablet,2.5_mg,,Pharmacy,0.78,Pharmacy,0.980648413121,Pharmacy,0.918655135541,Pharmacy,0.977000242053,Pharmacy,4,1,1,1,1,0.914075947679,bromocriptine,tablet,2.5_mg,
139,1370,URINALYSIS AUTO W,urinalysis automated with,Laboratory,ONLINE,2016-09-16,urinalysis,automated,,,Laboratory,0.92,Laboratory,0.949611500612,Laboratory,0.908983127277,Laboratory,0.997438047019,Laboratory,4,1,1,1,1,0.944008168727,urinalysis,automated,,
140,6616,HCHG BNP NATRIURETIC PEPTIDE ,bnp natriuretic peptide,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,bnp,peptide,natriuretic,,Laboratory,0.83,Laboratory,0.884286392268,Laboratory,0.873360887094,Laboratory,0.990377401139,Laboratory,4,1,1,1,1,0.894506170125,bnp,peptide,natriuretic,
141,5925,SERTRALINE 60 MG TABS,sertraline 60_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-13,60_mg,sertraline,tabs,,Pharmacy,0.8,Pharmacy,0.985813816057,Pharmacy,0.9266283056,Pharmacy,0.999073734865,Pharmacy,4,1,1,1,1,0.92787896413,60_mg,sertraline,tabs,
142,3548,HEPARIN (PORCINE) PF 5 000UNITS/0.5ML SYRG,heparin porcine partial_fill 5 000_units/0.5_ml syringe,Pharmacy,RETROSPECTIVE,2016-07-12,heparin,pf,syrg,porcine,Pharmacy,0.86,Pharmacy,0.633565508499,Diluent / Flush / Irrigant,0.49455262116,Diluent / Flush / Irrigant,0.626735321031,Pharmacy,2,1,1,0,0,0.373391377125,heparin,pf,syrg,porcine
143,4204,HC DIAGNOSTIC CATHETER,diagnostic catheter,Supply,RETROSPECTIVE,2016-07-12,catheter,diagnostic, ,,Supply,0.82,Supply,0.700216454877,Supply,0.52171959789,Supply,0.692024984251,Supply,4,1,1,1,1,0.683490259255,catheter,diagnostic,,
144,987,OBSERVATION PER HR,observation per hour,Room and Board,ONLINE,2016-09-16,observation,per,hr,,Pharmacy,0.73,Plan Benefit,0.296203119301,Plan Benefit,0.379376417134,Plan Benefit,0.610243895727,Plan Benefit,3,0,1,1,1,0.321455858041,observation,per,hr,
145,2226,HCT ISTAT,hematocrit istat,Laboratory,RETROSPECTIVE,2016-07-12,hematocrit,istat,,,Laboratory,0.79,Monitoring,0.936059587041,Monitoring,0.573162391244,Monitoring,0.990341502772,Monitoring,3,0,1,1,1,0.624890870264,hct,istat,,
146,6515,BLOOD GAS PH PO2 &/OR PCO2 POC ABG,blood gas ph po2 &/or pco2 poc abg,Monitoring,ONLINE,2016-10-12,ph,gas,blood,poc,Monitoring,0.93,Monitoring,0.9626078689,Monitoring,0.925122211368,Monitoring,0.999936507691,Monitoring,4,1,1,1,1,0.95441664699,po2,ph,gas,blood
147,207,NACL 0.9% 100ML MBP,sodium_chloride 0.9% 100_ml mini-bag_plus,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,100_ml,mbp,NaCl,Diluent / Flush / Irrigant,0.94,Diluent / Flush / Irrigant,0.932085784738,Diluent / Flush / Irrigant,0.83751152576,Diluent / Flush / Irrigant,0.953462921467,Diluent / Flush / Irrigant,4,1,1,1,1,0.915765057991,0.9%,100_ml,mbp,nacl
148,355,25000001-SILDENAFIL 50 MG TAB,sildenafil 50_mg tablet,Plan Benefit,RETROSPECTIVE,2016-07-12,50_mg,sildenafil,tablet,,Plan Benefit,0.78,Plan Benefit,0.944214042729,Plan Benefit,0.710356887523,Plan Benefit,0.999690860097,Plan Benefit,4,1,1,1,1,0.858565447587,50_mg,sildenafil,tab,
149,5718,HYDROCORTISONE SUCCINATE SODIUM UP TO 100 MG,hydrocortisone succinate sodium up to 100_mg,Pharmacy,RETROSPECTIVE,2016-07-13,hydrocortisone,100_mg,succinate,sodium,Pharmacy,0.86,Pharmacy,0.915625576233,Pharmacy,0.859562390771,Pharmacy,0.972832005465,Pharmacy,4,1,1,1,1,0.902004993117,hydrocortisone,100_mg,succinate,sodium
150,68,SYRINGE PUMP,syringe pump,Capital Equipment,RETROSPECTIVE,2016-07-12,syringe,pump,,,Capital Equipment,0.95,Capital Equipment,0.799571634067,Capital Equipment,0.735100408426,Capital Equipment,0.956344661263,Capital Equipment,4,1,1,1,1,0.860254175939,syringe,pump,,
151,4034,PREGABALIN 75MG CAP,pregabalin 75_mg capillary,Pharmacy,RETROSPECTIVE,2016-07-12,75_mg,pregabalin,capillary,,Pharmacy,0.94,Pharmacy,0.959833514262,Pharmacy,0.922897255093,Pharmacy,0.913613392665,Pharmacy,4,1,1,1,1,0.934086040505,75_mg,pregabalin,capillary,
