,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
76,6294,ROOM ACUTE,room acute,Room and Board,ONLINE,19/09/2016,acute,room,,,Room and Board,0.83,Room and Board,0.656515203248,Room and Board,0.991859940949,Room and Board,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.826125048066,acute,room,,
77,6249,LACTULOSE 10 GRAM/15 ML SO,lactulose 10 gram/15_ml so,Pharmacy,ONLINE,19/09/2016,gram/15_ml,lactulose,,,Pharmacy,0.89,Pharmacy,0.978367689764,Pharmacy,0.999996491876,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.95612139388,gram/15_ml,lactulose,,
78,1113,CHLOROTHIAZIDE SUSP 50MG/1ML,chlorothiazide suspension 50_mg/1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg/1_ml,chlorothiazide,susp,,Pharmacy,0.86,Pharmacy,0.939180243445,Pharmacy,0.999875381512,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.933018541652,50_mg/1_ml,chlorothiazide,susp,
79,1994,GABAPENTIN 300 MG ORAL CAP,gabapentin 300_mg oral capillary,Pharmacy,RETROSPECTIVE,12/07/2016,oral,cap,300_mg,gabapentin,Pharmacy,0.89,Pharmacy,0.925357179028,Pharmacy,0.997686219762,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.93768113293,capillary,oral,300_mg,gabapentin
80,2179,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,regular,insulin,human,soln,Pharmacy,0.89,Pharmacy,0.97872093212,Pharmacy,0.999933736407,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.956218222842,regular,insulin,human,soln
81,1694,HC-LAB-GLUCOSE BLOOD,laboratory glucose blood,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,blood,glucose,,Monitoring,0.86,Laboratory,0.627219341238,Laboratory,0.924894489659,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.517371276966,laboratory,blood,glucose,
82,284,SODIUM CHLORIDE 0.9 % SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.675579053022,Diluent / Flush / Irrigant,0.923503934196,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.856360995739,0.9%,chloride,so,
83,3493,13802212 - MUPIROCIN 2% OINT 22GM,mupirocin 2% ointment 22_gm,Pharmacy,RETROSPECTIVE,13/07/2016,mupirocin,ointment,22_gm,2%,Pharmacy,0.68,Pharmacy,0.710782290823,Pharmacy,0.982484823957,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.79108903826,mupirocin,oint,22_gm,2%
84,5066,DRSG MEPLIEX BDR 6X6 295400,dressing mepliex border 6x6 295400,Supply,ONLINE,16/09/2016,mepliex,bdr,6x6,drsg,Supply,0.72,Supply,0.902899671222,Supply,0.99988554385,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.874261738357,mepliex,border,6x6,drsg
85,1865,NICOTINE 21 MG/24 HR PT24,nicotine 21_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,pt24,nicotine,21_mg/24,hour,Plan Benefit,0.92,Plan Benefit,0.873077808127,Plan Benefit,0.999989276922,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.931022361683,pt24,nicotine,21_mg/24,hr
86,3810,CATH PULMONAR ART CCO  SVO,catheter pulmonary artificial cco servo,Supply,RETROSPECTIVE,13/07/2016,catheter,,,,Supply,0.76,Supply,0.866882756386,Supply,0.988152665498,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.871678473961,cath,,,
87,5927,SENSOR ADLT NEONATAL MAX-N,sensor adult neonatal max n,Supply,ONLINE,16/09/2016,neonatal,sensor,adlt,,Supply,0.73,Supply,0.823722746378,Supply,0.996767649906,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.850163465428,neonatal,sensor,adlt,
88,3941,HB BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory,RETROSPECTIVE,13/07/2016,metabolic,panel,basic,,Laboratory,0.93,Laboratory,0.880055034035,Laboratory,0.999149128482,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.936401387506,basic_metabolic_panel,,,
89,587,HC-LAB-CHLORIDE SERUM,laboratory chloride serum,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,chloride,serum,,Laboratory,0.88,Laboratory,0.940998777923,Laboratory,0.999364782072,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.940121186665,laboratory,chloride,serum,
90,2586,BACITRACIN 50MU VL,bacitracin 50mu vial,Pharmacy,RETROSPECTIVE,12/07/2016,50mu,bacitracin,vl,,Pharmacy,0.84,Pharmacy,0.885057244998,Pharmacy,0.999007102045,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.908021449014,vial,50mu,bacitracin,
91,1722,PULMOZYME INHALATION SOLN 2.5ML NDC: 50242010040,pulmozyme inhalation solution 2.5_ml ndc 5.0242011E10,Plan Benefit,RETROSPECTIVE,12/07/2016,ndc,pulmozyme,inhalation,solution,Plan Benefit,0.72,Pharmacy,0.82648913937,Pharmacy,0.699977479926,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.508822206432,ndc,inhalation,soln,
92,2789,67409000 - CYTOLOGY GMS SCREEN,cytology Grocott's_Methenamine_Silver screen,Laboratory,RETROSPECTIVE,13/07/2016,screen,cytology,grams,,Laboratory,0.77,Laboratory,0.930311882267,Laboratory,0.999005787007,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.899772556425,screen,cytology,grocott's_methenamine_silver,
93,2976,EVARREST,evarrest,Supply,RETROSPECTIVE,13/07/2016,evarrest,,,,Supply,0.7,Laboratory,0.168121264053,Laboratory,0.348712448397,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.17227790415,evarrest,,,
94,4717,ANESTHESIA PER 30MIN > 90MIN HCHG ANESTHESIA PER 30MIN > 90MIN,anesthesia per 30min greater_than 90min,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,greater_than,anesthesia,per,,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.800449585058,OR / Anesthesia / Recovery Room,0.996390476238,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.905613353765,greater_than,30min,anesthesia,per
95,91,D5W 50ML IVF,dextrose_5%_in_water 50_ml intravenous_fluid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,D5W,IVF,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.776472812063,Diluent / Flush / Irrigant,0.739327580947,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.80526679767,50_ml,d5w,ivf,
96,3172,SOL IV NACL INJ 0.8% 1L,solution intravenous sodium_chloride injection 0.8% 1 liter,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,injection,sodium_chloride,1l,solution,Diluent / Flush / Irrigant,0.74,Diluent / Flush / Irrigant,0.536587922346,Pharmacy,0.570612912133,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR",2,1,1,0,0.425529307449,inj,nacl,sol,liter
97,5,ALARIS PUMP IV ARM,alaris pump intravenous arm,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,arm,Capital Equipment,0.91,Capital Equipment,0.770087451735,Capital Equipment,0.993200037282,Capital Equipment,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.891095829672,pump,alaris,iv,arm
98,6032,SYS 5 LEAD CABLE & WIRE DUAL,system 5 lead cable and wire dual,Supply,ONLINE,16/09/2016,dual,system,lead,,Monitoring,0.66,Supply,0.784312567855,Supply,0.962444429977,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.582252332611,dual,wire,system,lead
99,2302,ECHO 2D F-U,echocardiogram 2 follow up,Cardiology,RETROSPECTIVE,12/07/2016,2d,units,f,echo,Supply,0.68,Cardiology,0.517589145859,Cardiology,0.701305951373,Cardiology,"Logistic_OvR, DeepNN",2,0,1,1,0.406298365744,follow,echocardiogram,,
100,4195,POT CHLORIDE 10% 20MEQ/15ML UD,pot chloride 10% 20_meq/15_ml ud,Pharmacy,RETROSPECTIVE,13/07/2016,ud,chloride,,,Pharmacy,0.77,Pharmacy,0.920534788292,Pharmacy,0.998727523918,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.896420770737,ud,chloride,,
101,399,FACTOR VIIA  1 MCG,factor viia 1 microgram,Plan Benefit,RETROSPECTIVE,12/07/2016,microgram,viia,factor,,Plan Benefit,0.94,Pharmacy,0.621607614444,Pharmacy,0.895796164069,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.505801259504,mcg,viia,factor,
102,1600,SWABSTICK  NO-STING,swabstick nitric_oxide sting,Supply,RETROSPECTIVE,12/07/2016,swabstick,sting,nitric_oxide,,Supply,0.71,Laboratory,0.469298477595,Pharmacy,0.487261880533,Supply,Jaro,1,1,0,0,0.236666666667,swabstick,sting,nitric_oxide,
103,5255,HC CBC AUTO WO DIFF,complete_blood_count automated without differential,Laboratory,ONLINE,16/09/2016,cbc,without,diff,automated,Laboratory,0.93,Laboratory,0.940350586779,Laboratory,0.999993329208,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.956781305329,cbc,diff,without,automated
104,4178,PANTOPRAZOLE 40 MG TAB DR,pantoprazole 40_mg tablet dr,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,dr,pantoprazole,40_mg,Pharmacy,0.92,Pharmacy,0.958636867699,Pharmacy,0.999935283617,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.959524050439,tab,dr,pantoprazole,40_mg
105,4037,HYDRALAZNE 20MG INJ,hydralazine 20_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,20_mg,hydralazine,,Pharmacy,0.89,Pharmacy,0.961755421952,Pharmacy,0.999910424069,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.950555282007,inj,20_mg,hydralazine,
106,257,AMIODARONE HCL TABLET 200MG,amiodarone hcl tablet 200_mg,Pharmacy,RETROSPECTIVE,12/07/2016,amiodarone,tablet,hcl,200_mg,Pharmacy,0.84,Pharmacy,0.973111575411,Pharmacy,0.999996341094,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.937702638835,amiodarone,tablet,hcl,200_mg
107,5367,HC PROTHROMBIN TIME,prothrombin_time,Laboratory,ONLINE,16/09/2016,time,prothrombin,,,Laboratory,0.96,Laboratory,0.825995410629,Laboratory,0.965186458863,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.917060623164,prothrombin_time,,,
108,5149,FLUTICASONE 44 MCG/PUFF AERO 10.6 G AER W/ADAP,fluticasone 44 mcg/puff aerosol 10.6 gram aerosol with adapter,Pharmacy,ONLINE,16/09/2016,aerosol,microgram,,,Pharmacy,0.7,Pharmacy,0.676866264526,Pharmacy,0.88474559703,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.753870620519,mcg,adapter,aerosol,gram
109,2092,GUAIFENESIN 20MG/ML 10ML,guaifenesin 20_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,12/07/2016,guaifenesin,10_ml,20_mg_ml,,Pharmacy,0.85,Pharmacy,0.955082503619,Pharmacy,0.999685287939,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.934922597186,guaifenesin,10_ml,20_mg/ml,
110,3523,14630052 - POTASSIUM CHLORIDE PWD 20MEQ,potassium chloride powder 20_meq,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,chloride,powder,20_meq,Pharmacy,0.9,Pharmacy,0.88548013799,Pharmacy,0.999692341002,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.928390826331,potassium,chloride,powder,20_meq
111,4972,DEXMEDETOMIDINE 100 MCG/ML SOLN 2 ML VIAL,dexmedetomidine 100 mcg/ml solution 2_ml vial,Pharmacy,ONLINE,16/09/2016,mcg,ml,2_ml,soln,Pharmacy,0.91,Pharmacy,0.977917456189,Pharmacy,0.999799930496,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.962572462228,mcg,ml,2_ml,soln
112,813,K ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Laboratory,0.89,Laboratory,0.491735328178,Laboratory,0.891864846977,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.757866725052,k,istat,,
113,6295,SEDIMENTATION RATE RBC AUT,sedimentation rate red_blood_cell automated,Laboratory,ONLINE,19/09/2016,sedimentation,rate,aut,rbc,Laboratory,0.93,Laboratory,0.835875840308,Laboratory,0.837655050079,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.867843630129,sedimentation,rate,automated,rbc
114,1801,DEXAMETHASONE (PER .25MG)4MG T,dexamethasone per 0.25_mg 4_mg tab,Pharmacy,RETROSPECTIVE,12/07/2016,4_mg,.25_mg,per,dexamethasone,Pharmacy,0.8,Pharmacy,0.926237329751,Pharmacy,0.999960424719,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.908732584823,4_mg,tab,per,dexamethasone
115,810,INFORM GLUCOSE POC,inform glucose point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,inform,POC,glucose,,Monitoring,0.74,Monitoring,0.839597741638,Monitoring,0.999992318312,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.859863353317,inform,poc,glucose,
116,2816,86401005 - WALKING MOVING AROUND,walking moving around,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,walking,moving,around,,PT / OT / Speech Therapy,0.98,PT / OT / Speech Therapy,0.392764299973,PT / OT / Speech Therapy,0.800154547041,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.724306282338,walking,moving,around,
117,5478,HCHG SENSITIVITY MIC HCHG SENSITIVITY MIC,sensitivity minimal_inhibitory_concentration,Laboratory,ONLINE,16/09/2016,hchg,mic,sensitivity,,Laboratory,0.69,Laboratory,0.938487872475,Laboratory,0.999029974428,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.875839282301,minimal_inhibitory_concentration,sensitivity,,
118,821,O2 SATUR OXIMETRY S,oxygen saturation oximetry sigma,Monitoring,RETROSPECTIVE,12/07/2016,saturation,oximetry,oxygen,,Monitoring,0.75,Monitoring,0.87792183943,Monitoring,0.999946052167,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.875955963866,saturation,oximetry,sigma,o2
119,6221,FLUCONAZOLE 2 MG/ML PGBK,fluconazole 2_mg/ml pgbk,Pharmacy,ONLINE,19/09/2016,fluconazole,pgbk,2_mg/ml,,Pharmacy,0.87,Pharmacy,0.969573769944,Pharmacy,0.999962569146,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.94651211303,fluconazole,pgbk,2_mg/ml,
120,2520,CHOLECALCIFEROL 1000 UNI,cholecalciferol 1000_units,Pharmacy,RETROSPECTIVE,12/07/2016,cholecalciferol,1000_units, ,,Pharmacy,0.93,Pharmacy,0.883939802922,Pharmacy,0.999613227003,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.937851009975,cholecalciferol,1000_units,,
121,3335,HB SDS NURSING PREP FOR MR OTHER,sds nursing preparation for mr other,Nursing Services,RETROSPECTIVE,13/07/2016,prep,nursing,stds,mr,Procedure,0.73,Laboratory,0.673516065526,Laboratory,0.959056873319,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.544190979615,prep,mr,nursing,sds
122,5834,POTASSIUM CHLOR 10 MEQ/50 ML I,potassium chloride 10_meq/50_ml i,Pharmacy,ONLINE,16/09/2016,potassium,chlor,10_meq/50_ml,,Pharmacy,0.93,Pharmacy,0.807524644284,Pharmacy,0.999625486966,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.912383377084,potassium,chlor,10_meq/50_ml,
123,407,HB NITRIC OXIDE THERAPY,nitric oxide therapy,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,therapy,nitric,,Plan Benefit,0.88,Plan Benefit,0.897930351336,Plan Benefit,0.999490598542,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.925806983293,oxide,therapy,nitric,
124,5815,PICS LINE,peripherally_inserted_central_catheter line,Supply,ONLINE,16/09/2016,line,pics,,,Supply,0.75,Supply,0.706188036926,Supply,0.974153207162,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.810113748029,line,peripherally_inserted_central_catheter,,
125,3728,ACETAZOLAMIDE SODIUM 500 MG-,acetazolamide sodium 500_mg,Pharmacy,RETROSPECTIVE,13/07/2016,500_mg,acetazolamide,sodium,,Pharmacy,0.85,Pharmacy,0.942334361942,Pharmacy,0.999502618376,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.930612326773,500_mg,acetazolamide,sodium,
126,1273,VENIPUNCTURE COLLECTION,venipuncture collection,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,collection,,,Nursing Services,0.88,Nursing Services,0.891821276325,Nursing Services,0.998975341811,Nursing Services,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.923598872712,venipuncture,collection,,
127,5353,HC PARATHORMONE (PTH),parathormone parathyroid_hormone,Laboratory,ONLINE,16/09/2016,path,parathormone,,,Laboratory,0.77,Laboratory,0.807099002285,Laboratory,0.996304275855,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.857801092713,parathormone,parathyroid_hormone,,
128,3183,SURG LEVEL II 1ST HR,surgery level ii 1st hour,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,ii,surgical,1st,hour,OR / Anesthesia / Recovery Room,0.78,OR / Anesthesia / Recovery Room,0.677198153609,OR / Anesthesia / Recovery Room,0.999902775164,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.819033642924,surgery,1st,hr,level
129,5945,SILDENAFIL 100 MG TAB 30 EACH BOTTLE,sildenafil 100_mg tablet 30 each bottle,Plan Benefit,ONLINE,16/09/2016,bottle,100_mg,sildenafil,tab,Plan Benefit,0.88,Plan Benefit,0.731216731182,Plan Benefit,0.978753637622,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.863323456268,bottle,100_mg,sildenafil,tab
130,2781,64999000 - COMP GI PANEL BY PCR,comprehensive gastrointestinal panel by polymerase_chain_reaction,Laboratory,RETROSPECTIVE,13/07/2016,pcr,compressors,gastrointestinal,panel,Laboratory,0.69,Laboratory,0.940159799969,Laboratory,0.999946621263,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.87670214041,polymerase_chain_reaction,comprehensive,gi,panel
131,4336,WARD,ward,Room and Board,RETROSPECTIVE,13/07/2016,ward,,,,Supply,0.75,Room and Board,0.43996681983,Room and Board,0.722262221689,Room and Board,"Logistic_OvR, DeepNN",2,0,1,1,0.387409680507,ward,,,
132,4171,OXYCODONE 5 MG TABLET,oxycodone 5_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,5_mg,oxycodone,tablet,,Pharmacy,0.95,Pharmacy,0.934328386604,Pharmacy,0.999812378841,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.961380255148,5_mg,oxycodone,tablet,
133,815,LACTATE  POCT,lactate point_of_care_testing,Monitoring,RETROSPECTIVE,12/07/2016,POCT,lactate,,,Laboratory,0.88,Monitoring,0.693871250861,Monitoring,0.980013491553,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.557961580805,poct,lactate,,
134,4976,DEXTROSE 10% SOLP 1 000 ML,dextrose 10% solution 1 000_ml,Pharmacy,ONLINE,16/09/2016,000_ml,dextrose,solution,10%,Pharmacy,0.94,Pharmacy,0.797704250978,Pharmacy,0.999150241664,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.912284830881,000_ml,dextrose,solution,10%
135,350,WATER FOR IRRIGATION 500ML,water for irrigation 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,500_ml,,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.897668761328,Diluent / Flush / Irrigant,0.990090726151,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.899253162493,water,irrigation,500_ml,
136,5237,HC BB RBC LEUKO REDUCED,red_blood_cell leukocyte_reduced,Blood Products,ONLINE,16/09/2016,rbc,leukocyte,reduced,bb,Blood Products,0.8,Blood Products,0.808364167581,Blood Products,0.999945873189,Blood Products,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.869436680257,rbc,leukocyte_reduced,,
137,3583,59650000 - .9% NACL 500ML,0.9% sodium_chloride 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,0.90%,500_ml,sodium_chloride,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.659225154286,Diluent / Flush / Irrigant,0.53693378386,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.698719646049,0.9%,500_ml,nacl,
138,3669,77066025 - FEE CASE CART,fee case cart,Supply,RETROSPECTIVE,13/07/2016,case,fee,cart,,Supply,0.86,Supply,0.682341455955,Supply,0.969268612876,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.837203356277,case,fee,cart,
139,2993,FUNCT THER ACTIV 15 MIN OT,functional therapeutic activities 10 minutes Occupational Therapyes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,occupational_therapy,therapist,minutes,,PT / OT / Speech Therapy,0.97,PT / OT / Speech Therapy,0.909050548527,PT / OT / Speech Therapy,0.999200679002,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.959417075843,activities,min,ot,therapeutic
140,3410,11065262 - INFUSION  ALBUMIN 25% 50 ML,infusion albumin 25% 50_ml,Pharmacy,RETROSPECTIVE,13/07/2016,50_ml,albumin,infusion,25%,Diluent / Flush / Irrigant,0.69,Pharmacy,0.907072155741,Pharmacy,0.999234067777,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.635435407839,50_ml,albumin,infusion,25%
141,357,5 MG SILDENAFIL,5_mg sildenafil,Plan Benefit,RETROSPECTIVE,12/07/2016,5_mg,sildenafil,,,Plan Benefit,0.87,Plan Benefit,0.919599146845,Plan Benefit,0.99983262304,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.929810589962,5_mg,sildenafil,,
142,2056,SODIUM CHLORIDE 0.9% SOLP 250 ML FLEX CONT,sodium_chloride 0.9% solution 250_ml flex cont,Diluent / Flush / Irrigant,ONLINE,16/09/2016,250_ml,chloride,solution,flex,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.90851836487,Diluent / Flush / Irrigant,0.997425621588,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.961981328819,250_ml,cont,solution,flex
143,4964,DEFIB EVERA MRI XT DR,defibrillator evera magnetic_resonance_imaging xt dr,Supply,ONLINE,16/09/2016,dr,defibrillator,evera,mri,Monitoring,0.71,Radiology,0.469257551667,Radiology,0.913233257109,Radiology,"Logistic_OvR, DeepNN",2,0,1,1,0.460830269592,magnetic_resonance_imaging,,,
144,2312,EPHEDRINE 10ML INJ PRE-FILLED,ephedrine 10_ml injection pre filled,Pharmacy,RETROSPECTIVE,12/07/2016,inj,10_ml,,,Pharmacy,0.85,Pharmacy,0.816520802667,Pharmacy,0.994305978839,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.886942260502,pre,inj,10_ml,
145,1900,DEXTROSE 50% SOLN,dextrose 50% solution,Pharmacy,RETROSPECTIVE,12/07/2016,50%,dextrose,soln,,Pharmacy,1.0,Pharmacy,0.720573523424,Pharmacy,0.986081795889,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.902218439771,50%,dextrose,soln,
146,5302,HC HEMODIALYSIS INPATIENT,hemodialysis inpatient,Dialysis,ONLINE,16/09/2016,inpatient,hemodialysis,,,Supply,0.75,Dialysis,0.370296467622,Dialysis,0.856683973284,Dialysis,"Logistic_OvR, DeepNN",2,0,1,1,0.408993480302,inpatient,hemodialysis,,
147,3586,60615000 - GLUCOSE VL STATISTIC,glucose vial statistic,Laboratory,RETROSPECTIVE,13/07/2016,vial,statistic,glucose,,Laboratory,0.9,Monitoring,0.682474933681,Monitoring,0.556204409605,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.412893114429,vial,statistic,glucose,
148,1881,EMERG NIV SUBSEQUENT DAY,emergent noninvasive_ventilator subsequent day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subsequent,niv,emergent,day,Respiratory Therapy,0.73,Respiratory Therapy,0.776606203729,Respiratory Therapy,0.999376723182,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.835327642304,subsequent,niv,emergent,day
149,4701,AMIODARONE IN 5% DEXTROSE 150 MG/100 ML (1.5 MG/ML) SOLN,amiodarone in 5% dextrose 150_mg/100_ml 1.5_mg/ml solution,Pharmacy,ONLINE,16/09/2016,dextrose,soln,,,Pharmacy,0.76,Pharmacy,0.883605106123,Pharmacy,0.999682111208,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.881095739111,dextrose,soln,,
150,1393,HC BLOOD GLUCOSE TEST STRIP,blood glucose test strip,Supply,RETROSPECTIVE,12/07/2016,test,strip,blood,glucose,Laboratory,0.82,Monitoring,0.403650044369,Monitoring,0.494780105356,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.299476716575,test,strip,blood,glucose
151,2194,CARVEDILOL TABLET 6.25MG,carvedilol tablet 6.25_mg,Pharmacy,RETROSPECTIVE,12/07/2016,6.25_mg,tablet,carvedilol,,Pharmacy,0.97,Pharmacy,0.963245707948,Pharmacy,0.999769714079,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.977671807342,6.25_mg,tablet,carvedilol,
152,4008,HB RH C29,rhesus c29,Laboratory,RETROSPECTIVE,13/07/2016,rh,c29,,,Room and Board,0.69,Laboratory,0.915757799291,Laboratory,0.998201596919,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.637986465403,rh,c29,,
153,5863,PREP ANTIMIC PVI 10PCT 4OZ,preparation antimic pvi 10pct 4oz,Pharmacy,ONLINE,16/09/2016,prep,,,,Supply,0.71,Pharmacy,0.438279995885,Supply,0.418529037946,Supply,"Jaro, DeepNN",2,1,0,1,0.376176345982,prep,,,
