,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Voted Output,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
97,6904,SUCCINYL CHL VL 20MG/ML 10ML SUCCINYLCHOLINE CHLORIDE 20 MG/ML 1,succinylcholine chloride vial 20 mg/ml 10 ml succinylcholine chloride 20 mg/ml 1,Pharmacy,ONLINE,2016-10-12,vial,chloride,10_ml,,Pharmacy,0.73,Pharmacy,0.960357890835,Pharmacy,2,1,1,0.845178945417,vial,ml,mg,chloride
98,6348,CALAMINE PHENOLATED OINT 71GM MENTHOL/ZINC OX/CALAMINE/PHENOL OIN,calamine phenolated oint 71 gm menthol/zinc ox/calamine/phenol oin,Pharmacy,ONLINE,2016-10-06,zinc,,,,Procedure,0.68,Pharmacy,0.88627910171,Pharmacy,1,0,1,0.443139550855,gm,zinc,oint,
99,1971,CABLE EPS EXT HEX BLK 150 U,cable eps extension hex black 150_units,Supply,ONLINE,2016-09-16,ext,,,,Supply,0.65,Supply,0.829791435249,Supply,2,1,1,0.739895717624,ext,,,
100,2889,TRACHEOSTOMY TX MODALITY S,tracheostomy treatment modality sigma,Respiratory Therapy,RETROSPECTIVE,2016-07-12,tracheostomy,treatment,modality,,Respiratory Therapy,0.79,OR / Anesthesia / Recovery Room,0.388742592917,Respiratory Therapy,1,1,0,0.395,tracheostomy,sigma,tx,modality
101,2961,ELECTRODE KITTYCAT PED,electrode kittycat pediatric,Supply,RETROSPECTIVE,2016-07-12,electrode,pediatric,kittycat,,Supply,0.85,Supply,0.650450121572,Supply,2,1,1,0.750225060786,electrode,ped,kittycat,
102,3496,ZYVOX 600MG TABLET,zyvox 600_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,600_mg,tablet,zyvox,,OR / Anesthesia / Recovery Room,0.72,Pharmacy,0.896422455107,Pharmacy,1,0,1,0.448211227554,600_mg,tablet,zyvox,
103,634,HC PTH INTACT,parathyroid_hormone intact,Laboratory,ONLINE,2016-09-16,path,intact,,,Laboratory,0.82,Laboratory,0.842684666451,Laboratory,2,1,1,0.831342333226,intact,parathyroid_hormone,,
104,5652,HB GLUCOSE BLOOD,glucose blood,Laboratory,RETROSPECTIVE,2016-07-13,blood,glucose,,,Laboratory,0.93,Laboratory,0.58942656775,Laboratory,2,1,1,0.759713283875,blood,glucose,,
105,2925,BLOOD GAS KIT,blood gas kit,Supply,RETROSPECTIVE,2016-07-12,gas,blood,kit,,Supply,0.82,Supply,0.790183448542,Supply,2,1,1,0.805091724271,gas,blood,kit,
106,4937,HB 5%DEXTROSE/1/2NS+KCL 10MEQ/L 1,5%dextrose/1/2 normal_saline and potassium_chloride 10_meq/liter 1,Pharmacy,RETROSPECTIVE,2016-07-13,10_meq/l,potassuim_chloride,5%dextrose/1/2ns,,Diluent / Flush / Irrigant,0.78,Diluent / Flush / Irrigant,0.629512713374,Diluent / Flush / Irrigant,2,1,1,0.704756356687,normal_saline,potassium_chloride,10_meq/liter,5%dextrose/1/2
107,5694,HB SPINAL FLUID COUNT- DIFF,spinal fluid count_differential,Laboratory,RETROSPECTIVE,2016-07-13,count,spinal,diff,fluid,Supply,0.74,Laboratory,0.830713565003,Laboratory,1,0,1,0.415356782502,spinal,fluid,count_differential,
108,6337,BLOOD DRAW ARTERIAL CATH ACC,blood draw arterial catch acc,Nursing Services,ONLINE,2016-10-06,arterial,draw,blood,,Laboratory,0.77,Nursing Services,0.763838037997,Laboratory,1,1,0,0.385,arterial,draw,blood,
109,4397,63972001 - FERRITIN,ferritin,Laboratory,RETROSPECTIVE,2016-07-13,ferritin,,,,Laboratory,0.72,Laboratory,0.871032485084,Laboratory,2,1,1,0.795516242542,ferritin,,,
110,304,SODIUM CHLORIDE 0.9% 50ML,sodium chloride 0.9% 50_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,50_ml,chloride,sodium,Diluent / Flush / Irrigant,0.99,Diluent / Flush / Irrigant,0.768260996586,Diluent / Flush / Irrigant,2,1,1,0.879130498293,0.9%,50_ml,chloride,sodium
111,4351,27677000 - US RETROPERITONEAL COMP,ultrasound retroperitoneal comprehensive,Radiology,RETROSPECTIVE,2016-07-13,compressors,retroperitoneal,27677000_us,,Radiology,0.84,Radiology,0.703195265915,Radiology,2,1,1,0.771597632957,us,retroperitoneal,comprehensive,
112,4477,89156000 - TREATMENT/SWALLOWING,treatment/swallowing,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,swallowing,treatment,,,PT / OT / Speech Therapy,0.9,Respiratory Therapy,0.635671154771,PT / OT / Speech Therapy,1,1,0,0.45,swallowing,treatment,,
113,6877,PT EXERCISE THERAPY 15 MIN GP,part exercise therapy 15 min gp,PT / OT / Speech Therapy,ONLINE,2016-10-12,therapy,exercise,,,PT / OT / Speech Therapy,0.81,PT / OT / Speech Therapy,0.84146992349,PT / OT / Speech Therapy,2,1,1,0.825734961745,therapy,exercise,min,
114,2900,VENIPUNCTURE CHRG - CHRG ONL,venipuncture charge charge only,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,charge,,,Nursing Services,0.93,Nursing Services,0.763308653385,Nursing Services,2,1,1,0.846654326693,venipuncture,chrg,,
115,397,DORNASE ALPHA I,dornase alpha i,Plan Benefit,RETROSPECTIVE,2016-07-12,alpha,dornase,,,Plan Benefit,0.97,Plan Benefit,0.628478825136,Plan Benefit,2,1,1,0.799239412568,alpha,dornase,,
116,4660,INJECTION IV. SINGLE/INITIAL,injection intravenous single/initial,Nursing Services,RETROSPECTIVE,2016-07-13,injection,initial,intravenous,single,Supply,0.72,OR / Anesthesia / Recovery Room,0.416967839025,Supply,1,1,0,0.36,injection,initial,intravenous,single
117,5634,HB CREATININE BLOOD,creatinine blood,Laboratory,RETROSPECTIVE,2016-07-13,creatinine,blood,,,Laboratory,0.96,Laboratory,0.831510431227,Laboratory,2,1,1,0.895755215614,creatinine,blood,,
118,1886,ASSAY OF CALCIUM IONIZED,assay of calcium ionized,Laboratory,ONLINE,2016-09-16,calcium,ionized,assay,,Laboratory,0.89,Laboratory,0.908860531632,Laboratory,2,1,1,0.899430265816,calcium,ionized,assay,
119,4213,ANGIOSEAL 6FR ORDER INCREMENT OF 10-EA,angioseal 6fr order increment of 10 each,Supply,RETROSPECTIVE,2016-07-12, , , ,,Supply,0.71,Supply,0.695583025959,Supply,2,1,1,0.702791512979,increment,6fr,angioseal,order
120,2116,SILDENAFIL 2.5MG/ML ORAL SURX,sildenafil 2.5_mg/ml oral surx,Plan Benefit,RETROSPECTIVE,2016-07-12,oral,sildenafil,surx,2.5mg/ml,Plan Benefit,0.92,Plan Benefit,0.922197100896,Plan Benefit,2,1,1,0.921098550448,oral,sildenafil,surx,2.5_mg/ml
121,6875,PROTHROMBIN TIME PT T1 PROTIME,prothrombin time part t1 protime,Laboratory,ONLINE,2016-10-12,time,t1,prothrombin,,Laboratory,0.88,Laboratory,0.812095365409,Laboratory,2,1,1,0.846047682704,t1,time,,
122,1536,PARACENTESIS ABD W IMAGING,paracentesis abdomen with imaging,Radiology,ONLINE,2016-09-19,paracentesis,abd,imaging,,Procedure,0.76,Radiology,0.656765838476,Procedure,1,1,0,0.38,paracentesis,abd,imaging,
123,5592,GAIT TRAINING 5 MIN,gait training 5 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,training,minutes,gait,,PT / OT / Speech Therapy,0.98,PT / OT / Speech Therapy,0.567987192396,PT / OT / Speech Therapy,2,1,1,0.773993596198,training,min,gait,
124,3277,RT SODIUM,respiratory_therapy sodium,Monitoring,RETROSPECTIVE,2016-07-12,RT,sodium,,,Laboratory,0.92,Respiratory Therapy,0.303613114723,Laboratory,1,1,0,0.46,rt,sodium,,
125,6218,DRAPE INCISE IOBAN II 35 X 17,drape incise ioban 2 35 x 17,Supply,ONLINE,2016-09-16,x,ioban,drape,incise,Diluent / Flush / Irrigant,0.7,Supply,0.900969130183,Supply,1,0,1,0.450484565092,x,ioban,drape,incise
126,1089,PORPHOBILINOGEN U,porphobilinogen u,Laboratory,ONLINE,2016-09-16,u,porphobilinogen,,,Laboratory,0.76,Supply,0.158861413605,Laboratory,1,1,0,0.38,u,porphobilinogen,,
127,1055,PBDS CENTRAL LINE,pbds central line,Supply,ONLINE,2016-09-16,pbds,line,central,,Supply,0.76,Supply,0.444554221395,Supply,2,1,1,0.602277110697,pbds,line,central,
128,3,ALARIS PUMP I,alaris pump i,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,alaris,,,Capital Equipment,0.91,Capital Equipment,0.785213772337,Capital Equipment,2,1,1,0.847606886169,pump,alaris,,
129,6582,DUOSOL 32,duosol 32,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,duosol,,,,Pharmacy,0.69,Supply,0.158861413605,Pharmacy,1,1,0,0.345,duosol,,,
130,999,OR LEVEL 3 FIRST 30 MINUTES,operating_room level 3 first 30 minutes,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,level,minutes,first,or,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.863787780182,OR / Anesthesia / Recovery Room,2,1,1,0.891893890091,level,minutes,first,operating_room
131,1855,AMIODARONE 50 MG/ML SOLN,amiodarone 50_mg/ml solution,Pharmacy,ONLINE,2016-09-16,50_mg/ml,amiodarone,soln,,Pharmacy,0.91,Pharmacy,0.950495185114,Pharmacy,2,1,1,0.930247592557,50_mg/ml,amiodarone,soln,
132,1435,ALBUTEROL 0.5% NEBU 20 ML,albuterol 0.5% nebulizer 20_ml,Pharmacy,ONLINE,2016-09-19,albuterol,0.50%,nebu,20_ml,Pharmacy,0.84,Pharmacy,0.833344097499,Pharmacy,2,1,1,0.836672048749,albuterol,0.5%,nebu,20_ml
133,2082,NITRIC OXIDE THER SUBSEQ,nitric oxide therapist subsequent,Plan Benefit,RETROSPECTIVE,2016-07-12,subsequent,oxide,therapist,nitric,Plan Benefit,0.87,Plan Benefit,0.892851590504,Plan Benefit,2,1,1,0.881425795252,subseq,oxide,ther,nitric
134,5927,SET UNIVERSAL 3-BAG SPIKE SET,set universal 3 bag spike set,Supply,RETROSPECTIVE,2016-07-13,bag,set,,,Supply,0.74,Supply,0.959910050836,Supply,2,1,1,0.849955025418,bag,set,,
135,2084,NITRIC OXIDE THERP PER 1/2 HR,nitric oxide therapy per 1/2 hour,Plan Benefit,RETROSPECTIVE,2016-07-12,oxide,therapy,hour,per,Plan Benefit,0.87,Plan Benefit,0.897825877869,Plan Benefit,2,1,1,0.883912938935,oxide,therapy,hr,per
136,2905,VENIPUNCTURE ROUTINE CHG,venipuncture routine charge,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,charge,routine,,Nursing Services,0.93,Nursing Services,0.834031711726,Nursing Services,2,1,1,0.882015855863,venipuncture,chg,routine,
137,3719,POTASSIUM WHOLE BLOOD,potassium whole blood,Laboratory,RETROSPECTIVE,2016-07-12,potassium,whole,blood,,Laboratory,0.97,Laboratory,0.924678021227,Laboratory,2,1,1,0.947339010614,potassium,whole,blood,
138,3538,BROMOCRIPTINE 2.5 MG TABLET,bromocriptine 2.5_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,bromocriptine,tablet,2.5_mg,,Pharmacy,0.78,Pharmacy,0.918655135541,Pharmacy,2,1,1,0.84932756777,bromocriptine,tablet,2.5_mg,
139,1370,URINALYSIS AUTO W,urinalysis automated with,Laboratory,ONLINE,2016-09-16,urinalysis,automated,,,Laboratory,0.92,Laboratory,0.908983127277,Laboratory,2,1,1,0.914491563639,urinalysis,automated,,
140,6616,HCHG BNP NATRIURETIC PEPTIDE ,bnp natriuretic peptide,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,bnp,peptide,natriuretic,,Laboratory,0.83,Laboratory,0.873360887094,Laboratory,2,1,1,0.851680443547,bnp,peptide,natriuretic,
141,5925,SERTRALINE 60 MG TABS,sertraline 60_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-13,60_mg,sertraline,tabs,,Pharmacy,0.8,Pharmacy,0.9266283056,Pharmacy,2,1,1,0.8633141528,60_mg,sertraline,tabs,
142,3548,HEPARIN (PORCINE) PF 5 000UNITS/0.5ML SYRG,heparin porcine partial_fill 5 000_units/0.5_ml syringe,Pharmacy,RETROSPECTIVE,2016-07-12,heparin,pf,syrg,porcine,Pharmacy,0.86,Diluent / Flush / Irrigant,0.49455262116,Pharmacy,1,1,0,0.43,heparin,pf,syrg,porcine
143,4204,HC DIAGNOSTIC CATHETER,diagnostic catheter,Supply,RETROSPECTIVE,2016-07-12,catheter,diagnostic, ,,Supply,0.82,Supply,0.52171959789,Supply,2,1,1,0.670859798945,catheter,diagnostic,,
144,987,OBSERVATION PER HR,observation per hour,Room and Board,ONLINE,2016-09-16,observation,per,hr,,Pharmacy,0.73,Plan Benefit,0.379376417134,Pharmacy,1,1,0,0.365,observation,per,hr,
145,2226,HCT ISTAT,hematocrit istat,Laboratory,RETROSPECTIVE,2016-07-12,hematocrit,istat,,,Laboratory,0.79,Monitoring,0.573162391244,Laboratory,1,1,0,0.395,hct,istat,,
146,6515,BLOOD GAS PH PO2 &/OR PCO2 POC ABG,blood gas ph po2 &/or pco2 poc abg,Monitoring,ONLINE,2016-10-12,ph,gas,blood,poc,Monitoring,0.93,Monitoring,0.925122211368,Monitoring,2,1,1,0.927561105684,po2,ph,gas,blood
147,207,NACL 0.9% 100ML MBP,sodium_chloride 0.9% 100_ml mini-bag_plus,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,100_ml,mbp,NaCl,Diluent / Flush / Irrigant,0.94,Diluent / Flush / Irrigant,0.83751152576,Diluent / Flush / Irrigant,2,1,1,0.88875576288,0.9%,100_ml,mbp,nacl
148,355,25000001-SILDENAFIL 50 MG TAB,sildenafil 50_mg tablet,Plan Benefit,RETROSPECTIVE,2016-07-12,50_mg,sildenafil,tablet,,Plan Benefit,0.78,Plan Benefit,0.710356887523,Plan Benefit,2,1,1,0.745178443762,50_mg,sildenafil,tab,
149,5718,HYDROCORTISONE SUCCINATE SODIUM UP TO 100 MG,hydrocortisone succinate sodium up to 100_mg,Pharmacy,RETROSPECTIVE,2016-07-13,hydrocortisone,100_mg,succinate,sodium,Pharmacy,0.86,Pharmacy,0.859562390771,Pharmacy,2,1,1,0.859781195385,hydrocortisone,100_mg,succinate,sodium
150,68,SYRINGE PUMP,syringe pump,Capital Equipment,RETROSPECTIVE,2016-07-12,syringe,pump,,,Capital Equipment,0.95,Capital Equipment,0.735100408426,Capital Equipment,2,1,1,0.842550204213,syringe,pump,,
151,4034,PREGABALIN 75MG CAP,pregabalin 75_mg capillary,Pharmacy,RETROSPECTIVE,2016-07-12,75_mg,pregabalin,capillary,,Pharmacy,0.94,Pharmacy,0.922897255093,Pharmacy,2,1,1,0.931448627546,75_mg,pregabalin,capillary,
152,5311,66048010 - BLOOD SMEAR STATISTIC,blood smear statistic,Laboratory,RETROSPECTIVE,2016-07-13,smear,blood,statistic,,Laboratory,0.71,Laboratory,0.700814454768,Laboratory,2,1,1,0.705407227384,smear,blood,statistic,
153,4701,MIDAZOL HCL 1MG INJ,midazolam hydrochloride 1_mg injection,Pharmacy,RETROSPECTIVE,2016-07-13,1_mg,injection,midazolam,hcl,Pharmacy,0.92,Pharmacy,0.958913569794,Pharmacy,2,1,1,0.939456784897,1_mg,inj,midazolam,hydrochloride
154,1065,PETROLATUM-MINERAL OIL OINT 3.5 G TUBE,petrolatum mineral oil ointment 3.5 g tube,Supply,ONLINE,2016-09-16,oint,tube,,,Supply,0.91,Supply,0.719417036217,Supply,2,1,1,0.814708518108,petrolatum,oint,tube,
155,3552,HC XR CHEST 1 VIEW,x-ray chest 1 view,Radiology,RETROSPECTIVE,2016-07-12,xr,chest,view,,Radiology,0.95,Radiology,0.84547082059,Radiology,2,1,1,0.897735410295,chest,xr,view,
156,1059,PC SPLIT FILTERED,packed_cells split filtered,Blood Products,ONLINE,2016-09-16,filtered,pc,split,,Blood Products,0.92,Supply,0.35760981026,Blood Products,1,1,0,0.46,filtered,packed_cells,split,
157,1240,SODIUM CHLORIDE 4 MEQ/ML SOLP 100 ML VIAL,sodium_chloride 4_meq/ml solution 100_ml vial,Pharmacy,ONLINE,2016-09-16,vial,100_ml,chloride,solution,Pharmacy,0.97,Pharmacy,0.567931530407,Pharmacy,2,1,1,0.768965765203,vial,100_ml,solution,sodium_chloride
158,952,MRSA SCREEN PCR NASAL,mrsa screen pcr nasal,Laboratory,ONLINE,2016-09-16,pcr,mrsa,screen,nasal,Laboratory,0.72,Laboratory,0.713764644662,Laboratory,2,1,1,0.716882322331,pcr,mrsa,screen,nasal
159,4796,SEVO FIRST 30 MIN,servoflurane first 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,minutes,servo,first,,OR / Anesthesia / Recovery Room,0.77,OR / Anesthesia / Recovery Room,0.865984858559,OR / Anesthesia / Recovery Room,2,1,1,0.817992429279,min,servoflurane,first,
160,1388,US DPLR LOW EXTREM ART BILAT,ultrasound doppler lower extremity arterial bilateral,Radiology,ONLINE,2016-09-16,extremity,us,low,arterial,Radiology,0.7,Radiology,0.752093438813,Radiology,2,1,1,0.726046719406,arterial,lower,doppler,bilateral
161,4185,NITROGLYCERIN IN 5 % DEXTROSE 50 MG/250 ML (200 MCG/ML) SOLN 250 ML BOTTLE,nitroglycerin in 5% dextrose 50_mg/250_ml 200 mcg/ml solution 250_ml bottle,Pharmacy,RETROSPECTIVE,2016-07-12,mcg,ml,soln,,Pharmacy,0.74,Diluent / Flush / Irrigant,0.553099168227,Pharmacy,1,1,0,0.37,mcg,ml,soln,dextrose
162,5810,METRONIDAZOLE 50 MG/ML PO,metronidazole 50_mg/ml by_mouth,Pharmacy,RETROSPECTIVE,2016-07-13,metronidazole,50_mg/ml,by_mouth,,Pharmacy,0.93,Pharmacy,0.965043756269,Pharmacy,2,1,1,0.947521878134,metronidazole,50_mg/ml,po,
163,2596,INJECTION  VORICONAZOLE  1,injection voriconazole 1,Pharmacy,RETROSPECTIVE,2016-07-12,injection,voriconazole,,,Pharmacy,1.0,Pharmacy,0.871424554643,Pharmacy,2,1,1,0.935712277322,injection,voriconazole,,
164,3747,ROUTINE VENIPUNCTURE,routine venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,routine,,,Nursing Services,0.78,Nursing Services,0.844204148494,Nursing Services,2,1,1,0.812102074247,venipuncture,routine,,
165,1430,ALBUMIN 25 % 0.25 G/ML SOL,albumin 25% 0.25 g/ml solution,Pharmacy,ONLINE,2016-09-19,ml,albumin,sol,,Pharmacy,0.82,Pharmacy,0.824001200036,Pharmacy,2,1,1,0.822000600018,ml,albumin,sol,
166,2511,WB GLUCOSE BY MONITOR DEVICE,whole_blood glucose by monitor device,Monitoring,RETROSPECTIVE,2016-07-12,device,bay,glucose,monitor,Monitoring,0.87,Monitoring,0.825319401378,Monitoring,2,1,1,0.847659700689,device,glucose,monitor,wb
167,1516,LEVETIRACETAM 100 MG/ML SO,levetiracetam 100_mg/ml solution,Pharmacy,ONLINE,2016-09-19,100_mg/ml,so,levetiracetam,,Pharmacy,0.93,Pharmacy,0.948749523669,Pharmacy,2,1,1,0.939374761834,100_mg/ml,so,levetiracetam,
168,5654,HB GLYCOPYRROLATE 0.2MG/ML 1ML,glycopyrrolate 0.2_mg/ml 1_ml,Pharmacy,RETROSPECTIVE,2016-07-13,1_ml,0.2_mg/ml,glycopyrrolate,,Pharmacy,0.9,Pharmacy,0.974334673859,Pharmacy,2,1,1,0.93716733693,1_ml,0.2_mg/ml,glycopyrrolate,
169,5260,58890000 - OXYGEN PER 12 HOURS,oxygen per 12 hours,Respiratory Therapy,RETROSPECTIVE,2016-07-13,hours,per,oxygen,,Respiratory Therapy,0.93,Respiratory Therapy,0.873466354106,Respiratory Therapy,2,1,1,0.901733177053,hours,per,oxygen,
170,501,HC BASIC METABOLIC PANEL TOTAL CA,basic_metabolic_panel total calcium,Laboratory,ONLINE,2016-09-16,total,ca,metabolic,panel,Laboratory,0.92,Laboratory,0.91769655416,Laboratory,2,1,1,0.91884827708,total,ca,basic_metabolic_panel,
171,5558,EPHEDR 50MG/5ML INJ,ephedrine 50_mg/5_ml injection,Pharmacy,RETROSPECTIVE,2016-07-13,injection,50_mg/5_ml,ephedrine,,Pharmacy,0.79,Pharmacy,0.955868615972,Pharmacy,2,1,1,0.872934307986,inj,50_mg/5_ml,ephedrine,
172,6213,DRAIN WND RND FL HBLS 19X 0722,drain wound rnd fl hbls 19x 0722,Supply,ONLINE,2016-09-16,drain,wnd,fluid,,Supply,0.65,Supply,0.785527975852,Supply,2,1,1,0.717763987926,drain,wnd,,
173,1123,POVIDONE IODINE 10% OINT,povidone iodine 10% ointment,Pharmacy,ONLINE,2016-09-16,povidone,oint,iodine,10%,Supply,0.74,Pharmacy,0.915808102962,Pharmacy,1,0,1,0.457904051481,povidone,oint,iodine,10%
174,1926,BLD# COMPL AUTO HHRWP,blood complete automated hhrwp,Laboratory,ONLINE,2016-09-16,automated,blood,hhrwp,complete,Laboratory,0.92,Laboratory,0.758513839557,Laboratory,2,1,1,0.839256919778,automated,blood,hhrwp,complete
175,3178,TUBING IV,tubing intravenous,Supply,RETROSPECTIVE,2016-07-12,tubing,intravenous,,,Supply,0.84,Supply,0.806487678422,Supply,2,1,1,0.823243839211,tubing,iv,,
176,2955,DRSG ANTIMICROBAL W/CHG 1,dressing antimicrobial with charge 1,Supply,RETROSPECTIVE,2016-07-12,antimicrobial,dressing,,,Supply,0.82,Supply,0.790640587604,Supply,2,1,1,0.805320293802,antimicrobial,charge,drsg,
177,126,HB WATER STERILE INJ,water sterile injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,injection,sterile,,Diluent / Flush / Irrigant,0.87,Diluent / Flush / Irrigant,0.783268993423,Diluent / Flush / Irrigant,2,1,1,0.826634496711,water,inj,sterile,
178,6620,HCHG C4,c4,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,c4,,,,OR / Anesthesia / Recovery Room,0.89,Supply,0.158861413605,OR / Anesthesia / Recovery Room,1,1,0,0.445,c4,,,
179,6606,HCHG ANA TITER ARUP,anal titer arup,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,anal,titer,arup,,OR / Anesthesia / Recovery Room,0.76,Supply,0.669519614154,OR / Anesthesia / Recovery Room,1,1,0,0.38,anal,titer,arup,
180,3105,SET BURETROL INLINE PUMP,set buretrol inline pump,Supply,RETROSPECTIVE,2016-07-12,inline,pump,set,buretrol,Pharmacy,0.74,Supply,0.686148625599,Pharmacy,1,1,0,0.37,inline,pump,set,buretrol
181,6784,IPV INIT,ipv init,Nursing Services,ONLINE,2016-10-12,init,ipv,,,Respiratory Therapy,0.8,Pharmacy,0.349208082925,Respiratory Therapy,1,1,0,0.4,init,ipv,,
182,5672,HB MIDAZOLAM HCL 2 MG/2ML IJ SOLN,midazolam hydrochloride 2_mg/2_ml injection solution,Pharmacy,RETROSPECTIVE,2016-07-13,ij,soln,midazolam,hydrochloride,Pharmacy,0.83,Pharmacy,0.967443411596,Pharmacy,2,1,1,0.898721705798,ij,soln,midazolam,hydrochloride
183,4607,ENSURE PLUS 8-OZ BTLE (FC),ensure plus 8 ounce bottle fc,Supply,RETROSPECTIVE,2016-07-13,plus,,,,Diluent / Flush / Irrigant,0.7,Supply,0.849520456933,Supply,1,0,1,0.424760228466,ounce,plus,bottle,
184,980,NYSTATIN 100 000 UNIT/ML SUSP 2 ML SYRINGE,nystatin 100 000_units/ml suspension 2_ml syringe,Pharmacy,ONLINE,2016-09-16,syringe,susp,2_ml,,Pharmacy,0.85,Pharmacy,0.967986817471,Pharmacy,2,1,1,0.908993408735,nystatin,susp,2_ml,syringe
185,255,SOD CHLORIDE 0.9% 100ML IN,sodium chloride 0.9% 100_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,100_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.89,Diluent / Flush / Irrigant,0.768728864072,Diluent / Flush / Irrigant,2,1,1,0.829364432036,100_ml,injection,chloride,sodium
186,3835,TRANSCUTANEOUS CO2 MONITOR/DAY,transcutaneous carbon_dioxide monitor/day,Monitoring,RETROSPECTIVE,2016-07-12,CO2,transcutaneous,monitor,day,OR / Anesthesia / Recovery Room,0.72,Monitoring,0.778336645353,Monitoring,1,0,1,0.389168322676,co2,transcutaneous,day,monitor
187,5768,LACRI-LUBE OPHT OINT 3.5GM,lacri lube ophth ointment 3.5_gm,Supply,RETROSPECTIVE,2016-07-13,ointment,lube,ophth,lacri,Pharmacy,0.71,Pharmacy,0.659655449361,Pharmacy,2,1,1,0.68482772468,oint,ophth,,
188,3078,PAD ULTRASOR,pad ultrasor,Supply,RETROSPECTIVE,2016-07-12,pad,ultrasor,,,Supply,0.72,Supply,0.856346820443,Supply,2,1,1,0.788173410222,pad,ultrasor,,
189,4564,CREATININE  URINE OR FLD,creatinine urine or fluid,Laboratory,RETROSPECTIVE,2016-07-13,field,creatinine,urine,operation_room,Laboratory,0.84,Laboratory,0.907418786591,Laboratory,2,1,1,0.873709393296,creatinine,urine,fluid,
190,3845,LANSOPRAZOLE 3MG/ML SUSPENSION,lansoprazole 3_mg/ml suspension,Pharmacy,RETROSPECTIVE,2016-07-12,3_mg_ml,lansoprazole,suspension,,Plan Benefit,0.79,Pharmacy,0.896652965207,Pharmacy,1,0,1,0.448326482603,3_mg/ml,lansoprazole,suspension,
191,147,HEPARIN 12.5 UNITS,heparin 12.5_units,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,heparin,12.5_units,,,Pharmacy,0.83,Pharmacy,0.425458889817,Pharmacy,2,1,1,0.627729444909,heparin,12.5_units,,
192,3672,CRRT DLY,continuous_renal_replacement_therapy daily,Dialysis,RETROSPECTIVE,2016-07-12,crrt,daily,,,Supply,0.71,Respiratory Therapy,0.488136718736,Supply,1,1,0,0.355,crrt,dly,,
193,5636,HB CT HEAD WO CONTRAST,computed_tomography head without contrast,Radiology,RETROSPECTIVE,2016-07-13,ct,head,without,contrast,Radiology,0.94,Radiology,0.829692187372,Radiology,2,1,1,0.884846093686,ct,head,without,contrast
194,3133,STAPLER SKIN 35 WIDE,stapler skin 35 wide,Supply,RETROSPECTIVE,2016-07-12,wide,stapler,skin,,Supply,0.88,Supply,0.901481134768,Supply,2,1,1,0.890740567384,wide,stapler,skin,
