,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
76,6294,ROOM ACUTE,room acute,Room and Board,ONLINE,19/09/2016,acute,room,,,Room and Board,0.83,Room and Board,0.656330551346,Room and Board,0.999514288148,Room and Board,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.828614946498,acute,room,,
77,6249,LACTULOSE 10 GRAM/15 ML SO,lactulose 10 gram/15_ml so,Pharmacy,ONLINE,19/09/2016,gram/15_ml,lactulose,,,Pharmacy,0.89,Pharmacy,0.978293526423,Pharmacy,0.999278044795,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.955857190406,gram/15_ml,lactulose,,
78,1113,CHLOROTHIAZIDE SUSP 50MG/1ML,chlorothiazide suspension 50_mg/1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg/1_ml,chlorothiazide,susp,,Pharmacy,0.86,Pharmacy,0.939072297812,Pharmacy,0.998122075428,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.932398124413,50_mg/1_ml,chlorothiazide,susp,
79,1994,GABAPENTIN 300 MG ORAL CAP,gabapentin 300_mg oral capillary,Pharmacy,RETROSPECTIVE,12/07/2016,oral,cap,300_mg,gabapentin,Pharmacy,0.89,Pharmacy,0.92505604037,Pharmacy,0.84988920731,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.88831508256,capillary,oral,300_mg,gabapentin
80,2179,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,regular,insulin,human,soln,Pharmacy,0.89,Pharmacy,0.978724108123,Pharmacy,0.900588448237,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.923104185453,regular,insulin,human,soln
81,1694,HC-LAB-GLUCOSE BLOOD,laboratory glucose blood,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,blood,glucose,,Monitoring,0.86,Laboratory,0.627333176754,Laboratory,0.917228841586,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.514854006113,laboratory,blood,glucose,
82,284,SODIUM CHLORIDE 0.9 % SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.675171427851,Diluent / Flush / Irrigant,0.986473103037,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.877214843629,0.9%,chloride,so,
83,3493,13802212 - MUPIROCIN 2% OINT 22GM,mupirocin 2% ointment 22_gm,Pharmacy,RETROSPECTIVE,13/07/2016,mupirocin,ointment,22_gm,2%,Pharmacy,0.68,Pharmacy,0.709804314828,Supply,0.572459417273,Pharmacy,"Jaro, Logistic_OvR",2,1,1,0,0.463268104943,mupirocin,oint,22_gm,2%
84,5066,DRSG MEPLIEX BDR 6X6 295400,dressing mepliex border 6x6 295400,Supply,ONLINE,16/09/2016,mepliex,bdr,6x6,drsg,Supply,0.72,Supply,0.902789983046,Supply,0.999924391426,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.874238124824,mepliex,border,6x6,drsg
85,1865,NICOTINE 21 MG/24 HR PT24,nicotine 21_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,pt24,nicotine,21_mg/24,hour,Plan Benefit,0.92,Plan Benefit,0.873098013265,Plan Benefit,0.999968514992,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.931022176086,pt24,nicotine,21_mg/24,hr
86,3810,CATH PULMONAR ART CCO  SVO,catheter pulmonary artificial cco servo,Supply,RETROSPECTIVE,13/07/2016,catheter,,,,Supply,0.76,Supply,0.870118271547,Supply,0.999511045597,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876543105714,cath,,,
87,5927,SENSOR ADLT NEONATAL MAX-N,sensor adult neonatal max n,Supply,ONLINE,16/09/2016,neonatal,sensor,adlt,,Supply,0.73,Supply,0.823676237048,Supply,0.998744473835,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.850806903628,neonatal,sensor,adlt,
88,3941,HB BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory,RETROSPECTIVE,13/07/2016,metabolic,panel,basic,,Laboratory,0.93,Laboratory,0.880035503678,Laboratory,0.987863530006,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.932633011228,basic_metabolic_panel,,,
89,587,HC-LAB-CHLORIDE SERUM,laboratory chloride serum,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,chloride,serum,,Laboratory,0.88,Laboratory,0.941010210593,Laboratory,0.999690952811,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.940233721135,laboratory,chloride,serum,
90,2586,BACITRACIN 50MU VL,bacitracin 50mu vial,Pharmacy,RETROSPECTIVE,12/07/2016,50mu,bacitracin,vl,,Pharmacy,0.84,Pharmacy,0.884559033937,Pharmacy,0.943233877833,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.889264303923,vial,50mu,bacitracin,
91,1722,PULMOZYME INHALATION SOLN 2.5ML NDC: 50242010040,pulmozyme inhalation solution 2.5_ml ndc 5.0242011E10,Plan Benefit,RETROSPECTIVE,12/07/2016,ndc,pulmozyme,inhalation,solution,Plan Benefit,0.72,Pharmacy,0.826334892078,Plan Benefit,0.772637767283,Plan Benefit,"Jaro, DeepNN",2,1,0,1,0.497545922428,ndc,inhalation,soln,
92,2789,67409000 - CYTOLOGY GMS SCREEN,cytology Grocott's_Methenamine_Silver screen,Laboratory,RETROSPECTIVE,13/07/2016,screen,cytology,grams,,Laboratory,0.77,Laboratory,0.930124583785,Laboratory,0.998782348559,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.899635644115,screen,cytology,grocott's_methenamine_silver,
93,2976,EVARREST,evarrest,Supply,RETROSPECTIVE,13/07/2016,evarrest,,,,Supply,0.7,Laboratory,0.167765855032,Supply,0.293535366415,Supply,"Jaro, DeepNN",2,1,0,1,0.331178455472,evarrest,,,
94,4717,ANESTHESIA PER 30MIN > 90MIN HCHG ANESTHESIA PER 30MIN > 90MIN,anesthesia per 30min greater_than 90min,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,greater_than,anesthesia,per,,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.799434293171,OR / Anesthesia / Recovery Room,0.990725010862,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.903386434678,greater_than,30min,anesthesia,per
95,91,D5W 50ML IVF,dextrose_5%_in_water 50_ml intravenous_fluid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,D5W,IVF,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.776805452182,Diluent / Flush / Irrigant,0.999492654129,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.89209936877,50_ml,d5w,ivf,
96,3172,SOL IV NACL INJ 0.8% 1L,solution intravenous sodium_chloride injection 0.8% 1 liter,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,injection,sodium_chloride,1l,solution,Diluent / Flush / Irrigant,0.74,Diluent / Flush / Irrigant,0.537906191805,Diluent / Flush / Irrigant,0.971585722952,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.749830638252,inj,nacl,sol,liter
97,5,ALARIS PUMP IV ARM,alaris pump intravenous arm,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,arm,Capital Equipment,0.91,Capital Equipment,0.769504205508,Capital Equipment,0.938346961299,Capital Equipment,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.872617055602,pump,alaris,iv,arm
98,6032,SYS 5 LEAD CABLE & WIRE DUAL,system 5 lead cable and wire dual,Supply,ONLINE,16/09/2016,dual,system,lead,,Monitoring,0.66,Supply,0.784264290539,Supply,0.996430462703,Supply,"Logistic_OvR, DeepNN",2,0,1,1,0.593564917747,dual,wire,system,lead
99,2302,ECHO 2D F-U,echocardiogram 2 follow up,Cardiology,RETROSPECTIVE,12/07/2016,2d,units,f,echo,Supply,0.68,Cardiology,0.51848423439,Cardiology,0.723327392293,Cardiology,"Logistic_OvR, DeepNN",2,0,1,1,0.413937208894,follow,echocardiogram,,
100,4195,POT CHLORIDE 10% 20MEQ/15ML UD,pot chloride 10% 20_meq/15_ml ud,Pharmacy,RETROSPECTIVE,13/07/2016,ud,chloride,,,Pharmacy,0.77,Pharmacy,0.920415591395,Pharmacy,0.897518447141,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.862644679512,ud,chloride,,
101,399,FACTOR VIIA  1 MCG,factor viia 1 microgram,Plan Benefit,RETROSPECTIVE,12/07/2016,microgram,viia,factor,,Plan Benefit,0.94,Pharmacy,0.621785474982,Plan Benefit,0.950423964872,Plan Benefit,"Jaro, DeepNN",2,1,0,1,0.630141321624,mcg,viia,factor,
102,1600,SWABSTICK  NO-STING,swabstick nitric_oxide sting,Supply,RETROSPECTIVE,12/07/2016,swabstick,sting,nitric_oxide,,Supply,0.71,Laboratory,0.467299805292,Laboratory,0.411721390259,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.293007065184,swabstick,sting,nitric_oxide,
103,5255,HC CBC AUTO WO DIFF,complete_blood_count automated without differential,Laboratory,ONLINE,16/09/2016,cbc,without,diff,automated,Laboratory,0.93,Laboratory,0.940258184089,Laboratory,0.99999954698,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.956752577023,cbc,diff,without,automated
104,4178,PANTOPRAZOLE 40 MG TAB DR,pantoprazole 40_mg tablet dr,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,dr,pantoprazole,40_mg,Pharmacy,0.92,Pharmacy,0.95856539625,Pharmacy,0.995934464158,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.958166620136,tab,dr,pantoprazole,40_mg
105,4037,HYDRALAZNE 20MG INJ,hydralazine 20_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,20_mg,hydralazine,,Pharmacy,0.89,Pharmacy,0.962287602916,Pharmacy,0.992984246261,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.948423949726,inj,20_mg,hydralazine,
106,257,AMIODARONE HCL TABLET 200MG,amiodarone hcl tablet 200_mg,Pharmacy,RETROSPECTIVE,12/07/2016,amiodarone,tablet,hcl,200_mg,Pharmacy,0.84,Pharmacy,0.973058846642,Pharmacy,0.999751162804,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.937603336482,amiodarone,tablet,hcl,200_mg
107,5367,HC PROTHROMBIN TIME,prothrombin_time,Laboratory,ONLINE,16/09/2016,time,prothrombin,,,Laboratory,0.96,Laboratory,0.825983639517,Laboratory,0.99009194166,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.925358527059,prothrombin_time,,,
108,5149,FLUTICASONE 44 MCG/PUFF AERO 10.6 G AER W/ADAP,fluticasone 44 mcg/puff aerosol 10.6 gram aerosol with adapter,Pharmacy,ONLINE,16/09/2016,aerosol,microgram,,,Pharmacy,0.7,Pharmacy,0.676004850598,Supply,0.967165892441,Pharmacy,"Jaro, Logistic_OvR",2,1,1,0,0.458668283533,mcg,adapter,aerosol,gram
109,2092,GUAIFENESIN 20MG/ML 10ML,guaifenesin 20_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,12/07/2016,guaifenesin,10_ml,20_mg_ml,,Pharmacy,0.85,Pharmacy,0.955090024655,Pharmacy,0.980962879708,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.928684301454,guaifenesin,10_ml,20_mg/ml,
110,3523,14630052 - POTASSIUM CHLORIDE PWD 20MEQ,potassium chloride powder 20_meq,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,chloride,powder,20_meq,Pharmacy,0.9,Pharmacy,0.885557745423,Pharmacy,0.977939618029,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.921165787818,potassium,chloride,powder,20_meq
111,4972,DEXMEDETOMIDINE 100 MCG/ML SOLN 2 ML VIAL,dexmedetomidine 100 mcg/ml solution 2_ml vial,Pharmacy,ONLINE,16/09/2016,mcg,ml,2_ml,soln,Pharmacy,0.91,Pharmacy,0.977887234351,Pharmacy,0.97755390357,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.955147045974,mcg,ml,2_ml,soln
112,813,K ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Laboratory,0.89,Laboratory,0.492047701949,Laboratory,0.77499633929,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.719014680413,k,istat,,
113,6295,SEDIMENTATION RATE RBC AUT,sedimentation rate red_blood_cell automated,Laboratory,ONLINE,19/09/2016,sedimentation,rate,aut,rbc,Laboratory,0.93,Laboratory,0.835866545846,Laboratory,0.996098769832,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.920655105226,sedimentation,rate,automated,rbc
114,1801,DEXAMETHASONE (PER .25MG)4MG T,dexamethasone per 0.25_mg 4_mg tab,Pharmacy,RETROSPECTIVE,12/07/2016,4_mg,.25_mg,per,dexamethasone,Pharmacy,0.8,Pharmacy,0.926216387608,Pharmacy,0.993452824251,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.906556403953,4_mg,tab,per,dexamethasone
115,810,INFORM GLUCOSE POC,inform glucose point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,inform,POC,glucose,,Monitoring,0.74,Monitoring,0.839576642003,Monitoring,0.999955643628,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.859844095211,inform,poc,glucose,
116,2816,86401005 - WALKING MOVING AROUND,walking moving around,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,walking,moving,around,,PT / OT / Speech Therapy,0.98,PT / OT / Speech Therapy,0.393637590736,PT / OT / Speech Therapy,0.948328052539,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.773988547758,walking,moving,around,
117,5478,HCHG SENSITIVITY MIC HCHG SENSITIVITY MIC,sensitivity minimal_inhibitory_concentration,Laboratory,ONLINE,16/09/2016,hchg,mic,sensitivity,,Laboratory,0.69,Laboratory,0.938480270212,Laboratory,0.999564731205,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876015000472,minimal_inhibitory_concentration,sensitivity,,
118,821,O2 SATUR OXIMETRY S,oxygen saturation oximetry sigma,Monitoring,RETROSPECTIVE,12/07/2016,saturation,oximetry,oxygen,,Monitoring,0.75,Monitoring,0.878120003102,Monitoring,0.999989040825,Monitoring,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876036347976,saturation,oximetry,sigma,o2
119,6221,FLUCONAZOLE 2 MG/ML PGBK,fluconazole 2_mg/ml pgbk,Pharmacy,ONLINE,19/09/2016,fluconazole,pgbk,2_mg/ml,,Pharmacy,0.87,Pharmacy,0.969554576606,Pharmacy,0.995236787335,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.944930454647,fluconazole,pgbk,2_mg/ml,
120,2520,CHOLECALCIFEROL 1000 UNI,cholecalciferol 1000_units,Pharmacy,RETROSPECTIVE,12/07/2016,cholecalciferol,1000_units, ,,Pharmacy,0.93,Pharmacy,0.885181337229,Pharmacy,0.987968262403,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.934383199877,cholecalciferol,1000_units,,
121,3335,HB SDS NURSING PREP FOR MR OTHER,sds nursing preparation for mr other,Nursing Services,RETROSPECTIVE,13/07/2016,prep,nursing,stds,mr,Procedure,0.73,Laboratory,0.67511993917,Laboratory,0.544809128115,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.406643022428,prep,mr,nursing,sds
122,5834,POTASSIUM CHLOR 10 MEQ/50 ML I,potassium chloride 10_meq/50_ml i,Pharmacy,ONLINE,16/09/2016,potassium,chlor,10_meq/50_ml,,Pharmacy,0.93,Pharmacy,0.8071824111,Pharmacy,0.963885320527,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.900355910542,potassium,chlor,10_meq/50_ml,
123,407,HB NITRIC OXIDE THERAPY,nitric oxide therapy,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,therapy,nitric,,Plan Benefit,0.88,Plan Benefit,0.898268610295,Plan Benefit,0.999925939641,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.926064849978,oxide,therapy,nitric,
124,5815,PICS LINE,peripherally_inserted_central_catheter line,Supply,ONLINE,16/09/2016,line,pics,,,Supply,0.75,Supply,0.707632893252,Supply,0.99286588156,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.816832924937,line,peripherally_inserted_central_catheter,,
125,3728,ACETAZOLAMIDE SODIUM 500 MG-,acetazolamide sodium 500_mg,Pharmacy,RETROSPECTIVE,13/07/2016,500_mg,acetazolamide,sodium,,Pharmacy,0.85,Pharmacy,0.942055708192,Pharmacy,0.978492885644,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.923516197945,500_mg,acetazolamide,sodium,
126,1273,VENIPUNCTURE COLLECTION,venipuncture collection,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,collection,,,Nursing Services,0.88,Nursing Services,0.891805319171,Nursing Services,0.999878667466,Nursing Services,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.923894662212,venipuncture,collection,,
127,5353,HC PARATHORMONE (PTH),parathormone parathyroid_hormone,Laboratory,ONLINE,16/09/2016,path,parathormone,,,Laboratory,0.77,Laboratory,0.807268318696,Laboratory,0.997023369569,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.858097229422,parathormone,parathyroid_hormone,,
128,3183,SURG LEVEL II 1ST HR,surgery level ii 1st hour,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,ii,surgical,1st,hour,OR / Anesthesia / Recovery Room,0.78,OR / Anesthesia / Recovery Room,0.677080796819,OR / Anesthesia / Recovery Room,0.999542098141,OR / Anesthesia / Recovery Room,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.81887429832,surgery,1st,hr,level
129,5945,SILDENAFIL 100 MG TAB 30 EACH BOTTLE,sildenafil 100_mg tablet 30 each bottle,Plan Benefit,ONLINE,16/09/2016,bottle,100_mg,sildenafil,tab,Plan Benefit,0.88,Plan Benefit,0.730933555805,Plan Benefit,0.999506034427,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.870146530078,bottle,100_mg,sildenafil,tab
130,2781,64999000 - COMP GI PANEL BY PCR,comprehensive gastrointestinal panel by polymerase_chain_reaction,Laboratory,RETROSPECTIVE,13/07/2016,pcr,compressors,gastrointestinal,panel,Laboratory,0.69,Laboratory,0.939998447521,Laboratory,0.999440518429,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.876479655317,polymerase_chain_reaction,comprehensive,gi,panel
131,4336,WARD,ward,Room and Board,RETROSPECTIVE,13/07/2016,ward,,,,Supply,0.75,Room and Board,0.440785936995,Room and Board,0.817367851011,Room and Board,"Logistic_OvR, DeepNN",2,0,1,1,0.419384596002,ward,,,
132,4171,OXYCODONE 5 MG TABLET,oxycodone 5_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,5_mg,oxycodone,tablet,,Pharmacy,0.95,Pharmacy,0.934272282972,Pharmacy,0.997040970618,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.960437751197,5_mg,oxycodone,tablet,
133,815,LACTATE  POCT,lactate point_of_care_testing,Monitoring,RETROSPECTIVE,12/07/2016,POCT,lactate,,,Laboratory,0.88,Monitoring,0.693159531086,Monitoring,0.935190744799,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.542783425295,poct,lactate,,
134,4976,DEXTROSE 10% SOLP 1 000 ML,dextrose 10% solution 1 000_ml,Pharmacy,ONLINE,16/09/2016,000_ml,dextrose,solution,10%,Pharmacy,0.94,Pharmacy,0.79787554983,Pharmacy,0.799780177672,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.845885242501,000_ml,dextrose,solution,10%
135,350,WATER FOR IRRIGATION 500ML,water for irrigation 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,500_ml,,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.897237503203,Diluent / Flush / Irrigant,0.999638628271,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.902292043825,water,irrigation,500_ml,
136,5237,HC BB RBC LEUKO REDUCED,red_blood_cell leukocyte_reduced,Blood Products,ONLINE,16/09/2016,rbc,leukocyte,reduced,bb,Blood Products,0.8,Blood Products,0.808184489476,Blood Products,0.999145934624,Blood Products,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.869110141367,rbc,leukocyte_reduced,,
137,3583,59650000 - .9% NACL 500ML,0.9% sodium_chloride 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,0.90%,500_ml,sodium_chloride,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.659285157261,Diluent / Flush / Irrigant,0.987513817474,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.848932991578,0.9%,500_ml,nacl,
138,3669,77066025 - FEE CASE CART,fee case cart,Supply,RETROSPECTIVE,13/07/2016,case,fee,cart,,Supply,0.86,Supply,0.681977419992,Supply,0.970651138787,Supply,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.837542852926,case,fee,cart,
139,2993,FUNCT THER ACTIV 15 MIN OT,functional therapeutic activities 10 minutes Occupational Therapyes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,occupational_therapy,therapist,minutes,,PT / OT / Speech Therapy,0.97,PT / OT / Speech Therapy,0.909014757269,PT / OT / Speech Therapy,0.999834027983,PT / OT / Speech Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.959616261751,activities,min,ot,therapeutic
140,3410,11065262 - INFUSION  ALBUMIN 25% 50 ML,infusion albumin 25% 50_ml,Pharmacy,RETROSPECTIVE,13/07/2016,50_ml,albumin,infusion,25%,Diluent / Flush / Irrigant,0.69,Pharmacy,0.906913196234,Pharmacy,0.665624252398,Pharmacy,"Logistic_OvR, DeepNN",2,0,1,1,0.524179149544,50_ml,albumin,infusion,25%
141,357,5 MG SILDENAFIL,5_mg sildenafil,Plan Benefit,RETROSPECTIVE,12/07/2016,5_mg,sildenafil,,,Plan Benefit,0.87,Plan Benefit,0.9195257988,Plan Benefit,0.999973997092,Plan Benefit,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.929833265297,5_mg,sildenafil,,
142,2056,SODIUM CHLORIDE 0.9% SOLP 250 ML FLEX CONT,sodium_chloride 0.9% solution 250_ml flex cont,Diluent / Flush / Irrigant,ONLINE,16/09/2016,250_ml,chloride,solution,flex,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.908451665452,Diluent / Flush / Irrigant,0.999745068169,Diluent / Flush / Irrigant,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.96273224454,250_ml,cont,solution,flex
143,4964,DEFIB EVERA MRI XT DR,defibrillator evera magnetic_resonance_imaging xt dr,Supply,ONLINE,16/09/2016,dr,defibrillator,evera,mri,Monitoring,0.71,Radiology,0.468881951891,Supply,0.583190850999,Monitoring,Jaro,1,1,0,0,0.236666666667,magnetic_resonance_imaging,,,
144,2312,EPHEDRINE 10ML INJ PRE-FILLED,ephedrine 10_ml injection pre filled,Pharmacy,RETROSPECTIVE,12/07/2016,inj,10_ml,,,Pharmacy,0.85,Pharmacy,0.820471375857,Pharmacy,0.66894899904,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.779806791632,pre,inj,10_ml,
145,1900,DEXTROSE 50% SOLN,dextrose 50% solution,Pharmacy,RETROSPECTIVE,12/07/2016,50%,dextrose,soln,,Pharmacy,1.0,Pharmacy,0.720666337498,Diluent / Flush / Irrigant,0.857065958636,Pharmacy,"Jaro, Logistic_OvR",2,1,1,0,0.573555445833,50%,dextrose,soln,
146,5302,HC HEMODIALYSIS INPATIENT,hemodialysis inpatient,Dialysis,ONLINE,16/09/2016,inpatient,hemodialysis,,,Supply,0.75,Dialysis,0.370221166725,Dialysis,0.897463917127,Dialysis,"Logistic_OvR, DeepNN",2,0,1,1,0.422561694617,inpatient,hemodialysis,,
147,3586,60615000 - GLUCOSE VL STATISTIC,glucose vial statistic,Laboratory,RETROSPECTIVE,13/07/2016,vial,statistic,glucose,,Laboratory,0.9,Monitoring,0.683289111626,Monitoring,0.728971810762,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.470753640796,vial,statistic,glucose,
148,1881,EMERG NIV SUBSEQUENT DAY,emergent noninvasive_ventilator subsequent day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subsequent,niv,emergent,day,Respiratory Therapy,0.73,Respiratory Therapy,0.776423406744,Respiratory Therapy,0.998426593233,Respiratory Therapy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.834949999992,subsequent,niv,emergent,day
149,4701,AMIODARONE IN 5% DEXTROSE 150 MG/100 ML (1.5 MG/ML) SOLN,amiodarone in 5% dextrose 150_mg/100_ml 1.5_mg/ml solution,Pharmacy,ONLINE,16/09/2016,dextrose,soln,,,Pharmacy,0.76,Pharmacy,0.88355832865,Pharmacy,0.76369024733,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.802416191993,dextrose,soln,,
150,1393,HC BLOOD GLUCOSE TEST STRIP,blood glucose test strip,Supply,RETROSPECTIVE,12/07/2016,test,strip,blood,glucose,Laboratory,0.82,Monitoring,0.40401864875,Monitoring,0.522106046155,Monitoring,"Logistic_OvR, DeepNN",2,0,1,1,0.308708231635,test,strip,blood,glucose
151,2194,CARVEDILOL TABLET 6.25MG,carvedilol tablet 6.25_mg,Pharmacy,RETROSPECTIVE,12/07/2016,6.25_mg,tablet,carvedilol,,Pharmacy,0.97,Pharmacy,0.963198880237,Pharmacy,0.958123721356,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,1,1,0.963774200531,6.25_mg,tablet,carvedilol,
152,4008,HB RH C29,rhesus c29,Laboratory,RETROSPECTIVE,13/07/2016,rh,c29,,,Room and Board,0.69,Laboratory,0.915683776808,Laboratory,0.999498044138,Laboratory,"Logistic_OvR, DeepNN",2,0,1,1,0.638393940315,rh,c29,,
153,5863,PREP ANTIMIC PVI 10PCT 4OZ,preparation antimic pvi 10pct 4oz,Pharmacy,ONLINE,16/09/2016,prep,,,,Supply,0.71,Pharmacy,0.439237762753,Supply,0.859606752106,Supply,"Jaro, DeepNN",2,1,0,1,0.523202250702,prep,,,
