Unnamed: 0,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4,Match,kind of voting
76,1251,SPECIMEN COLLECTION FEE,specimen collection fee,Nursing Services,RETROSPECTIVE,12/07/2016,specimen,fee,collection,,Nursing Services,0.88,Nursing Services,0.471523032407,Nursing Services,0.778394976893,Nursing Services,"Jaro, Logistic, DeepNN",3,1,1,1,0.709972669767,specimen,fee,collection,,1,all agree
77,2964,DRSG GZE PETRO XERO 4INX3YD,dressing gauze petroleum xeroform 4_inches_x_3_yards,Supply,RETROSPECTIVE,13/07/2016,dressing,,,,Supply,0.86,Supply,0.94913732689,Supply,0.999641222554,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.936259516481,gauze,drsg,,,1,all agree
78,1113,CHLOROTHIAZIDE SUSP 50MG/1ML,chlorothiazide suspension 50_mg/1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg/1_ml,chlorothiazide,susp,,Pharmacy,0.86,Pharmacy,0.944004390984,Pharmacy,0.999984629746,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.93466300691,50_mg/1_ml,chlorothiazide,susp,,1,all agree
79,1994,GABAPENTIN 300 MG ORAL CAP,gabapentin 300_mg oral capillary,Pharmacy,RETROSPECTIVE,12/07/2016,oral,cap,300_mg,gabapentin,Pharmacy,0.89,Pharmacy,0.917333123925,Pharmacy,0.999715908255,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.935683010727,capillary,oral,300_mg,gabapentin,1,all agree
80,5155,FORMULA: ENFAMIL ENFACARE,formula enfamil enfacare,Supply,ONLINE,16/09/2016,formula,enfacare,enfamil,,Supply,0.75,Laboratory,0.665751750402,Laboratory,0.59176795298,Laboratory,"Logistic, DeepNN",2,0,1,1,0.419173234461,formula,enfacare,enfamil,,0,jaro disagree
81,3838,CLOSTRIDIUM DIFFICILE BY RT PCR,clostridium difficile by respiratory_therapy pcr,Laboratory,RETROSPECTIVE,13/07/2016,pcr,rt,clostridium,difficile,Laboratory,0.85,Laboratory,0.846668615819,Laboratory,0.945458752454,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.880709122758,pcr,rt,clostridium,difficile,1,all agree
82,4655,0.9% NACL 0.9% SOLN,0.9% sodium_chloride 0.9% solution,Diluent / Flush / Irrigant,ONLINE,16/09/2016,0.90%,soln,nacl,,Diluent / Flush / Irrigant,0.86,Diluent / Flush / Irrigant,0.571436402759,Diluent / Flush / Irrigant,0.706010767986,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.712482390248,0.9%,soln,nacl,,1,all agree
83,3493,13802212 - MUPIROCIN 2% OINT 22GM,mupirocin 2% ointment 22_gm,Pharmacy,RETROSPECTIVE,13/07/2016,mupirocin,ointment,22_gm,2%,Pharmacy,0.68,Pharmacy,0.721062809088,Pharmacy,0.997359468302,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.799474092463,mupirocin,oint,22_gm,2%,1,all agree
84,3283,HB EVOKED POT POST TIBIAL NERVE,evoked potential post tibial nerve,Procedure,RETROSPECTIVE,13/07/2016,post,tibial,,,Procedure,0.79,Procedure,0.418645590209,Procedure,0.469714888125,Procedure,"Jaro, Logistic, DeepNN",3,1,1,1,0.559453492778,post,,,,1,all agree
85,1437,MOUTHCARE KIT ICU CHG,mouthcare kit intensive_care_unit charge,Supply,RETROSPECTIVE,12/07/2016,charge,kit,ICU,mouthcare,Laboratory,0.72,Supply,0.611100272354,Supply,0.853047528547,Supply,"Logistic, DeepNN",2,0,1,1,0.488049266967,chg,kit,icu,mouthcare,1,jaro disagree
86,3789,BLANKET ADULT UNDERBODY,blanket adult underbody,Supply,RETROSPECTIVE,13/07/2016,blanket,adult,underbody,,Supply,0.73,Supply,0.894232373638,Supply,0.998285034129,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.874172469256,blanket,adult,underbody,,1,all agree
87,5927,SENSOR ADLT NEONATAL MAX-N,sensor adult neonatal max n,Supply,ONLINE,16/09/2016,neonatal,sensor,adlt,,Supply,0.73,Supply,0.82088638355,Supply,0.989453124882,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.846779836144,neonatal,sensor,adlt,,1,all agree
88,598,HCT ISTAT,hematocrit istat,Laboratory,RETROSPECTIVE,12/07/2016,hematocrit,istat,,,Laboratory,0.79,Laboratory,0.596471665264,Laboratory,0.928236921754,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.771569529006,hct,istat,,,1,all agree
89,617,LACTATE (PNL),lactate panel,Laboratory,RETROSPECTIVE,12/07/2016,panel,lactate,,,Laboratory,0.94,Laboratory,0.835280416364,Laboratory,0.999429493346,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.924903303237,panel,lactate,,,1,all agree
90,2586,BACITRACIN 50MU VL,bacitracin 50mu vial,Pharmacy,RETROSPECTIVE,12/07/2016,50mu,bacitracin,vl,,Pharmacy,0.84,Pharmacy,0.886323464942,Pharmacy,0.999450540481,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.908591335141,vial,50mu,bacitracin,,1,all agree
91,1722,PULMOZYME INHALATION SOLN 2.5ML NDC: 50242010040,pulmozyme inhalation solution 2.5_ml ndc 5.0242011E10,Plan Benefit,RETROSPECTIVE,12/07/2016,ndc,pulmozyme,inhalation,solution,Plan Benefit,0.72,Pharmacy,0.824544068286,Pharmacy,0.852572860344,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.55903897621,ndc,inhalation,soln,,0,jaro disagree
92,2467,OXYGEN 1 - 12 HR,oxygen 1 12 hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,hr,oxygen, ,,Respiratory Therapy,1.0,Respiratory Therapy,0.85427292116,Respiratory Therapy,0.963963598506,Respiratory Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.939412173222,hr,oxygen,,,1,all agree
93,1898,ALBUMIN HUMAN 5% SOLN,albumin human 5% solution,Pharmacy,RETROSPECTIVE,12/07/2016,5%,albumin,soln,human,Pharmacy,0.98,Pharmacy,0.71930492965,Pharmacy,0.998716731837,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.899340553829,5%,albumin,soln,human,1,all agree
94,4717,ANESTHESIA PER 30MIN > 90MIN HCHG ANESTHESIA PER 30MIN > 90MIN,anesthesia per 30min greater_than 90min,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,greater_than,anesthesia,per,,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.811298334377,OR / Anesthesia / Recovery Room,0.998801597813,OR / Anesthesia / Recovery Room,"Jaro, Logistic, DeepNN",3,1,1,1,0.91003331073,greater_than,30min,anesthesia,per,1,all agree
95,284,SODIUM CHLORIDE 0.9 % SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.65517034388,Diluent / Flush / Irrigant,0.981989764741,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.86905336954,0.9%,chloride,so,,1,all agree
96,545,DEXTROSE 5% IN WATER 50ML,dextrose 5% in water 50_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,5%,water,dextrose,50_ml,Diluent / Flush / Irrigant,0.98,Diluent / Flush / Irrigant,0.876116645301,Diluent / Flush / Irrigant,0.993548818088,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.949888487796,5%,water,dextrose,50_ml,1,all agree
97,5,ALARIS PUMP IV ARM,alaris pump intravenous arm,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,arm,Capital Equipment,0.91,Capital Equipment,0.769714815315,Capital Equipment,0.993305826452,Capital Equipment,"Jaro, Logistic, DeepNN",3,1,1,1,0.891006880589,pump,alaris,iv,arm,1,all agree
98,1802,US NEO HEAD,ultrasound neonatal head,Radiology,RETROSPECTIVE,12/07/2016,neo,head,us,,Radiology,0.83,Radiology,0.715168253923,Radiology,0.934158838159,Radiology,"Jaro, Logistic, DeepNN",3,1,1,1,0.826442364027,neonatal,us,head,,1,all agree
99,2302,ECHO 2D F-U,echocardiogram 2 follow up,Cardiology,RETROSPECTIVE,12/07/2016,2d,units,f,echo,Supply,0.68,Cardiology,0.52447882494,Cardiology,0.428589453409,Cardiology,"Logistic, DeepNN",2,0,1,1,0.317689426116,follow,echocardiogram,,,1,jaro disagree
100,2257,FERROUS SULFATE OS,ferrous sulfate mouth,Pharmacy,RETROSPECTIVE,12/07/2016,os,ferrous,sulfate,,Pharmacy,0.87,Pharmacy,0.868163360966,Pharmacy,0.999208111434,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.912457157467,os,ferrous,sulfate,,1,all agree
101,5149,FLUTICASONE 44 MCG/PUFF AERO 10.6 G AER W/ADAP,fluticasone 44 mcg/puff aerosol 10.6 gram aerosol with adapter,Pharmacy,ONLINE,16/09/2016,aerosol,microgram,,,Pharmacy,0.7,Pharmacy,0.675627872248,Pharmacy,0.938906047205,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.771511306484,mcg,adapter,aerosol,gram,1,all agree
102,1301,CAN SUCT,canister suction,Supply,RETROSPECTIVE,12/07/2016,suction,canister,,,Diluent / Flush / Irrigant,0.76,Supply,0.808856274175,Supply,0.99757464773,Supply,"Logistic, DeepNN",2,0,1,1,0.602143640635,suct,canister,,,1,jaro disagree
103,3012,HEPATIC FUNCTION PAN,hepatic function panel,Laboratory,RETROSPECTIVE,13/07/2016,function,pan,hepatic,,Laboratory,0.97,Laboratory,0.960200063021,Laboratory,0.999993564455,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.976731209159,function,panel,hepatic,,1,all agree
104,4178,PANTOPRAZOLE 40 MG TAB DR,pantoprazole 40_mg tablet dr,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,dr,pantoprazole,40_mg,Pharmacy,0.92,Pharmacy,0.96084296373,Pharmacy,0.999988619039,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.960277194256,tab,dr,pantoprazole,40_mg,1,all agree
105,1241,PORTABLE BEDSIDE,portable bedside,Radiology,RETROSPECTIVE,12/07/2016,bedside,portable,,,Respiratory Therapy,0.73,Supply,0.627582828709,Supply,0.943033225916,Supply,"Logistic, DeepNN",2,0,1,1,0.523538684875,bedside,portable,,,0,jaro disagree
106,4212,PROPOFOL 10 MG INJ,propofol 10_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,propofol,10_mg,,Pharmacy,1.0,Pharmacy,0.948450497487,Pharmacy,0.999950480966,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.982800326151,inj,propofol,10_mg,,1,all agree
107,5411,HC URINALYSIS AUTO WO MICRO,urinalysis automated without micro,Laboratory,ONLINE,16/09/2016,urinalysis,without,micro,automated,Laboratory,0.96,Laboratory,0.920551142753,Laboratory,0.999542922312,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.960031355022,micro,urinalysis,without,automated,1,all agree
108,1248,RT SXN COUGH&DEEP BREATH,respiratory_therapy suction cough&deep breath,Respiratory Therapy,RETROSPECTIVE,12/07/2016,breath,RT,suction,cough,Supply,0.77,Supply,0.513634239877,Supply,0.747616038349,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.677083426075,breath,rt,sxn,cough&deep,0,all agree
109,2092,GUAIFENESIN 20MG/ML 10ML,guaifenesin 20_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,12/07/2016,guaifenesin,10_ml,20_mg_ml,,Pharmacy,0.85,Pharmacy,0.952163202202,Pharmacy,0.999944239554,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.934035813919,guaifenesin,10_ml,20_mg/ml,,1,all agree
110,3523,14630052 - POTASSIUM CHLORIDE PWD 20MEQ,potassium chloride powder 20_meq,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,chloride,powder,20_meq,Pharmacy,0.9,Pharmacy,0.866896172111,Pharmacy,0.998228634455,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.921708268856,potassium,chloride,powder,20_meq,1,all agree
111,2655,HC CT ANGIOGRAPHY HEAD W/CONTRAST/NONCONTRAST,computed_tomography angiography head with contrast/noncontrast,Radiology,RETROSPECTIVE,12/07/2016,angiography,ct,noncontrast,,Implant,0.71,Radiology,0.843043575686,Radiology,0.999642599516,Radiology,"Logistic, DeepNN",2,0,1,1,0.614228725067,ct,angiography,head,contrast,1,jaro disagree
112,4467,GOWN SRG XL XLNG IMPR,gown surgical extra_large extra_long impr,Supply,ONLINE,29/08/2016,impra,gown,xcel,srg,Diluent / Flush / Irrigant,0.71,Supply,0.885357522063,Supply,0.987598898599,Supply,"Logistic, DeepNN",2,0,1,1,0.624318806887,surgical,,,,1,jaro disagree
113,3062,MICROALBUMIN (MALB  MALBCR,microalbumin malb malbcr,Laboratory,RETROSPECTIVE,13/07/2016,malb,microalbumin,malbcr,,Room and Board,0.73,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Logistic, DeepNN",2,0,1,1,0.186815796602,malb,microalbumin,malbcr,,1,jaro disagree
114,6122,US DPLR LIMIT ABD PELVIS S,ultrasound doppler limit abdomen pelvis s,Radiology,ONLINE,16/09/2016,us,abd,pelvis,,Radiology,0.85,Radiology,0.895414347438,Radiology,0.999936338846,Radiology,"Jaro, Logistic, DeepNN",3,1,1,1,0.915116895428,us,doppler,abd,pelvis,1,all agree
115,1612,BEDSIDE GLUCOSE,bedside glucose,Monitoring,RETROSPECTIVE,12/07/2016,bedside,glucose,,,Monitoring,0.89,Monitoring,0.890246435829,Monitoring,0.961406362605,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.913884266145,bedside,glucose,,,1,all agree
116,5066,DRSG MEPLIEX BDR 6X6 295400,dressing mepliex border 6x6 295400,Supply,ONLINE,16/09/2016,mepliex,bdr,6x6,drsg,Supply,0.72,Supply,0.899293555756,Supply,0.999806539559,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.873033365105,mepliex,border,6x6,drsg,1,all agree
117,3760,ANAEROBIC CULTURE EXC BLOO,anaerobic culture excel blood,Laboratory,RETROSPECTIVE,13/07/2016,culture,excel,anaerobic,blood,Laboratory,0.79,Laboratory,0.968965249712,Laboratory,0.999986298362,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.919650516025,culture,excel,anaerobic,bloo,1,all agree
118,821,O2 SATUR OXIMETRY S,oxygen saturation oximetry sigma,Monitoring,RETROSPECTIVE,12/07/2016,saturation,oximetry,oxygen,,Monitoring,0.75,Monitoring,0.860433590456,Monitoring,0.999928263965,Monitoring,"Jaro, Logistic, DeepNN",3,1,1,1,0.87012061814,saturation,oximetry,sigma,o2,1,all agree
119,2199,CLONIDNE 5MCG/ML ORAL SUSP 1ML,clonidine 5_mcg/ml oral suspension 1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,susp,1_ml,oral,,Pharmacy,0.76,Pharmacy,0.88028316901,Pharmacy,0.996010721471,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.87876463016,susp,1_ml,oral,,1,all agree
120,2520,CHOLECALCIFEROL 1000 UNI,cholecalciferol 1000_units,Pharmacy,RETROSPECTIVE,12/07/2016,cholecalciferol,1000_units, ,,Pharmacy,0.93,Pharmacy,0.888516656397,Pharmacy,0.999294028517,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.939270228305,cholecalciferol,1000_units,,,1,all agree
121,3335,HB SDS NURSING PREP FOR MR OTHER,sds nursing preparation for mr other,Nursing Services,RETROSPECTIVE,13/07/2016,prep,nursing,stds,mr,Procedure,0.73,Laboratory,0.691819007626,Laboratory,0.949260505402,Laboratory,"Logistic, DeepNN",2,0,1,1,0.547026504343,prep,mr,nursing,sds,0,jaro disagree
122,4850,CATH TRAY (NO CATH),catheter tray no catheter,Supply,ONLINE,16/09/2016,cath,tray,nitric_oxide,,Supply,0.76,Supply,0.949793034656,Supply,0.999993668759,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.903262234471,cath,tray,,,1,all agree
123,407,HB NITRIC OXIDE THERAPY,nitric oxide therapy,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,therapy,nitric,,Plan Benefit,0.88,Plan Benefit,0.89455156326,Plan Benefit,0.995103170267,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.923218244509,oxide,therapy,nitric,,1,all agree
124,5815,PICS LINE,peripherally_inserted_central_catheter line,Supply,ONLINE,16/09/2016,line,pics,,,Supply,0.75,Supply,0.736451380051,Supply,0.968344827796,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.818265402616,line,peripherally_inserted_central_catheter,,,1,all agree
125,4740,BACITRACIN 500 UNIT/GRAM OINT 14 G TUBE,bacitracin 500_units/gram ointment 14 g tube,Pharmacy,ONLINE,16/09/2016,bacitracin,oint,tube,,Pharmacy,0.81,Pharmacy,0.669804850979,Pharmacy,0.990556739668,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.823453863549,bacitracin,oint,tube,,1,all agree
126,2717,27907923 - PERIPH INS PICC >5 NO PRT/PMP,peripheral insert peripherally_inserted_central_catheter greater_than 5 no port/pump,Procedure,RETROSPECTIVE,13/07/2016,greater_than,insert,peripheral,port,Procedure,0.7,Procedure,0.794819826386,Procedure,0.99954699502,Procedure,"Jaro, Logistic, DeepNN",3,1,1,1,0.831455607135,insert,periph,port,pump,1,all agree
127,2756,63601000 - EXTRA TUBE STATISTICAL CDM,extra tube statistical cdm,Laboratory,RETROSPECTIVE,13/07/2016,cdm,tube,statistical,extra,Laboratory,0.7,Supply,0.863240528353,Supply,0.846644393106,Supply,"Logistic, DeepNN",2,0,1,1,0.569961640486,cdm,tube,statistical,extra,0,jaro disagree
128,3183,SURG LEVEL II 1ST HR,surgery level ii 1st hour,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,ii,surgical,1st,hour,OR / Anesthesia / Recovery Room,0.78,OR / Anesthesia / Recovery Room,0.703719735111,OR / Anesthesia / Recovery Room,0.999852548414,OR / Anesthesia / Recovery Room,"Jaro, Logistic, DeepNN",3,1,1,1,0.827857427842,surgery,1st,hr,level,1,all agree
129,5945,SILDENAFIL 100 MG TAB 30 EACH BOTTLE,sildenafil 100_mg tablet 30 each bottle,Plan Benefit,ONLINE,16/09/2016,bottle,100_mg,sildenafil,tab,Plan Benefit,0.88,Plan Benefit,0.623015622989,Plan Benefit,0.602868728232,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.701961450407,bottle,100_mg,sildenafil,tab,1,all agree
130,4738,B-TYPE NATRIURETIC PEPTIDE PLASMA,b type natriuretic peptide plasma,Laboratory,ONLINE,16/09/2016,peptide,type,plasma,,Laboratory,0.73,Laboratory,0.855493466981,Laboratory,0.996476908289,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.860656791756,peptide,type,plasma,natriuretic,1,all agree
131,5925,SENNA/DOCUSATE 8.6/50 MG TAB,senna/docusate 8.6/50_mg tablet,Pharmacy,ONLINE,16/09/2016,8.6/50_mg,senna,tab,docusate,Pharmacy,0.96,Pharmacy,0.974382236103,Pharmacy,0.999998524006,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.978126920036,8.6/50_mg,senna,tab,docusate,1,all agree
132,5715,NYSTATIN 100 000 UNIT/ML SUSP 2 ML SYRINGE,nystatin 100 000_units/ml suspension 2_ml syringe,Pharmacy,ONLINE,16/09/2016,syringe,susp,2_ml,,Pharmacy,0.85,Pharmacy,0.957868699273,Pharmacy,0.999935034297,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.935934577857,nystatin,susp,2_ml,syringe,1,all agree
133,3742,ALBUMIN 5% 250ML 12.5GM IN,albumin 5% 250_ml 12.5_gm individual,Pharmacy,RETROSPECTIVE,13/07/2016,250_ml,albumin,individual,,Pharmacy,0.97,Pharmacy,0.749450528167,Pharmacy,0.980230596483,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.899893708217,250_ml,albumin,individual,,1,all agree
134,1865,NICOTINE 21 MG/24 HR PT24,nicotine 21_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,pt24,nicotine,21_mg/24,hour,Plan Benefit,0.92,Plan Benefit,0.868138277664,Plan Benefit,0.99993183896,Plan Benefit,"Jaro, Logistic, DeepNN",3,1,1,1,0.929356705542,pt24,nicotine,21_mg/24,hr,1,all agree
135,207,NACL 0.9% 100ML MBP,sodium_chloride 0.9% 100_ml mini-bag_plus,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,100_ml,mbp,NaCl,Diluent / Flush / Irrigant,0.94,Diluent / Flush / Irrigant,0.809374533682,Diluent / Flush / Irrigant,0.929672266042,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.893015599908,0.9%,100_ml,mbp,nacl,1,all agree
136,5237,HC BB RBC LEUKO REDUCED,red_blood_cell leukocyte_reduced,Blood Products,ONLINE,16/09/2016,rbc,leukocyte,reduced,bb,Blood Products,0.8,Blood Products,0.818770967982,Blood Products,0.997779191588,Blood Products,"Jaro, Logistic, DeepNN",3,1,1,1,0.872183386523,rbc,leukocyte_reduced,,,1,all agree
137,303,SODIUM CHLORIDE 0.9% 25ML,sodium chloride 0.9% 25_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,25_ml,chloride,sodium,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.758120952605,Diluent / Flush / Irrigant,0.995087671312,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.907736207972,0.9%,25_ml,chloride,sodium,1,all agree
138,4216,PROPOFOL 10MG/ML 20ML VL,propofol 10_mg/ml 20_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,propofol,10_mg/ml,20_ml,Pharmacy,0.91,Pharmacy,0.961891168257,Pharmacy,0.999598518197,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.957163228818,vial,propofol,10_mg/ml,20_ml,1,all agree
139,2993,FUNCT THER ACTIV 15 MIN OT,functional therapeutic activities 10 minutes Occupational Therapyes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,occupational_therapy,therapist,minutes,,PT / OT / Speech Therapy,0.97,PT / OT / Speech Therapy,0.902287966373,PT / OT / Speech Therapy,0.999746464594,PT / OT / Speech Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.957344810323,activities,min,ot,therapeutic,1,all agree
140,3410,11065262 - INFUSION  ALBUMIN 25% 50 ML,infusion albumin 25% 50_ml,Pharmacy,RETROSPECTIVE,13/07/2016,50_ml,albumin,infusion,25%,Diluent / Flush / Irrigant,0.69,Pharmacy,0.896996353975,Pharmacy,0.979626062504,Pharmacy,"Logistic, DeepNN",2,0,1,1,0.625540805493,50_ml,albumin,infusion,25%,1,jaro disagree
141,1459,PULSE OXIMETER SNSR A,pulse oximeter sensor a,Supply,RETROSPECTIVE,12/07/2016,oximeter,sensor,pulse,,Monitoring,0.83,Supply,0.631985761809,Supply,0.982749157736,Supply,"Logistic, DeepNN",2,0,1,1,0.538244973182,oximeter,snsr,pulse,,1,jaro disagree
142,91,D5W 50ML IVF,dextrose_5%_in_water 50_ml intravenous_fluid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,D5W,IVF,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.77213019047,Diluent / Flush / Irrigant,0.988593001002,Diluent / Flush / Irrigant,"Jaro, Logistic, DeepNN",3,1,1,1,0.886907730491,50_ml,d5w,ivf,,1,all agree
143,4964,DEFIB EVERA MRI XT DR,defibrillator evera magnetic_resonance_imaging xt dr,Supply,ONLINE,16/09/2016,dr,defibrillator,evera,mri,Monitoring,0.71,Radiology,0.412658206883,Radiology,0.60837400196,Radiology,"Logistic, DeepNN",2,0,1,1,0.340344069614,magnetic_resonance_imaging,,,,0,jaro disagree
144,4475,KCL 20MEQ ST H 2O,potassuim_chloride 20_milliequivalents sterile water,Pharmacy,ONLINE,29/08/2016,h,set,kcl,2o,Pharmacy,0.66,Diluent / Flush / Irrigant,0.666295124367,Diluent / Flush / Irrigant,0.829143402077,Diluent / Flush / Irrigant,"Logistic, DeepNN",2,0,1,1,0.498479508815,water,20_milliequivalents,sterile,kcl,0,jaro disagree
145,1900,DEXTROSE 50% SOLN,dextrose 50% solution,Pharmacy,RETROSPECTIVE,12/07/2016,50%,dextrose,soln,,Pharmacy,1.0,Pharmacy,0.700287520604,Pharmacy,0.721412524154,Pharmacy,"Jaro, Logistic, DeepNN",3,1,1,1,0.807233348253,50%,dextrose,soln,,1,all agree
146,5302,HC HEMODIALYSIS INPATIENT,hemodialysis inpatient,Dialysis,ONLINE,16/09/2016,inpatient,hemodialysis,,,Supply,0.75,Dialysis,0.37498840451,Dialysis,0.51693623647,Dialysis,"Logistic, DeepNN",2,0,1,1,0.29730821366,inpatient,hemodialysis,,,1,jaro disagree
147,2201,HCHG BILIRUBIN TOTAL,bilirubin total,Laboratory,RETROSPECTIVE,12/07/2016,bilirubin,total,,,Laboratory,0.96,Laboratory,0.946110758644,Laboratory,0.999985423621,Laboratory,"Jaro, Logistic, DeepNN",3,1,1,1,0.968698727422,bilirubin,total,,,1,all agree
148,1881,EMERG NIV SUBSEQUENT DAY,emergent noninvasive_ventilator subsequent day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subsequent,niv,emergent,day,Respiratory Therapy,0.73,Respiratory Therapy,0.771677898,Respiratory Therapy,0.997263401705,Respiratory Therapy,"Jaro, Logistic, DeepNN",3,1,1,1,0.832980433235,subsequent,niv,emergent,day,1,all agree
149,5590,LACTATED RINGERS SOLP,lactated_ringers solution,Pharmacy,ONLINE,16/09/2016,ringers,lactated,solution,,Pharmacy,0.98,Diluent / Flush / Irrigant,0.42339104111,Diluent / Flush / Irrigant,0.879996203813,Diluent / Flush / Irrigant,"Logistic, DeepNN",2,0,1,1,0.434462414974,solution,lactated_ringers,,,0,jaro disagree
150,3667,77045557 - VALVE  TRACH SPEAKING,valve tracheostomy speaking,Supply,RETROSPECTIVE,13/07/2016,tracheostomy,valve,speaking,,Supply,0.67,Supply,0.512346818978,Supply,0.942543996242,Supply,"Jaro, Logistic, DeepNN",3,1,1,1,0.708296938407,trach,valve,speaking,,1,all agree
