,Id,Original Description,Normalized Description,Charge Class,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
95,1771,HB - SWALLOW/FEEDING THERAPY 45 MINUTES (MOD GN),swallow/feeding therapy 45 minutes mod gn,PT / OT / Speech Therapy,ONLINE,2016-09-01,minutes,swallow,feeding,therapy,PT / OT / Speech Therapy,0.578606778888,PT / OT / Speech Therapy,0.936077115073,PT / OT / Speech Therapy,2,1,1,0.757341946981,minutes,swallow,feeding,therapy
96,5421,ALBUMIN 25%.50ML-100ML VIAL,albumin 25%.50_ml 100_ml vial,Pharmacy,RETROSPECTIVE,2016-07-13,vial,100_ml,albumin,25%.50_ml,Pharmacy,0.828106777985,Pharmacy,0.999135125567,Pharmacy,2,1,1,0.913620951776,vial,100_ml,albumin,25%.50_ml
97,6904,SUCCINYL CHL VL 20MG/ML 10ML SUCCINYLCHOLINE CHLORIDE 20 MG/ML 1,succinylcholine chloride vial 20 mg/ml 10 ml succinylcholine chloride 20 mg/ml 1,Pharmacy,ONLINE,2016-10-12,vial,chloride,10_ml,,Pharmacy,0.960357890835,Pharmacy,0.928203565561,Pharmacy,2,1,1,0.944280728198,vial,ml,mg,chloride
98,6348,CALAMINE PHENOLATED OINT 71GM MENTHOL/ZINC OX/CALAMINE/PHENOL OIN,calamine phenolated oint 71 gm menthol/zinc ox/calamine/phenol oin,Pharmacy,ONLINE,2016-10-06,zinc,,,,Pharmacy,0.88627910171,Pharmacy,0.993409342542,Pharmacy,2,1,1,0.939844222126,gm,zinc,oint,
99,1971,CABLE EPS EXT HEX BLK 150 U,cable eps extension hex black 150_units,Supply,ONLINE,2016-09-16,ext,,,,Supply,0.829791435249,Supply,0.981173487981,Supply,2,1,1,0.905482461615,ext,,,
100,2889,TRACHEOSTOMY TX MODALITY S,tracheostomy treatment modality sigma,Respiratory Therapy,RETROSPECTIVE,2016-07-12,tracheostomy,treatment,modality,,OR / Anesthesia / Recovery Room,0.388742592917,PT / OT / Speech Therapy,0.462270931407,PT / OT / Speech Therapy,1,0,1,0.231135465704,tracheostomy,sigma,tx,modality
101,2961,ELECTRODE KITTYCAT PED,electrode kittycat pediatric,Supply,RETROSPECTIVE,2016-07-12,electrode,pediatric,kittycat,,Supply,0.650450121572,Supply,0.92152838954,Supply,2,1,1,0.785989255556,electrode,ped,kittycat,
102,3496,ZYVOX 600MG TABLET,zyvox 600_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,600_mg,tablet,zyvox,,Pharmacy,0.896422455107,Pharmacy,0.976923778747,Pharmacy,2,1,1,0.936673116927,600_mg,tablet,zyvox,
103,634,HC PTH INTACT,parathyroid_hormone intact,Laboratory,ONLINE,2016-09-16,path,intact,,,Laboratory,0.842684666451,Laboratory,0.987624042268,Laboratory,2,1,1,0.91515435436,intact,parathyroid_hormone,,
104,5652,HB GLUCOSE BLOOD,glucose blood,Laboratory,RETROSPECTIVE,2016-07-13,blood,glucose,,,Laboratory,0.58942656775,Laboratory,0.871880573319,Laboratory,2,1,1,0.730653570534,blood,glucose,,
105,2925,BLOOD GAS KIT,blood gas kit,Supply,RETROSPECTIVE,2016-07-12,gas,blood,kit,,Supply,0.790183448542,Supply,0.78517036361,Supply,2,1,1,0.787676906076,gas,blood,kit,
106,4937,HB 5%DEXTROSE/1/2NS+KCL 10MEQ/L 1,5%dextrose/1/2 normal_saline and potassium_chloride 10_meq/liter 1,Pharmacy,RETROSPECTIVE,2016-07-13,10_meq/l,potassuim_chloride,5%dextrose/1/2ns,,Diluent / Flush / Irrigant,0.629512713374,Diluent / Flush / Irrigant,0.691638255624,Diluent / Flush / Irrigant,2,1,1,0.660575484499,normal_saline,potassium_chloride,10_meq/liter,5%dextrose/1/2
107,5694,HB SPINAL FLUID COUNT- DIFF,spinal fluid count_differential,Laboratory,RETROSPECTIVE,2016-07-13,count,spinal,diff,fluid,Laboratory,0.830713565003,Laboratory,0.920792028369,Laboratory,2,1,1,0.875752796686,spinal,fluid,count_differential,
108,6337,BLOOD DRAW ARTERIAL CATH ACC,blood draw arterial catch acc,Nursing Services,ONLINE,2016-10-06,arterial,draw,blood,,Nursing Services,0.763838037997,Nursing Services,0.997013157327,Nursing Services,2,1,1,0.880425597662,arterial,draw,blood,
109,4397,63972001 - FERRITIN,ferritin,Laboratory,RETROSPECTIVE,2016-07-13,ferritin,,,,Laboratory,0.871032485084,Laboratory,0.989364206496,Laboratory,2,1,1,0.93019834579,ferritin,,,
110,304,SODIUM CHLORIDE 0.9% 50ML,sodium chloride 0.9% 50_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,50_ml,chloride,sodium,Diluent / Flush / Irrigant,0.768260996586,Diluent / Flush / Irrigant,0.981687397035,Diluent / Flush / Irrigant,2,1,1,0.87497419681,0.9%,50_ml,chloride,sodium
111,4351,27677000 - US RETROPERITONEAL COMP,ultrasound retroperitoneal comprehensive,Radiology,RETROSPECTIVE,2016-07-13,compressors,retroperitoneal,27677000_us,,Radiology,0.703195265915,Radiology,0.884005233954,Radiology,2,1,1,0.793600249934,us,retroperitoneal,comprehensive,
112,4477,89156000 - TREATMENT/SWALLOWING,treatment/swallowing,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,swallowing,treatment,,,Respiratory Therapy,0.635671154771,Respiratory Therapy,0.88584374387,Respiratory Therapy,2,1,1,0.760757449321,swallowing,treatment,,
113,6877,PT EXERCISE THERAPY 15 MIN GP,part exercise therapy 15 min gp,PT / OT / Speech Therapy,ONLINE,2016-10-12,therapy,exercise,,,PT / OT / Speech Therapy,0.84146992349,PT / OT / Speech Therapy,0.997889023886,PT / OT / Speech Therapy,2,1,1,0.919679473688,therapy,exercise,min,
114,2900,VENIPUNCTURE CHRG - CHRG ONL,venipuncture charge charge only,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,charge,,,Nursing Services,0.763308653385,Nursing Services,0.999854944772,Nursing Services,2,1,1,0.881581799079,venipuncture,chrg,,
115,397,DORNASE ALPHA I,dornase alpha i,Plan Benefit,RETROSPECTIVE,2016-07-12,alpha,dornase,,,Plan Benefit,0.628478825136,Plan Benefit,0.980723407921,Plan Benefit,2,1,1,0.804601116528,alpha,dornase,,
116,4660,INJECTION IV. SINGLE/INITIAL,injection intravenous single/initial,Nursing Services,RETROSPECTIVE,2016-07-13,injection,initial,intravenous,single,OR / Anesthesia / Recovery Room,0.416967839025,OR / Anesthesia / Recovery Room,0.527973250249,OR / Anesthesia / Recovery Room,2,1,1,0.472470544637,injection,initial,intravenous,single
117,5634,HB CREATININE BLOOD,creatinine blood,Laboratory,RETROSPECTIVE,2016-07-13,creatinine,blood,,,Laboratory,0.831510431227,Laboratory,0.978582549988,Laboratory,2,1,1,0.905046490608,creatinine,blood,,
118,1886,ASSAY OF CALCIUM IONIZED,assay of calcium ionized,Laboratory,ONLINE,2016-09-16,calcium,ionized,assay,,Laboratory,0.908860531632,Laboratory,0.999478510992,Laboratory,2,1,1,0.954169521312,calcium,ionized,assay,
119,4213,ANGIOSEAL 6FR ORDER INCREMENT OF 10-EA,angioseal 6fr order increment of 10 each,Supply,RETROSPECTIVE,2016-07-12, , , ,,Supply,0.695583025959,Supply,0.521562066874,Supply,2,1,1,0.608572546416,increment,6fr,angioseal,order
120,2116,SILDENAFIL 2.5MG/ML ORAL SURX,sildenafil 2.5_mg/ml oral surx,Plan Benefit,RETROSPECTIVE,2016-07-12,oral,sildenafil,surx,2.5mg/ml,Plan Benefit,0.922197100896,Plan Benefit,0.999996102509,Plan Benefit,2,1,1,0.961096601703,oral,sildenafil,surx,2.5_mg/ml
121,6875,PROTHROMBIN TIME PT T1 PROTIME,prothrombin time part t1 protime,Laboratory,ONLINE,2016-10-12,time,t1,prothrombin,,Laboratory,0.812095365409,Laboratory,0.990454599888,Laboratory,2,1,1,0.901274982648,t1,time,,
122,1536,PARACENTESIS ABD W IMAGING,paracentesis abdomen with imaging,Radiology,ONLINE,2016-09-19,paracentesis,abd,imaging,,Radiology,0.656765838476,Radiology,0.881564001244,Radiology,2,1,1,0.76916491986,paracentesis,abd,imaging,
123,5592,GAIT TRAINING 5 MIN,gait training 5 minutes,PT / OT / Speech Therapy,RETROSPECTIVE,2016-07-13,training,minutes,gait,,PT / OT / Speech Therapy,0.567987192396,PT / OT / Speech Therapy,0.936595079726,PT / OT / Speech Therapy,2,1,1,0.752291136061,training,min,gait,
124,3277,RT SODIUM,respiratory_therapy sodium,Monitoring,RETROSPECTIVE,2016-07-12,RT,sodium,,,Respiratory Therapy,0.303613114723,Respiratory Therapy,0.585486597677,Respiratory Therapy,2,1,1,0.4445498562,rt,sodium,,
125,6218,DRAPE INCISE IOBAN II 35 X 17,drape incise ioban 2 35 x 17,Supply,ONLINE,2016-09-16,x,ioban,drape,incise,Supply,0.900969130183,Supply,0.9980565967,Supply,2,1,1,0.949512863442,x,ioban,drape,incise
126,1089,PORPHOBILINOGEN U,porphobilinogen u,Laboratory,ONLINE,2016-09-16,u,porphobilinogen,,,Supply,0.158861413605,Supply,0.348832005381,Supply,2,1,1,0.253846709493,u,porphobilinogen,,
127,1055,PBDS CENTRAL LINE,pbds central line,Supply,ONLINE,2016-09-16,pbds,line,central,,Supply,0.444554221395,Supply,0.581900975035,Supply,2,1,1,0.513227598215,pbds,line,central,
128,3,ALARIS PUMP I,alaris pump i,Capital Equipment,RETROSPECTIVE,2016-07-12,pump,alaris,,,Capital Equipment,0.785213772337,Capital Equipment,0.998496925043,Capital Equipment,2,1,1,0.89185534869,pump,alaris,,
129,6582,DUOSOL 32,duosol 32,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,duosol,,,,Supply,0.158861413605,Supply,0.348832005381,Supply,2,1,1,0.253846709493,duosol,,,
130,999,OR LEVEL 3 FIRST 30 MINUTES,operating_room level 3 first 30 minutes,OR / Anesthesia / Recovery Room,ONLINE,2016-09-16,level,minutes,first,or,OR / Anesthesia / Recovery Room,0.863787780182,OR / Anesthesia / Recovery Room,0.99732565427,OR / Anesthesia / Recovery Room,2,1,1,0.930556717226,level,minutes,first,operating_room
131,1855,AMIODARONE 50 MG/ML SOLN,amiodarone 50_mg/ml solution,Pharmacy,ONLINE,2016-09-16,50_mg/ml,amiodarone,soln,,Pharmacy,0.950495185114,Pharmacy,0.990905311299,Pharmacy,2,1,1,0.970700248207,50_mg/ml,amiodarone,soln,
132,1435,ALBUTEROL 0.5% NEBU 20 ML,albuterol 0.5% nebulizer 20_ml,Pharmacy,ONLINE,2016-09-19,albuterol,0.50%,nebu,20_ml,Pharmacy,0.833344097499,Pharmacy,0.979899585449,Pharmacy,2,1,1,0.906621841474,albuterol,0.5%,nebu,20_ml
133,2082,NITRIC OXIDE THER SUBSEQ,nitric oxide therapist subsequent,Plan Benefit,RETROSPECTIVE,2016-07-12,subsequent,oxide,therapist,nitric,Plan Benefit,0.892851590504,Plan Benefit,0.988536235193,Plan Benefit,2,1,1,0.940693912848,subseq,oxide,ther,nitric
134,5927,SET UNIVERSAL 3-BAG SPIKE SET,set universal 3 bag spike set,Supply,RETROSPECTIVE,2016-07-13,bag,set,,,Supply,0.959910050836,Supply,0.999987826882,Supply,2,1,1,0.979948938859,bag,set,,
135,2084,NITRIC OXIDE THERP PER 1/2 HR,nitric oxide therapy per 1/2 hour,Plan Benefit,RETROSPECTIVE,2016-07-12,oxide,therapy,hour,per,Plan Benefit,0.897825877869,Plan Benefit,0.999998952047,Plan Benefit,2,1,1,0.948912414958,oxide,therapy,hr,per
136,2905,VENIPUNCTURE ROUTINE CHG,venipuncture routine charge,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,charge,routine,,Nursing Services,0.834031711726,Nursing Services,0.99982464032,Nursing Services,2,1,1,0.916928176023,venipuncture,chg,routine,
137,3719,POTASSIUM WHOLE BLOOD,potassium whole blood,Laboratory,RETROSPECTIVE,2016-07-12,potassium,whole,blood,,Laboratory,0.924678021227,Laboratory,0.999583327153,Laboratory,2,1,1,0.96213067419,potassium,whole,blood,
138,3538,BROMOCRIPTINE 2.5 MG TABLET,bromocriptine 2.5_mg tablet,Pharmacy,RETROSPECTIVE,2016-07-12,bromocriptine,tablet,2.5_mg,,Pharmacy,0.918655135541,Pharmacy,0.977000242053,Pharmacy,2,1,1,0.947827688797,bromocriptine,tablet,2.5_mg,
139,1370,URINALYSIS AUTO W,urinalysis automated with,Laboratory,ONLINE,2016-09-16,urinalysis,automated,,,Laboratory,0.908983127277,Laboratory,0.997438047019,Laboratory,2,1,1,0.953210587148,urinalysis,automated,,
140,6616,HCHG BNP NATRIURETIC PEPTIDE ,bnp natriuretic peptide,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,bnp,peptide,natriuretic,,Laboratory,0.873360887094,Laboratory,0.990377401139,Laboratory,2,1,1,0.931869144117,bnp,peptide,natriuretic,
141,5925,SERTRALINE 60 MG TABS,sertraline 60_mg tablets,Pharmacy,RETROSPECTIVE,2016-07-13,60_mg,sertraline,tabs,,Pharmacy,0.9266283056,Pharmacy,0.999073734865,Pharmacy,2,1,1,0.962851020232,60_mg,sertraline,tabs,
142,3548,HEPARIN (PORCINE) PF 5 000UNITS/0.5ML SYRG,heparin porcine partial_fill 5 000_units/0.5_ml syringe,Pharmacy,RETROSPECTIVE,2016-07-12,heparin,pf,syrg,porcine,Diluent / Flush / Irrigant,0.49455262116,Diluent / Flush / Irrigant,0.626735321031,Diluent / Flush / Irrigant,2,1,1,0.560643971096,heparin,pf,syrg,porcine
143,4204,HC DIAGNOSTIC CATHETER,diagnostic catheter,Supply,RETROSPECTIVE,2016-07-12,catheter,diagnostic, ,,Supply,0.52171959789,Supply,0.692024984251,Supply,2,1,1,0.606872291071,catheter,diagnostic,,
144,987,OBSERVATION PER HR,observation per hour,Room and Board,ONLINE,2016-09-16,observation,per,hr,,Plan Benefit,0.379376417134,Plan Benefit,0.610243895727,Plan Benefit,2,1,1,0.49481015643,observation,per,hr,
145,2226,HCT ISTAT,hematocrit istat,Laboratory,RETROSPECTIVE,2016-07-12,hematocrit,istat,,,Monitoring,0.573162391244,Monitoring,0.990341502772,Monitoring,2,1,1,0.781751947008,hct,istat,,
146,6515,BLOOD GAS PH PO2 &/OR PCO2 POC ABG,blood gas ph po2 &/or pco2 poc abg,Monitoring,ONLINE,2016-10-12,ph,gas,blood,poc,Monitoring,0.925122211368,Monitoring,0.999936507691,Monitoring,2,1,1,0.962529359529,po2,ph,gas,blood
147,207,NACL 0.9% 100ML MBP,sodium_chloride 0.9% 100_ml mini-bag_plus,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,0.90%,100_ml,mbp,NaCl,Diluent / Flush / Irrigant,0.83751152576,Diluent / Flush / Irrigant,0.953462921467,Diluent / Flush / Irrigant,2,1,1,0.895487223614,0.9%,100_ml,mbp,nacl
148,355,25000001-SILDENAFIL 50 MG TAB,sildenafil 50_mg tablet,Plan Benefit,RETROSPECTIVE,2016-07-12,50_mg,sildenafil,tablet,,Plan Benefit,0.710356887523,Plan Benefit,0.999690860097,Plan Benefit,2,1,1,0.85502387381,50_mg,sildenafil,tab,
149,5718,HYDROCORTISONE SUCCINATE SODIUM UP TO 100 MG,hydrocortisone succinate sodium up to 100_mg,Pharmacy,RETROSPECTIVE,2016-07-13,hydrocortisone,100_mg,succinate,sodium,Pharmacy,0.859562390771,Pharmacy,0.972832005465,Pharmacy,2,1,1,0.916197198118,hydrocortisone,100_mg,succinate,sodium
150,68,SYRINGE PUMP,syringe pump,Capital Equipment,RETROSPECTIVE,2016-07-12,syringe,pump,,,Capital Equipment,0.735100408426,Capital Equipment,0.956344661263,Capital Equipment,2,1,1,0.845722534844,syringe,pump,,
151,4034,PREGABALIN 75MG CAP,pregabalin 75_mg capillary,Pharmacy,RETROSPECTIVE,2016-07-12,75_mg,pregabalin,capillary,,Pharmacy,0.922897255093,Pharmacy,0.913613392665,Pharmacy,2,1,1,0.918255323879,75_mg,pregabalin,capillary,
152,5311,66048010 - BLOOD SMEAR STATISTIC,blood smear statistic,Laboratory,RETROSPECTIVE,2016-07-13,smear,blood,statistic,,Laboratory,0.700814454768,Laboratory,0.848516234037,Laboratory,2,1,1,0.774665344402,smear,blood,statistic,
153,4701,MIDAZOL HCL 1MG INJ,midazolam hydrochloride 1_mg injection,Pharmacy,RETROSPECTIVE,2016-07-13,1_mg,injection,midazolam,hcl,Pharmacy,0.958913569794,Pharmacy,0.999617589951,Pharmacy,2,1,1,0.979265579872,1_mg,inj,midazolam,hydrochloride
154,1065,PETROLATUM-MINERAL OIL OINT 3.5 G TUBE,petrolatum mineral oil ointment 3.5 g tube,Supply,ONLINE,2016-09-16,oint,tube,,,Supply,0.719417036217,Supply,0.934755866724,Supply,2,1,1,0.82708645147,petrolatum,oint,tube,
155,3552,HC XR CHEST 1 VIEW,x-ray chest 1 view,Radiology,RETROSPECTIVE,2016-07-12,xr,chest,view,,Radiology,0.84547082059,Radiology,0.999753686312,Radiology,2,1,1,0.922612253451,chest,xr,view,
156,1059,PC SPLIT FILTERED,packed_cells split filtered,Blood Products,ONLINE,2016-09-16,filtered,pc,split,,Supply,0.35760981026,Blood Products,0.861254652403,Blood Products,1,0,1,0.430627326201,filtered,packed_cells,split,
157,1240,SODIUM CHLORIDE 4 MEQ/ML SOLP 100 ML VIAL,sodium_chloride 4_meq/ml solution 100_ml vial,Pharmacy,ONLINE,2016-09-16,vial,100_ml,chloride,solution,Pharmacy,0.567931530407,Pharmacy,0.942853385744,Pharmacy,2,1,1,0.755392458075,vial,100_ml,solution,sodium_chloride
158,952,MRSA SCREEN PCR NASAL,mrsa screen pcr nasal,Laboratory,ONLINE,2016-09-16,pcr,mrsa,screen,nasal,Laboratory,0.713764644662,Laboratory,0.885754534837,Laboratory,2,1,1,0.799759589749,pcr,mrsa,screen,nasal
159,4796,SEVO FIRST 30 MIN,servoflurane first 30 minutes,OR / Anesthesia / Recovery Room,RETROSPECTIVE,2016-07-13,minutes,servo,first,,OR / Anesthesia / Recovery Room,0.865984858559,OR / Anesthesia / Recovery Room,0.907151446226,OR / Anesthesia / Recovery Room,2,1,1,0.886568152393,min,servoflurane,first,
160,1388,US DPLR LOW EXTREM ART BILAT,ultrasound doppler lower extremity arterial bilateral,Radiology,ONLINE,2016-09-16,extremity,us,low,arterial,Radiology,0.752093438813,Radiology,0.995697573061,Radiology,2,1,1,0.873895505937,arterial,lower,doppler,bilateral
161,4185,NITROGLYCERIN IN 5 % DEXTROSE 50 MG/250 ML (200 MCG/ML) SOLN 250 ML BOTTLE,nitroglycerin in 5% dextrose 50_mg/250_ml 200 mcg/ml solution 250_ml bottle,Pharmacy,RETROSPECTIVE,2016-07-12,mcg,ml,soln,,Diluent / Flush / Irrigant,0.553099168227,Pharmacy,0.550303414564,Diluent / Flush / Irrigant,1,1,0,0.276549584114,mcg,ml,soln,dextrose
162,5810,METRONIDAZOLE 50 MG/ML PO,metronidazole 50_mg/ml by_mouth,Pharmacy,RETROSPECTIVE,2016-07-13,metronidazole,50_mg/ml,by_mouth,,Pharmacy,0.965043756269,Pharmacy,0.983043936893,Pharmacy,2,1,1,0.974043846581,metronidazole,50_mg/ml,po,
163,2596,INJECTION  VORICONAZOLE  1,injection voriconazole 1,Pharmacy,RETROSPECTIVE,2016-07-12,injection,voriconazole,,,Pharmacy,0.871424554643,Pharmacy,0.531212970994,Pharmacy,2,1,1,0.701318762819,injection,voriconazole,,
164,3747,ROUTINE VENIPUNCTURE,routine venipuncture,Nursing Services,RETROSPECTIVE,2016-07-12,venipuncture,routine,,,Nursing Services,0.844204148494,Nursing Services,0.999308855491,Nursing Services,2,1,1,0.921756501992,venipuncture,routine,,
165,1430,ALBUMIN 25 % 0.25 G/ML SOL,albumin 25% 0.25 g/ml solution,Pharmacy,ONLINE,2016-09-19,ml,albumin,sol,,Pharmacy,0.824001200036,OR / Anesthesia / Recovery Room,0.623220554723,Pharmacy,1,1,0,0.412000600018,ml,albumin,sol,
166,2511,WB GLUCOSE BY MONITOR DEVICE,whole_blood glucose by monitor device,Monitoring,RETROSPECTIVE,2016-07-12,device,bay,glucose,monitor,Monitoring,0.825319401378,Monitoring,0.998312143541,Monitoring,2,1,1,0.91181577246,device,glucose,monitor,wb
167,1516,LEVETIRACETAM 100 MG/ML SO,levetiracetam 100_mg/ml solution,Pharmacy,ONLINE,2016-09-19,100_mg/ml,so,levetiracetam,,Pharmacy,0.948749523669,Pharmacy,0.974500503041,Pharmacy,2,1,1,0.961625013355,100_mg/ml,so,levetiracetam,
168,5654,HB GLYCOPYRROLATE 0.2MG/ML 1ML,glycopyrrolate 0.2_mg/ml 1_ml,Pharmacy,RETROSPECTIVE,2016-07-13,1_ml,0.2_mg/ml,glycopyrrolate,,Pharmacy,0.974334673859,Pharmacy,0.999772239299,Pharmacy,2,1,1,0.987053456579,1_ml,0.2_mg/ml,glycopyrrolate,
169,5260,58890000 - OXYGEN PER 12 HOURS,oxygen per 12 hours,Respiratory Therapy,RETROSPECTIVE,2016-07-13,hours,per,oxygen,,Respiratory Therapy,0.873466354106,Respiratory Therapy,0.999367310619,Respiratory Therapy,2,1,1,0.936416832363,hours,per,oxygen,
170,501,HC BASIC METABOLIC PANEL TOTAL CA,basic_metabolic_panel total calcium,Laboratory,ONLINE,2016-09-16,total,ca,metabolic,panel,Laboratory,0.91769655416,Laboratory,0.999250250168,Laboratory,2,1,1,0.958473402164,total,ca,basic_metabolic_panel,
171,5558,EPHEDR 50MG/5ML INJ,ephedrine 50_mg/5_ml injection,Pharmacy,RETROSPECTIVE,2016-07-13,injection,50_mg/5_ml,ephedrine,,Pharmacy,0.955868615972,Pharmacy,0.999705682985,Pharmacy,2,1,1,0.977787149478,inj,50_mg/5_ml,ephedrine,
172,6213,DRAIN WND RND FL HBLS 19X 0722,drain wound rnd fl hbls 19x 0722,Supply,ONLINE,2016-09-16,drain,wnd,fluid,,Supply,0.785527975852,Supply,0.888353033467,Supply,2,1,1,0.83694050466,drain,wnd,,
173,1123,POVIDONE IODINE 10% OINT,povidone iodine 10% ointment,Pharmacy,ONLINE,2016-09-16,povidone,oint,iodine,10%,Pharmacy,0.915808102962,Pharmacy,0.990024816509,Pharmacy,2,1,1,0.952916459735,povidone,oint,iodine,10%
174,1926,BLD# COMPL AUTO HHRWP,blood complete automated hhrwp,Laboratory,ONLINE,2016-09-16,automated,blood,hhrwp,complete,Laboratory,0.758513839557,Laboratory,0.629996424415,Laboratory,2,1,1,0.694255131986,automated,blood,hhrwp,complete
175,3178,TUBING IV,tubing intravenous,Supply,RETROSPECTIVE,2016-07-12,tubing,intravenous,,,Supply,0.806487678422,Supply,0.996626141823,Supply,2,1,1,0.901556910123,tubing,iv,,
176,2955,DRSG ANTIMICROBAL W/CHG 1,dressing antimicrobial with charge 1,Supply,RETROSPECTIVE,2016-07-12,antimicrobial,dressing,,,Supply,0.790640587604,Supply,0.904245596719,Supply,2,1,1,0.847443092162,antimicrobial,charge,drsg,
177,126,HB WATER STERILE INJ,water sterile injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,water,injection,sterile,,Diluent / Flush / Irrigant,0.783268993423,Diluent / Flush / Irrigant,0.981277164692,Diluent / Flush / Irrigant,2,1,1,0.882273079057,water,inj,sterile,
178,6620,HCHG C4,c4,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,c4,,,,Supply,0.158861413605,Supply,0.348832005381,Supply,2,1,1,0.253846709493,c4,,,
179,6606,HCHG ANA TITER ARUP,anal titer arup,OR / Anesthesia / Recovery Room,ONLINE,2016-10-12,anal,titer,arup,,Supply,0.669519614154,Supply,0.849962424055,Supply,2,1,1,0.759741019105,anal,titer,arup,
180,3105,SET BURETROL INLINE PUMP,set buretrol inline pump,Supply,RETROSPECTIVE,2016-07-12,inline,pump,set,buretrol,Supply,0.686148625599,Supply,0.963942919336,Supply,2,1,1,0.825045772467,inline,pump,set,buretrol
181,6784,IPV INIT,ipv init,Nursing Services,ONLINE,2016-10-12,init,ipv,,,Pharmacy,0.349208082925,Supply,0.195713330521,Pharmacy,1,1,0,0.174604041463,init,ipv,,
182,5672,HB MIDAZOLAM HCL 2 MG/2ML IJ SOLN,midazolam hydrochloride 2_mg/2_ml injection solution,Pharmacy,RETROSPECTIVE,2016-07-13,ij,soln,midazolam,hydrochloride,Pharmacy,0.967443411596,Pharmacy,0.999846380206,Pharmacy,2,1,1,0.983644895901,ij,soln,midazolam,hydrochloride
183,4607,ENSURE PLUS 8-OZ BTLE (FC),ensure plus 8 ounce bottle fc,Supply,RETROSPECTIVE,2016-07-13,plus,,,,Supply,0.849520456933,Supply,0.99526083649,Supply,2,1,1,0.922390646712,ounce,plus,bottle,
184,980,NYSTATIN 100 000 UNIT/ML SUSP 2 ML SYRINGE,nystatin 100 000_units/ml suspension 2_ml syringe,Pharmacy,ONLINE,2016-09-16,syringe,susp,2_ml,,Pharmacy,0.967986817471,Pharmacy,0.99872563669,Pharmacy,2,1,1,0.98335622708,nystatin,susp,2_ml,syringe
185,255,SOD CHLORIDE 0.9% 100ML IN,sodium chloride 0.9% 100_ml injection,Diluent / Flush / Irrigant,RETROSPECTIVE,2016-07-12,100_ml,chloride,sodium,,Diluent / Flush / Irrigant,0.768728864072,Diluent / Flush / Irrigant,0.959513092348,Diluent / Flush / Irrigant,2,1,1,0.86412097821,100_ml,injection,chloride,sodium
