,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
86,3789,BLANKET ADULT UNDERBODY,blanket adult underbody,Supply,RETROSPECTIVE,13/07/2016,blanket,adult,underbody,,Supply,0.894232373638,Supply,0.998285034129,Supply,"Logistic_OvR, DeepNN",2,1,1,0.946258703883,blanket,adult,underbody,
87,5927,SENSOR ADLT NEONATAL MAX-N,sensor adult neonatal max n,Supply,ONLINE,16/09/2016,neonatal,sensor,adlt,,Supply,0.82088638355,Supply,0.989453124882,Supply,"Logistic_OvR, DeepNN",2,1,1,0.905169754216,neonatal,sensor,adlt,
88,598,HCT ISTAT,hematocrit istat,Laboratory,RETROSPECTIVE,12/07/2016,hematocrit,istat,,,Laboratory,0.596471665264,Laboratory,0.928236921754,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.762354293509,hct,istat,,
89,617,LACTATE (PNL),lactate panel,Laboratory,RETROSPECTIVE,12/07/2016,panel,lactate,,,Laboratory,0.835280416364,Laboratory,0.999429493346,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.917354954855,panel,lactate,,
90,2586,BACITRACIN 50MU VL,bacitracin 50mu vial,Pharmacy,RETROSPECTIVE,12/07/2016,50mu,bacitracin,vl,,Pharmacy,0.886323464942,Pharmacy,0.999450540481,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.942887002711,vial,50mu,bacitracin,
91,1722,PULMOZYME INHALATION SOLN 2.5ML NDC: 50242010040,pulmozyme inhalation solution 2.5_ml ndc 5.0242011E10,Plan Benefit,RETROSPECTIVE,12/07/2016,ndc,pulmozyme,inhalation,solution,Pharmacy,0.824544068286,Pharmacy,0.852572860344,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.838558464315,ndc,inhalation,soln,
92,2467,OXYGEN 1 - 12 HR,oxygen 1 12 hour,Respiratory Therapy,RETROSPECTIVE,12/07/2016,hr,oxygen, ,,Respiratory Therapy,0.85427292116,Respiratory Therapy,0.963963598506,Respiratory Therapy,"Logistic_OvR, DeepNN",2,1,1,0.909118259833,hr,oxygen,,
93,1898,ALBUMIN HUMAN 5% SOLN,albumin human 5% solution,Pharmacy,RETROSPECTIVE,12/07/2016,5%,albumin,soln,human,Pharmacy,0.71930492965,Pharmacy,0.998716731837,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.859010830743,5%,albumin,soln,human
94,4717,ANESTHESIA PER 30MIN > 90MIN HCHG ANESTHESIA PER 30MIN > 90MIN,anesthesia per 30min greater_than 90min,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,greater_than,anesthesia,per,,OR / Anesthesia / Recovery Room,0.811298334377,OR / Anesthesia / Recovery Room,0.998801597813,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.905049966095,greater_than,30min,anesthesia,per
95,284,SODIUM CHLORIDE 0.9 % SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.65517034388,Diluent / Flush / Irrigant,0.981989764741,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.81858005431,0.9%,chloride,so,
96,545,DEXTROSE 5% IN WATER 50ML,dextrose 5% in water 50_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,5%,water,dextrose,50_ml,Diluent / Flush / Irrigant,0.876116645301,Diluent / Flush / Irrigant,0.993548818088,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.934832731694,5%,water,dextrose,50_ml
97,5,ALARIS PUMP IV ARM,alaris pump intravenous arm,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,arm,Capital Equipment,0.769714815315,Capital Equipment,0.993305826452,Capital Equipment,"Logistic_OvR, DeepNN",2,1,1,0.881510320884,pump,alaris,iv,arm
98,1802,US NEO HEAD,ultrasound neonatal head,Radiology,RETROSPECTIVE,12/07/2016,neo,head,us,,Radiology,0.715168253923,Radiology,0.934158838159,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.824663546041,neonatal,us,head,
99,2302,ECHO 2D F-U,echocardiogram 2 follow up,Cardiology,RETROSPECTIVE,12/07/2016,2d,units,f,echo,Cardiology,0.52447882494,Cardiology,0.428589453409,Cardiology,"Logistic_OvR, DeepNN",2,1,1,0.476534139175,follow,echocardiogram,,
100,2257,FERROUS SULFATE OS,ferrous sulfate mouth,Pharmacy,RETROSPECTIVE,12/07/2016,os,ferrous,sulfate,,Pharmacy,0.868163360966,Pharmacy,0.999208111434,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.9336857362,os,ferrous,sulfate,
101,5149,FLUTICASONE 44 MCG/PUFF AERO 10.6 G AER W/ADAP,fluticasone 44 mcg/puff aerosol 10.6 gram aerosol with adapter,Pharmacy,ONLINE,16/09/2016,aerosol,microgram,,,Pharmacy,0.675627872248,Pharmacy,0.938906047205,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.807266959726,mcg,adapter,aerosol,gram
102,1301,CAN SUCT,canister suction,Supply,RETROSPECTIVE,12/07/2016,suction,canister,,,Supply,0.808856274175,Supply,0.99757464773,Supply,"Logistic_OvR, DeepNN",2,1,1,0.903215460953,suct,canister,,
103,3012,HEPATIC FUNCTION PAN,hepatic function panel,Laboratory,RETROSPECTIVE,13/07/2016,function,pan,hepatic,,Laboratory,0.960200063021,Laboratory,0.999993564455,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.980096813738,function,panel,hepatic,
104,4178,PANTOPRAZOLE 40 MG TAB DR,pantoprazole 40_mg tablet dr,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,dr,pantoprazole,40_mg,Pharmacy,0.96084296373,Pharmacy,0.999988619039,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.980415791384,tab,dr,pantoprazole,40_mg
105,1241,PORTABLE BEDSIDE,portable bedside,Radiology,RETROSPECTIVE,12/07/2016,bedside,portable,,,Supply,0.627582828709,Supply,0.943033225916,Supply,"Logistic_OvR, DeepNN",2,1,1,0.785308027313,bedside,portable,,
106,4212,PROPOFOL 10 MG INJ,propofol 10_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,propofol,10_mg,,Pharmacy,0.948450497487,Pharmacy,0.999950480966,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.974200489226,inj,propofol,10_mg,
107,5411,HC URINALYSIS AUTO WO MICRO,urinalysis automated without micro,Laboratory,ONLINE,16/09/2016,urinalysis,without,micro,automated,Laboratory,0.920551142753,Laboratory,0.999542922312,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.960047032532,micro,urinalysis,without,automated
108,1248,RT SXN COUGH&DEEP BREATH,respiratory_therapy suction cough&deep breath,Respiratory Therapy,RETROSPECTIVE,12/07/2016,breath,RT,suction,cough,Supply,0.513634239877,Supply,0.747616038349,Supply,"Logistic_OvR, DeepNN",2,1,1,0.630625139113,breath,rt,sxn,cough&deep
109,2092,GUAIFENESIN 20MG/ML 10ML,guaifenesin 20_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,12/07/2016,guaifenesin,10_ml,20_mg_ml,,Pharmacy,0.952163202202,Pharmacy,0.999944239554,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.976053720878,guaifenesin,10_ml,20_mg/ml,
110,3523,14630052 - POTASSIUM CHLORIDE PWD 20MEQ,potassium chloride powder 20_meq,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,chloride,powder,20_meq,Pharmacy,0.866896172111,Pharmacy,0.998228634455,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.932562403283,potassium,chloride,powder,20_meq
111,2655,HC CT ANGIOGRAPHY HEAD W/CONTRAST/NONCONTRAST,computed_tomography angiography head with contrast/noncontrast,Radiology,RETROSPECTIVE,12/07/2016,angiography,ct,noncontrast,,Radiology,0.843043575686,Radiology,0.999642599516,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.921343087601,ct,angiography,head,contrast
112,4467,GOWN SRG XL XLNG IMPR,gown surgical extra_large extra_long impr,Supply,ONLINE,29/08/2016,impra,gown,xcel,srg,Supply,0.885357522063,Supply,0.987598898599,Supply,"Logistic_OvR, DeepNN",2,1,1,0.936478210331,surgical,,,
113,3062,MICROALBUMIN (MALB  MALBCR,microalbumin malb malbcr,Laboratory,RETROSPECTIVE,13/07/2016,malb,microalbumin,malbcr,,Laboratory,0.163160097645,Laboratory,0.39728729216,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.280223694902,malb,microalbumin,malbcr,
114,6122,US DPLR LIMIT ABD PELVIS S,ultrasound doppler limit abdomen pelvis s,Radiology,ONLINE,16/09/2016,us,abd,pelvis,,Radiology,0.895414347438,Radiology,0.999936338846,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.947675343142,us,doppler,abd,pelvis
115,1612,BEDSIDE GLUCOSE,bedside glucose,Monitoring,RETROSPECTIVE,12/07/2016,bedside,glucose,,,Monitoring,0.890246435829,Monitoring,0.961406362605,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.925826399217,bedside,glucose,,
116,5066,DRSG MEPLIEX BDR 6X6 295400,dressing mepliex border 6x6 295400,Supply,ONLINE,16/09/2016,mepliex,bdr,6x6,drsg,Supply,0.899293555756,Supply,0.999806539559,Supply,"Logistic_OvR, DeepNN",2,1,1,0.949550047657,mepliex,border,6x6,drsg
117,3760,ANAEROBIC CULTURE EXC BLOO,anaerobic culture excel blood,Laboratory,RETROSPECTIVE,13/07/2016,culture,excel,anaerobic,blood,Laboratory,0.968965249712,Laboratory,0.999986298362,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.984475774037,culture,excel,anaerobic,bloo
118,821,O2 SATUR OXIMETRY S,oxygen saturation oximetry sigma,Monitoring,RETROSPECTIVE,12/07/2016,saturation,oximetry,oxygen,,Monitoring,0.860433590456,Monitoring,0.999928263965,Monitoring,"Logistic_OvR, DeepNN",2,1,1,0.930180927211,saturation,oximetry,sigma,o2
119,2199,CLONIDNE 5MCG/ML ORAL SUSP 1ML,clonidine 5_mcg/ml oral suspension 1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,susp,1_ml,oral,,Pharmacy,0.88028316901,Pharmacy,0.996010721471,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.938146945241,susp,1_ml,oral,
120,2520,CHOLECALCIFEROL 1000 UNI,cholecalciferol 1000_units,Pharmacy,RETROSPECTIVE,12/07/2016,cholecalciferol,1000_units, ,,Pharmacy,0.888516656397,Pharmacy,0.999294028517,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.943905342457,cholecalciferol,1000_units,,
121,3335,HB SDS NURSING PREP FOR MR OTHER,sds nursing preparation for mr other,Nursing Services,RETROSPECTIVE,13/07/2016,prep,nursing,stds,mr,Laboratory,0.691819007626,Laboratory,0.949260505402,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.820539756514,prep,mr,nursing,sds
122,4850,CATH TRAY (NO CATH),catheter tray no catheter,Supply,ONLINE,16/09/2016,cath,tray,nitric_oxide,,Supply,0.949793034656,Supply,0.999993668759,Supply,"Logistic_OvR, DeepNN",2,1,1,0.974893351707,cath,tray,,
123,407,HB NITRIC OXIDE THERAPY,nitric oxide therapy,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,therapy,nitric,,Plan Benefit,0.89455156326,Plan Benefit,0.995103170267,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.944827366763,oxide,therapy,nitric,
124,5815,PICS LINE,peripherally_inserted_central_catheter line,Supply,ONLINE,16/09/2016,line,pics,,,Supply,0.736451380051,Supply,0.968344827796,Supply,"Logistic_OvR, DeepNN",2,1,1,0.852398103923,line,peripherally_inserted_central_catheter,,
125,4740,BACITRACIN 500 UNIT/GRAM OINT 14 G TUBE,bacitracin 500_units/gram ointment 14 g tube,Pharmacy,ONLINE,16/09/2016,bacitracin,oint,tube,,Pharmacy,0.669804850979,Pharmacy,0.990556739668,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.830180795323,bacitracin,oint,tube,
126,2717,27907923 - PERIPH INS PICC >5 NO PRT/PMP,peripheral insert peripherally_inserted_central_catheter greater_than 5 no port/pump,Procedure,RETROSPECTIVE,13/07/2016,greater_than,insert,peripheral,port,Procedure,0.794819826386,Procedure,0.99954699502,Procedure,"Logistic_OvR, DeepNN",2,1,1,0.897183410703,insert,periph,port,pump
127,2756,63601000 - EXTRA TUBE STATISTICAL CDM,extra tube statistical cdm,Laboratory,RETROSPECTIVE,13/07/2016,cdm,tube,statistical,extra,Supply,0.863240528353,Supply,0.846644393106,Supply,"Logistic_OvR, DeepNN",2,1,1,0.85494246073,cdm,tube,statistical,extra
128,3183,SURG LEVEL II 1ST HR,surgery level ii 1st hour,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,ii,surgical,1st,hour,OR / Anesthesia / Recovery Room,0.703719735111,OR / Anesthesia / Recovery Room,0.999852548414,OR / Anesthesia / Recovery Room,"Logistic_OvR, DeepNN",2,1,1,0.851786141763,surgery,1st,hr,level
129,5945,SILDENAFIL 100 MG TAB 30 EACH BOTTLE,sildenafil 100_mg tablet 30 each bottle,Plan Benefit,ONLINE,16/09/2016,bottle,100_mg,sildenafil,tab,Plan Benefit,0.623015622989,Plan Benefit,0.602868728232,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.61294217561,bottle,100_mg,sildenafil,tab
130,4738,B-TYPE NATRIURETIC PEPTIDE PLASMA,b type natriuretic peptide plasma,Laboratory,ONLINE,16/09/2016,peptide,type,plasma,,Laboratory,0.855493466981,Laboratory,0.996476908289,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.925985187635,peptide,type,plasma,natriuretic
131,5925,SENNA/DOCUSATE 8.6/50 MG TAB,senna/docusate 8.6/50_mg tablet,Pharmacy,ONLINE,16/09/2016,8.6/50_mg,senna,tab,docusate,Pharmacy,0.974382236103,Pharmacy,0.999998524006,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.987190380054,8.6/50_mg,senna,tab,docusate
132,5715,NYSTATIN 100 000 UNIT/ML SUSP 2 ML SYRINGE,nystatin 100 000_units/ml suspension 2_ml syringe,Pharmacy,ONLINE,16/09/2016,syringe,susp,2_ml,,Pharmacy,0.957868699273,Pharmacy,0.999935034297,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.978901866785,nystatin,susp,2_ml,syringe
133,3742,ALBUMIN 5% 250ML 12.5GM IN,albumin 5% 250_ml 12.5_gm individual,Pharmacy,RETROSPECTIVE,13/07/2016,250_ml,albumin,individual,,Pharmacy,0.749450528167,Pharmacy,0.980230596483,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.864840562325,250_ml,albumin,individual,
134,1865,NICOTINE 21 MG/24 HR PT24,nicotine 21_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,pt24,nicotine,21_mg/24,hour,Plan Benefit,0.868138277664,Plan Benefit,0.99993183896,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.934035058312,pt24,nicotine,21_mg/24,hr
135,207,NACL 0.9% 100ML MBP,sodium_chloride 0.9% 100_ml mini-bag_plus,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,100_ml,mbp,NaCl,Diluent / Flush / Irrigant,0.809374533682,Diluent / Flush / Irrigant,0.929672266042,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.869523399862,0.9%,100_ml,mbp,nacl
136,5237,HC BB RBC LEUKO REDUCED,red_blood_cell leukocyte_reduced,Blood Products,ONLINE,16/09/2016,rbc,leukocyte,reduced,bb,Blood Products,0.818770967982,Blood Products,0.997779191588,Blood Products,"Logistic_OvR, DeepNN",2,1,1,0.908275079785,rbc,leukocyte_reduced,,
137,303,SODIUM CHLORIDE 0.9% 25ML,sodium chloride 0.9% 25_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,25_ml,chloride,sodium,Diluent / Flush / Irrigant,0.758120952605,Diluent / Flush / Irrigant,0.995087671312,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.876604311958,0.9%,25_ml,chloride,sodium
138,4216,PROPOFOL 10MG/ML 20ML VL,propofol 10_mg/ml 20_ml vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,propofol,10_mg/ml,20_ml,Pharmacy,0.961891168257,Pharmacy,0.999598518197,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.980744843227,vial,propofol,10_mg/ml,20_ml
139,2993,FUNCT THER ACTIV 15 MIN OT,functional therapeutic activities 10 minutes Occupational Therapyes occupational_therapy,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,occupational_therapy,therapist,minutes,,PT / OT / Speech Therapy,0.902287966373,PT / OT / Speech Therapy,0.999746464594,PT / OT / Speech Therapy,"Logistic_OvR, DeepNN",2,1,1,0.951017215484,activities,min,ot,therapeutic
140,3410,11065262 - INFUSION  ALBUMIN 25% 50 ML,infusion albumin 25% 50_ml,Pharmacy,RETROSPECTIVE,13/07/2016,50_ml,albumin,infusion,25%,Pharmacy,0.896996353975,Pharmacy,0.979626062504,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.93831120824,50_ml,albumin,infusion,25%
141,1459,PULSE OXIMETER SNSR A,pulse oximeter sensor a,Supply,RETROSPECTIVE,12/07/2016,oximeter,sensor,pulse,,Supply,0.631985761809,Supply,0.982749157736,Supply,"Logistic_OvR, DeepNN",2,1,1,0.807367459773,oximeter,snsr,pulse,
142,91,D5W 50ML IVF,dextrose_5%_in_water 50_ml intravenous_fluid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,D5W,IVF,,Diluent / Flush / Irrigant,0.77213019047,Diluent / Flush / Irrigant,0.988593001002,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.880361595736,50_ml,d5w,ivf,
143,4964,DEFIB EVERA MRI XT DR,defibrillator evera magnetic_resonance_imaging xt dr,Supply,ONLINE,16/09/2016,dr,defibrillator,evera,mri,Radiology,0.412658206883,Radiology,0.60837400196,Radiology,"Logistic_OvR, DeepNN",2,1,1,0.510516104422,magnetic_resonance_imaging,,,
144,4475,KCL 20MEQ ST H 2O,potassuim_chloride 20_milliequivalents sterile water,Pharmacy,ONLINE,29/08/2016,h,set,kcl,2o,Diluent / Flush / Irrigant,0.666295124367,Diluent / Flush / Irrigant,0.829143402077,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.747719263222,water,20_milliequivalents,sterile,kcl
145,1900,DEXTROSE 50% SOLN,dextrose 50% solution,Pharmacy,RETROSPECTIVE,12/07/2016,50%,dextrose,soln,,Pharmacy,0.700287520604,Pharmacy,0.721412524154,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.710850022379,50%,dextrose,soln,
146,5302,HC HEMODIALYSIS INPATIENT,hemodialysis inpatient,Dialysis,ONLINE,16/09/2016,inpatient,hemodialysis,,,Dialysis,0.37498840451,Dialysis,0.51693623647,Dialysis,"Logistic_OvR, DeepNN",2,1,1,0.44596232049,inpatient,hemodialysis,,
147,2201,HCHG BILIRUBIN TOTAL,bilirubin total,Laboratory,RETROSPECTIVE,12/07/2016,bilirubin,total,,,Laboratory,0.946110758644,Laboratory,0.999985423621,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.973048091133,bilirubin,total,,
148,1881,EMERG NIV SUBSEQUENT DAY,emergent noninvasive_ventilator subsequent day,Respiratory Therapy,RETROSPECTIVE,12/07/2016,subsequent,niv,emergent,day,Respiratory Therapy,0.771677898,Respiratory Therapy,0.997263401705,Respiratory Therapy,"Logistic_OvR, DeepNN",2,1,1,0.884470649853,subsequent,niv,emergent,day
149,5590,LACTATED RINGERS SOLP,lactated_ringers solution,Pharmacy,ONLINE,16/09/2016,ringers,lactated,solution,,Diluent / Flush / Irrigant,0.42339104111,Diluent / Flush / Irrigant,0.879996203813,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.651693622462,solution,lactated_ringers,,
150,3667,77045557 - VALVE  TRACH SPEAKING,valve tracheostomy speaking,Supply,RETROSPECTIVE,13/07/2016,tracheostomy,valve,speaking,,Supply,0.512346818978,Supply,0.942543996242,Supply,"Logistic_OvR, DeepNN",2,1,1,0.72744540761,trach,valve,speaking,
151,6130,VANCOMYCIN 1GM/10ML INJ,vancomycin 1_gm/10_ml injection,Pharmacy,ONLINE,16/09/2016,inj,vancomycin,1_gm/10_ml,,Pharmacy,0.94284938039,Pharmacy,0.999483085456,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.971166232923,inj,vancomycin,1_gm/10_ml,
152,2778,64966000 - URINE CX W/PRESUMP ID,urine culture with presumptive id,Laboratory,RETROSPECTIVE,13/07/2016,presumptive,64966000_urine,id,cervix_or_complaint_of,Laboratory,0.969824943489,Laboratory,0.999996501824,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.984910722657,culture,urine,id,presumptive
153,4393,PHYSICIAN FEE LEVEL IV,physician fee level 4,Professional Fee,ONLINE,24/08/2016,physician,fee,iv,level,Laboratory,0.250781924094,Laboratory,0.85769534632,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.554238635207,physician,fee,level,
154,455,NITRIC OXIDE THERAPY DAIL NO THERAPY / DAY,nitric oxide therapy daily nitric_oxide therapy/day,Plan Benefit,RETROSPECTIVE,12/07/2016,daily,nitric_oxide,oxide,therapy,Plan Benefit,0.911254536488,Plan Benefit,0.99997364052,Plan Benefit,"Logistic_OvR, DeepNN",2,1,1,0.955614088504,dail,no,oxide,therapy
155,4748,BANDAGE SCISSORS,bandage scissors,Supply,ONLINE,16/09/2016,scissors,bandage,,,Supply,0.847555645258,Supply,0.996114033081,Supply,"Logistic_OvR, DeepNN",2,1,1,0.921834839169,scissors,bandage,,
156,4232,RIFAXIMIN 550 MG TAB,rifaximin 550_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,rifaximin,550_mg,,Pharmacy,0.959528635839,Pharmacy,0.99997781171,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.979753223774,tab,rifaximin,550_mg,
157,4247,SET UNIVERSAL 3-BAG SPIKE SET,set universal 3 bag spike set,Supply,RETROSPECTIVE,13/07/2016,bag,set,,,Supply,0.960008779188,Supply,0.99999912532,Supply,"Logistic_OvR, DeepNN",2,1,1,0.980003952254,bag,set,,
158,1979,T4NW-GENERAL MEDICINE PRIVATE,t4nw general medicine private,Room and Board,RETROSPECTIVE,12/07/2016,medicine,t4nw,private,general,Room and Board,0.489234279226,Room and Board,0.618919324751,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.554076801988,medicine,t4nw,private,general
159,2880,ANTIMICROBIAL BREAKPOINT/MIC,antimicrobial breakpoint/microscopy,Laboratory,RETROSPECTIVE,13/07/2016,antimicrobial,microclave,breakpoint,,Laboratory,0.833194358965,Laboratory,0.899152872422,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.866173615694,antimicrobial,microscopy,breakpoint,
160,2358,PROCHLORPERAZINE 10MG/2ML INJ,prochlorperazine 10_mg/2_ml injection,Pharmacy,RETROSPECTIVE,12/07/2016,inj,prochlorperazine,10_mg/2_ml,,Pharmacy,0.971968063285,Pharmacy,0.999990618202,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.985979340744,inj,prochlorperazine,10_mg/2_ml,
161,4779,BLOOD CULTURE FOR BACTERIA,blood culture for bacteria,Laboratory,ONLINE,16/09/2016,culture,blood,bacteria,,Laboratory,0.96323729097,Laboratory,0.999964229176,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.981600760073,culture,blood,bacteria,
162,1084,HB DBC N (SMH ACUTE) 174-NURSERY/LEVEL IV,dbc n smh acute 174 nursery/level intravenous,Room and Board,RETROSPECTIVE,12/07/2016,acute,intravenous,smh,,Room and Board,0.34520593903,Room and Board,0.79192796647,Room and Board,"Logistic_OvR, DeepNN",2,1,1,0.56856695275,acute,nursery,iv,level
163,2306,CHLORAPREP WITH TINT 26ML,chloraprep with tint 26_ml,Pharmacy,RETROSPECTIVE,12/07/2016,26_ml,chloraprep,tint,,Supply,0.486871369692,Pharmacy,0.823592955644,Pharmacy,DeepNN,1,0,1,0.411796477822,26_ml,chloraprep,tint,
164,5526,HYDROMORPHONE 2 MG/ML SOLN,hydromorphone 2_mg/ml solution,Pharmacy,ONLINE,16/09/2016,hydromorphone,2_mg/ml,soln,,Pharmacy,0.973708887994,Pharmacy,0.999890199171,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.986799543582,hydromorphone,2_mg/ml,soln,
165,5389,HC SODIUM SERUM/PLASMA/WHOLE BLD,sodium serum/plasma/whole blood,Laboratory,ONLINE,16/09/2016,whole,bld,plasma,serum,Laboratory,0.939236834991,Laboratory,0.999946896364,Laboratory,"Logistic_OvR, DeepNN",2,1,1,0.969591865677,whole,bld,plasma,serum
166,5718,NYSTATIN 100 000 UNITS/G OINT 15 G TUBE,nystatin 100 000_units/g ointment 15 g tube,Pharmacy,ONLINE,16/09/2016,oint,tube,,,Pharmacy,0.531637084461,Pharmacy,0.956312460559,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.74397477251,nystatin,oint,tube,
167,2730,58119000 - BIPAP/CPAP SET UP,bipap/continuous_positive_airway_pressure set up,Respiratory Therapy,RETROSPECTIVE,13/07/2016,set,continuous_positive_airway_pressure,bipap,,Supply,0.666026229904,Supply,0.999751565944,Supply,"Logistic_OvR, DeepNN",2,1,1,0.832888897924,set,continuous_positive_airway_pressure,bipap,
168,145,HEPARIN 100 UT/ML  3 ML SYRINGE-HEPARIN LOCK SYRINGE 100 UT/ML  3 M,heparin 100_units/ml 3_ml syringe heparin lock syringe 100_units/ml 3 m,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,heparin,syringe,3_ml,lock,Diluent / Flush / Irrigant,0.947179607144,Diluent / Flush / Irrigant,0.999738485342,Diluent / Flush / Irrigant,"Logistic_OvR, DeepNN",2,1,1,0.973459046243,heparin,syringe,3_ml,lock
169,5618,LORAZEPAM 2 MG/ML CONC 30 ML BOTTLE,lorazepam 2_mg/ml concentrate 30_ml bottle,Pharmacy,ONLINE,16/09/2016,lorazepam,concentrate,30_ml,bottle,Pharmacy,0.963407782028,Pharmacy,0.999868906852,Pharmacy,"Logistic_OvR, DeepNN",2,1,1,0.98163834444,lorazepam,30_ml,bottle,
