,DESC_ID,ORIG_DESC,NORM_DESC,CHRG_CLS,FLAG,CREATE_DT,FTR1,FTR2,FTR3,FTR4,Predicted_Class_Jaro,Prob_Jaro,Predicted_Class_DLevenshtein,Prob_DLevenshtein,Predicted_Class_Logistic_OvR,Prob_Logistic_OvR,Predicted_Class_DeepNN,Prob_DeepNN,Voted Output,Voting Algorithm,Sum Correct,Correct_Jaro,Correct_DLevenshtein,Correct_Logistic_OvR,Correct_DeepNN,Confidence Score,Feature 1,Feature 2,Feature 3,Feature 4
67,6237,IBUPROFEN 100 MG/5 ML SUSP,ibuprofen 100_mg/5_ml suspension,Pharmacy,ONLINE,19/09/2016,susp,100_mg/5_ml,ibuprofen,,Pharmacy,0.81,Pharmacy,0.68,Pharmacy,0.95120662923,Pharmacy,0.999765753743,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.860243095743,susp,100_mg/5_ml,ibuprofen,
68,1700,LAB-GLUCSE BLOOD REAGENT STRIP,laboratory glucose blood reagent strip,Supply,RETROSPECTIVE,12/07/2016,laboratory,strip,blood,reagent,Supply,1.0,Supply,1.0,Supply,0.386450562985,Supply,0.624848219865,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.752824695712,laboratory,strip,blood,reagent
69,1262,TRANSFUSION,transfusion,Nursing Services,RETROSPECTIVE,12/07/2016,transfusion,,,,Nursing Services,0.84,Nursing Services,0.69,Laboratory,0.543883272739,Laboratory,0.709846576683,Nursing Services,"Jaro, DLevenshtein",2,1,1,0,0,0.3825,transfusion,,,
70,3775,B-TYPE NATRIURETIC PEPTIDE (BN,b type natriuretic peptide bone,Laboratory,RETROSPECTIVE,13/07/2016,type,,,,Laboratory,0.76,Laboratory,0.93,Laboratory,0.92,Laboratory,0.99564738705,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.901411846762,peptide,type,,
71,692,END TIDAL C02,end tidal carbon_dioxide,Monitoring,RETROSPECTIVE,12/07/2016,tidal,end,CO2,,Monitoring,0.8,Monitoring,0.48,Laboratory,0.339533733907,Monitoring,0.794558135994,Monitoring,"Jaro, DLevenshtein, DeepNN",3,1,1,0,1,0.518639533998,tidal,end,c02,
72,3248,CT HEAD OR BRAIN W/O CONTRAST,computed_tomography head operating_room brain without contrast,Radiology,RETROSPECTIVE,13/07/2016,head,or,ct,brain,Radiology,0.83,Radiology,0.68,Radiology,0.96,Radiology,0.999967532606,Radiology,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.867491883151,head,ct,brain,without
73,4006,HB REMIFENTANIL 5MG VIAL,remifentanil 5_mg vial,Pharmacy,RETROSPECTIVE,13/07/2016,vial,remifentanil,5_mg,,Pharmacy,0.75,Plan Benefit,0.48,Pharmacy,0.946146188521,Pharmacy,0.998957890971,Pharmacy,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.673776019873,vial,remifentanil,5_mg,
74,2061,FENTANYL CITRATE 0.1MG INJ,fentanyl citrate 0.1_mg injection,Pharmacy,RETROSPECTIVE,12/07/2016,inj,fentanyl,0.1_mg,citrate,Pharmacy,0.93,Pharmacy,0.93,Pharmacy,0.976572519168,Pharmacy,0.999963855521,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959134093672,inj,fentanyl,0.1_mg,citrate
75,5106,FAT EMULSION 20% EMUL 500,fat emulsion 20% emulsion 500,Pharmacy,ONLINE,16/09/2016,20%,emul,fat,,Pharmacy,0.97,Pharmacy,0.95,Pharmacy,0.905535163154,Pharmacy,0.998042596989,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.955894440036,20%,emul,fat,
76,6294,ROOM ACUTE,room acute,Room and Board,ONLINE,19/09/2016,acute,room,,,Room and Board,0.83,Room and Board,0.64,Room and Board,0.656322970975,Room and Board,0.569513082805,Room and Board,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.673959013445,acute,room,,
77,6249,LACTULOSE 10 GRAM/15 ML SO,lactulose 10 gram/15_ml so,Pharmacy,ONLINE,19/09/2016,gram/15_ml,lactulose,,,Pharmacy,0.89,Pharmacy,0.68,Pharmacy,0.978096194225,Pharmacy,0.999973844465,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.887017509672,gram/15_ml,lactulose,,
78,1113,CHLOROTHIAZIDE SUSP 50MG/1ML,chlorothiazide suspension 50_mg/1_ml,Pharmacy,RETROSPECTIVE,12/07/2016,50_mg/1_ml,chlorothiazide,susp,,Pharmacy,0.86,Pharmacy,0.65,Pharmacy,0.939023388977,Pharmacy,0.999723757153,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.862186786532,50_mg/1_ml,chlorothiazide,susp,
79,1994,GABAPENTIN 300 MG ORAL CAP,gabapentin 300_mg oral capillary,Pharmacy,RETROSPECTIVE,12/07/2016,oral,cap,300_mg,gabapentin,Pharmacy,0.89,Pharmacy,0.93,Pharmacy,0.924906157165,Pharmacy,0.993031769104,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.934484481567,capillary,oral,300_mg,gabapentin
80,2179,INSULIN REGULAR HUMAN 100 UNIT/ML SOLN,insulin regular human 100_units/ml solution,Pharmacy,RETROSPECTIVE,12/07/2016,regular,insulin,human,soln,Pharmacy,0.89,Pharmacy,0.93,Pharmacy,0.978724617473,Pharmacy,0.998762663298,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.949371820193,regular,insulin,human,soln
81,1694,HC-LAB-GLUCOSE BLOOD,laboratory glucose blood,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,blood,glucose,,Monitoring,0.86,Laboratory,0.96,Laboratory,0.627382363064,Laboratory,0.937362048901,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.631186102991,laboratory,blood,glucose,
82,284,SODIUM CHLORIDE 0.9 % SO,sodium chloride 0.9% so,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,0.90%,chloride,sodium,,Diluent / Flush / Irrigant,0.97,Diluent / Flush / Irrigant,0.91,Diluent / Flush / Irrigant,0.67491863223,Diluent / Flush / Irrigant,0.955056595824,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.877493807013,0.9%,chloride,so,
83,3493,13802212 - MUPIROCIN 2% OINT 22GM,mupirocin 2% ointment 22_gm,Pharmacy,RETROSPECTIVE,13/07/2016,mupirocin,ointment,22_gm,2%,Pharmacy,0.68,Pharmacy,0.48,Pharmacy,0.92,Pharmacy,0.934756733387,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.753689183347,mupirocin,oint,22_gm,2%
84,5066,DRSG MEPLIEX BDR 6X6 295400,dressing mepliex border 6x6 295400,Supply,ONLINE,16/09/2016,mepliex,bdr,6x6,drsg,Supply,0.72,Supply,0.5,Supply,0.902771086399,Supply,0.999017554317,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.780447160179,mepliex,border,6x6,drsg
85,1865,NICOTINE 21 MG/24 HR PT24,nicotine 21_mg/24 hour pt24,Plan Benefit,RETROSPECTIVE,12/07/2016,pt24,nicotine,21_mg/24,hour,Plan Benefit,0.92,Plan Benefit,0.96,Plan Benefit,0.96,Plan Benefit,0.999986026697,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959996506674,pt24,nicotine,21_mg/24,hr
86,3810,CATH PULMONAR ART CCO  SVO,catheter pulmonary artificial cco servo,Supply,RETROSPECTIVE,13/07/2016,catheter,,,,Supply,0.76,Supply,0.45,Supply,0.96,Supply,0.997916240146,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.791979060036,cath,,,
87,5927,SENSOR ADLT NEONATAL MAX-N,sensor adult neonatal max n,Supply,ONLINE,16/09/2016,neonatal,sensor,adlt,,Supply,0.73,Supply,0.59,Supply,0.96,Supply,0.999432201306,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.819858050326,neonatal,sensor,adlt,
88,3941,HB BASIC METABOLIC PANEL,basic_metabolic_panel,Laboratory,RETROSPECTIVE,13/07/2016,metabolic,panel,basic,,Laboratory,0.93,Laboratory,0.95,Laboratory,0.96,Laboratory,0.996531609612,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959132902403,basic_metabolic_panel,,,
89,587,HC-LAB-CHLORIDE SERUM,laboratory chloride serum,Laboratory,RETROSPECTIVE,12/07/2016,laboratory,chloride,serum,,Laboratory,0.88,Laboratory,0.93,Laboratory,0.941032546751,Laboratory,0.999846272862,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.937719704903,laboratory,chloride,serum,
90,2586,BACITRACIN 50MU VL,bacitracin 50mu vial,Pharmacy,RETROSPECTIVE,12/07/2016,50mu,bacitracin,vl,,Pharmacy,0.84,Pharmacy,0.67,Pharmacy,0.96,Pharmacy,0.97904750805,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.862261877012,vial,50mu,bacitracin,
91,1722,PULMOZYME INHALATION SOLN 2.5ML NDC: 50242010040,pulmozyme inhalation solution 2.5_ml ndc 5.0242011E10,Plan Benefit,RETROSPECTIVE,12/07/2016,ndc,pulmozyme,inhalation,solution,Plan Benefit,0.72,Plan Benefit,0.45,Pharmacy,0.96,Plan Benefit,0.664159929647,Plan Benefit,"Jaro, DLevenshtein, DeepNN",3,1,1,0,1,0.458539982412,ndc,inhalation,soln,
92,2789,67409000 - CYTOLOGY GMS SCREEN,cytology Grocott's_Methenamine_Silver screen,Laboratory,RETROSPECTIVE,13/07/2016,screen,cytology,grams,,Laboratory,0.77,Laboratory,0.53,Laboratory,0.929425504684,Laboratory,0.999727120542,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.807288156306,screen,cytology,grocott's_methenamine_silver,
93,2976,EVARREST,evarrest,Supply,RETROSPECTIVE,13/07/2016,evarrest,,,,Supply,0.7,PT / OT / Speech Therapy,0.45,Laboratory,0.167863768759,Laboratory,0.359376144485,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.131809978311,evarrest,,,
94,4717,ANESTHESIA PER 30MIN > 90MIN HCHG ANESTHESIA PER 30MIN > 90MIN,anesthesia per 30min greater_than 90min,OR / Anesthesia / Recovery Room,ONLINE,16/09/2016,greater_than,anesthesia,per,,OR / Anesthesia / Recovery Room,0.92,OR / Anesthesia / Recovery Room,0.93,OR / Anesthesia / Recovery Room,0.96,OR / Anesthesia / Recovery Room,0.547311498498,OR / Anesthesia / Recovery Room,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.839327874624,greater_than,30min,anesthesia,per
95,91,D5W 50ML IVF,dextrose_5%_in_water 50_ml intravenous_fluid,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,50_ml,D5W,IVF,,Diluent / Flush / Irrigant,0.9,Diluent / Flush / Irrigant,0.93,Diluent / Flush / Irrigant,0.92,Diluent / Flush / Irrigant,0.989653339863,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.934913334966,50_ml,d5w,ivf,
96,3172,SOL IV NACL INJ 0.8% 1L,solution intravenous sodium_chloride injection 0.8% 1 liter,Diluent / Flush / Irrigant,RETROSPECTIVE,13/07/2016,injection,sodium_chloride,1l,solution,Diluent / Flush / Irrigant,0.74,Diluent / Flush / Irrigant,0.45,Diluent / Flush / Irrigant,0.538388590792,Diluent / Flush / Irrigant,0.896546330429,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.656233730305,inj,nacl,sol,liter
97,5,ALARIS PUMP IV ARM,alaris pump intravenous arm,Capital Equipment,RETROSPECTIVE,12/07/2016,pump,alaris,intravenous,arm,Capital Equipment,0.91,Capital Equipment,0.93,Capital Equipment,0.92,Capital Equipment,0.97283913353,Capital Equipment,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.933209783383,pump,alaris,iv,arm
98,6032,SYS 5 LEAD CABLE & WIRE DUAL,system 5 lead cable and wire dual,Supply,ONLINE,16/09/2016,dual,system,lead,,Laboratory,0.66,Supply,0.33,Supply,0.92,Supply,0.999134175208,Supply,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.562283543802,dual,wire,system,lead
99,2302,ECHO 2D F-U,echocardiogram 2 follow up,Cardiology,RETROSPECTIVE,12/07/2016,2d,units,f,echo,Supply,0.68,Monitoring,0.38,Cardiology,0.518510366371,Cardiology,0.540063233836,Cardiology,"Logistic_OvR, DeepNN",2,0,0,1,1,0.264643400052,follow,echocardiogram,,
100,4195,POT CHLORIDE 10% 20MEQ/15ML UD,pot chloride 10% 20_meq/15_ml ud,Pharmacy,RETROSPECTIVE,13/07/2016,ud,chloride,,,Pharmacy,0.77,Pharmacy,0.6,Pharmacy,0.918091700114,Pharmacy,0.973212157264,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.815325964345,ud,chloride,,
101,399,FACTOR VIIA  1 MCG,factor viia 1 microgram,Plan Benefit,RETROSPECTIVE,12/07/2016,microgram,viia,factor,,Plan Benefit,0.94,Plan Benefit,0.96,Pharmacy,0.620501589447,Pharmacy,0.376838112371,Plan Benefit,"Jaro, DLevenshtein",2,1,1,0,0,0.475,mcg,viia,factor,
102,1600,SWABSTICK  NO-STING,swabstick nitric_oxide sting,Supply,RETROSPECTIVE,12/07/2016,swabstick,sting,nitric_oxide,,Supply,0.71,Laboratory,0.38,Laboratory,0.466621507077,Laboratory,0.955792276558,Laboratory,"DLevenshtein, Logistic_OvR, DeepNN",3,0,1,1,1,0.450603445909,swabstick,sting,nitric_oxide,
103,5255,HC CBC AUTO WO DIFF,complete_blood_count automated without differential,Laboratory,ONLINE,16/09/2016,cbc,without,diff,automated,Laboratory,0.93,Laboratory,0.96,Laboratory,0.940254682029,Laboratory,0.999999553745,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.957563558943,cbc,diff,without,automated
104,4178,PANTOPRAZOLE 40 MG TAB DR,pantoprazole 40_mg tablet dr,Pharmacy,RETROSPECTIVE,13/07/2016,tablet,dr,pantoprazole,40_mg,Pharmacy,0.92,Pharmacy,0.96,Pharmacy,0.958507561986,Pharmacy,0.999725978711,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959558385174,tab,dr,pantoprazole,40_mg
105,4037,HYDRALAZNE 20MG INJ,hydralazine 20_mg injection,Pharmacy,RETROSPECTIVE,13/07/2016,injection,20_mg,hydralazine,,Pharmacy,0.89,Pharmacy,0.93,Pharmacy,0.962140669944,Pharmacy,0.99934053168,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.945370300406,inj,20_mg,hydralazine,
106,257,AMIODARONE HCL TABLET 200MG,amiodarone hcl tablet 200_mg,Pharmacy,RETROSPECTIVE,12/07/2016,amiodarone,tablet,hcl,200_mg,Pharmacy,0.84,Pharmacy,0.63,Pharmacy,0.973012333911,Pharmacy,0.999960923407,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.86074331433,amiodarone,tablet,hcl,200_mg
107,5367,HC PROTHROMBIN TIME,prothrombin_time,Laboratory,ONLINE,16/09/2016,time,prothrombin,,,Laboratory,0.96,Laboratory,0.96,Laboratory,0.96,Laboratory,0.999024070164,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.969756017541,prothrombin_time,,,
108,5149,FLUTICASONE 44 MCG/PUFF AERO 10.6 G AER W/ADAP,fluticasone 44 mcg/puff aerosol 10.6 gram aerosol with adapter,Pharmacy,ONLINE,16/09/2016,aerosol,microgram,,,Pharmacy,0.7,Pharmacy,0.31,Pharmacy,0.676185227353,Supply,0.626419399496,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR",3,1,1,1,0,0.421546306838,mcg,adapter,aerosol,gram
109,2092,GUAIFENESIN 20MG/ML 10ML,guaifenesin 20_mg/ml 10_ml,Pharmacy,RETROSPECTIVE,12/07/2016,guaifenesin,10_ml,20_mg_ml,,Pharmacy,0.85,Pharmacy,0.64,Pharmacy,0.955061341885,Pharmacy,0.997708717531,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.860692514854,guaifenesin,10_ml,20_mg/ml,
110,3523,14630052 - POTASSIUM CHLORIDE PWD 20MEQ,potassium chloride powder 20_meq,Pharmacy,RETROSPECTIVE,13/07/2016,potassium,chloride,powder,20_meq,Pharmacy,0.9,Pharmacy,0.96,Pharmacy,0.96,Pharmacy,0.992806063642,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.953201515911,potassium,chloride,powder,20_meq
111,4972,DEXMEDETOMIDINE 100 MCG/ML SOLN 2 ML VIAL,dexmedetomidine 100 mcg/ml solution 2_ml vial,Pharmacy,ONLINE,16/09/2016,mcg,ml,2_ml,soln,Pharmacy,0.91,Pharmacy,0.94,Pharmacy,0.977910531845,Pharmacy,0.997524689904,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.956358805437,mcg,ml,2_ml,soln
112,813,K ISTAT,potassium istat,Monitoring,RETROSPECTIVE,12/07/2016,potassium,istat,,,Laboratory,0.89,Laboratory,0.67,Laboratory,0.491867573273,Laboratory,0.901606081765,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.73836841376,k,istat,,
113,6295,SEDIMENTATION RATE RBC AUT,sedimentation rate red_blood_cell automated,Laboratory,ONLINE,19/09/2016,sedimentation,rate,aut,rbc,Laboratory,0.93,Laboratory,0.93,Laboratory,0.96,Laboratory,0.999250327178,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.954812581794,sedimentation,rate,automated,rbc
114,1801,DEXAMETHASONE (PER .25MG)4MG T,dexamethasone per 0.25_mg 4_mg tab,Pharmacy,RETROSPECTIVE,12/07/2016,4_mg,.25_mg,per,dexamethasone,Pharmacy,0.8,Pharmacy,0.6,Pharmacy,0.926139201329,Pharmacy,0.999653892026,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.831448273339,4_mg,tab,per,dexamethasone
115,810,INFORM GLUCOSE POC,inform glucose point_of_care,Monitoring,RETROSPECTIVE,12/07/2016,inform,POC,glucose,,Monitoring,0.74,Monitoring,0.63,Monitoring,0.96,Monitoring,0.999990431921,Monitoring,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.83249760798,inform,poc,glucose,
116,2816,86401005 - WALKING MOVING AROUND,walking moving around,PT / OT / Speech Therapy,RETROSPECTIVE,13/07/2016,walking,moving,around,,PT / OT / Speech Therapy,0.98,PT / OT / Speech Therapy,0.96,PT / OT / Speech Therapy,0.393873238766,PT / OT / Speech Therapy,0.738979283729,PT / OT / Speech Therapy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.768213130624,walking,moving,around,
117,5478,HCHG SENSITIVITY MIC HCHG SENSITIVITY MIC,sensitivity minimal_inhibitory_concentration,Laboratory,ONLINE,16/09/2016,hchg,mic,sensitivity,,Laboratory,0.69,Respiratory Therapy,0.41,Laboratory,0.938561594412,Laboratory,0.999924829523,Laboratory,"Jaro, Logistic_OvR, DeepNN",3,1,0,1,1,0.657121605984,minimal_inhibitory_concentration,sensitivity,,
118,821,O2 SATUR OXIMETRY S,oxygen saturation oximetry sigma,Monitoring,RETROSPECTIVE,12/07/2016,saturation,oximetry,oxygen,,Monitoring,0.75,Monitoring,0.56,Monitoring,0.96,Monitoring,0.999960230573,Monitoring,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.817490057643,saturation,oximetry,sigma,o2
119,6221,FLUCONAZOLE 2 MG/ML PGBK,fluconazole 2_mg/ml pgbk,Pharmacy,ONLINE,19/09/2016,fluconazole,pgbk,2_mg/ml,,Pharmacy,0.87,Pharmacy,0.93,Pharmacy,0.969525715867,Pharmacy,0.999762772495,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.942322122091,fluconazole,pgbk,2_mg/ml,
120,2520,CHOLECALCIFEROL 1000 UNI,cholecalciferol 1000_units,Pharmacy,RETROSPECTIVE,12/07/2016,cholecalciferol,1000_units, ,,Pharmacy,0.93,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.982187885103,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.950546971276,cholecalciferol,1000_units,,
121,3335,HB SDS NURSING PREP FOR MR OTHER,sds nursing preparation for mr other,Nursing Services,RETROSPECTIVE,13/07/2016,prep,nursing,stds,mr,Procedure,0.73,Supply,0.39,Laboratory,0.674249927709,Laboratory,0.955361741169,Laboratory,"Logistic_OvR, DeepNN",2,0,0,1,1,0.40740291722,prep,mr,nursing,sds
122,5834,POTASSIUM CHLOR 10 MEQ/50 ML I,potassium chloride 10_meq/50_ml i,Pharmacy,ONLINE,16/09/2016,potassium,chlor,10_meq/50_ml,,Pharmacy,0.93,Pharmacy,0.96,Pharmacy,0.96,Pharmacy,0.986848405565,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.959212101391,potassium,chlor,10_meq/50_ml,
123,407,HB NITRIC OXIDE THERAPY,nitric oxide therapy,Plan Benefit,RETROSPECTIVE,12/07/2016,oxide,therapy,nitric,,Plan Benefit,0.88,Plan Benefit,0.93,Plan Benefit,0.96,Plan Benefit,0.999521301105,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.942380325276,oxide,therapy,nitric,
124,5815,PICS LINE,peripherally_inserted_central_catheter line,Supply,ONLINE,16/09/2016,line,pics,,,Supply,0.75,Supply,0.56,Supply,0.92,Supply,0.950814397551,Supply,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.795203599388,line,peripherally_inserted_central_catheter,,
125,3728,ACETAZOLAMIDE SODIUM 500 MG-,acetazolamide sodium 500_mg,Pharmacy,RETROSPECTIVE,13/07/2016,500_mg,acetazolamide,sodium,,Pharmacy,0.85,Pharmacy,0.64,Pharmacy,0.941958214329,Pharmacy,0.982583073322,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.853635321913,500_mg,acetazolamide,sodium,
126,1273,VENIPUNCTURE COLLECTION,venipuncture collection,Nursing Services,RETROSPECTIVE,12/07/2016,venipuncture,collection,,,Nursing Services,0.88,Nursing Services,0.92,Nursing Services,0.96,Nursing Services,0.999425296104,Nursing Services,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.939856324026,venipuncture,collection,,
127,5353,HC PARATHORMONE (PTH),parathormone parathyroid_hormone,Laboratory,ONLINE,16/09/2016,path,parathormone,,,Laboratory,0.77,Laboratory,0.53,Laboratory,0.96,Laboratory,0.999713008613,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.814928252153,parathormone,parathyroid_hormone,,
128,3183,SURG LEVEL II 1ST HR,surgery level ii 1st hour,OR / Anesthesia / Recovery Room,RETROSPECTIVE,13/07/2016,ii,surgical,1st,hour,OR / Anesthesia / Recovery Room,0.78,OR / Anesthesia / Recovery Room,0.63,OR / Anesthesia / Recovery Room,0.677057809074,OR / Anesthesia / Recovery Room,0.933470526903,OR / Anesthesia / Recovery Room,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.755132083994,surgery,1st,hr,level
129,5945,SILDENAFIL 100 MG TAB 30 EACH BOTTLE,sildenafil 100_mg tablet 30 each bottle,Plan Benefit,ONLINE,16/09/2016,bottle,100_mg,sildenafil,tab,Plan Benefit,0.88,Plan Benefit,0.93,Plan Benefit,0.92,Plan Benefit,0.996502247707,Plan Benefit,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.931625561927,bottle,100_mg,sildenafil,tab
130,2781,64999000 - COMP GI PANEL BY PCR,comprehensive gastrointestinal panel by polymerase_chain_reaction,Laboratory,RETROSPECTIVE,13/07/2016,pcr,compressors,gastrointestinal,panel,Laboratory,0.69,Laboratory,0.54,Laboratory,0.93993983139,Laboratory,0.999982941384,Laboratory,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.792480693193,polymerase_chain_reaction,comprehensive,gi,panel
131,4336,WARD,ward,Room and Board,RETROSPECTIVE,13/07/2016,ward,,,,Supply,0.75,Respiratory Therapy,0.3,Room and Board,0.441449627662,Room and Board,0.548838752015,Room and Board,"Logistic_OvR, DeepNN",2,0,0,1,1,0.247572094919,ward,,,
132,4171,OXYCODONE 5 MG TABLET,oxycodone 5_mg tablet,Pharmacy,RETROSPECTIVE,13/07/2016,5_mg,oxycodone,tablet,,Pharmacy,0.95,Pharmacy,0.96,Pharmacy,0.934206895348,Pharmacy,0.999716018231,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.960980728395,5_mg,oxycodone,tablet,
133,815,LACTATE  POCT,lactate point_of_care_testing,Monitoring,RETROSPECTIVE,12/07/2016,POCT,lactate,,,Laboratory,0.88,Laboratory,0.93,Monitoring,0.693242606257,Monitoring,0.928534717922,Laboratory,"Jaro, DLevenshtein",2,1,1,0,0,0.4525,poct,lactate,,
134,4976,DEXTROSE 10% SOLP 1 000 ML,dextrose 10% solution 1 000_ml,Pharmacy,ONLINE,16/09/2016,000_ml,dextrose,solution,10%,Pharmacy,0.94,Pharmacy,0.9,Pharmacy,0.92,Pharmacy,0.987194153732,Pharmacy,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.936798538433,000_ml,dextrose,solution,10%
135,350,WATER FOR IRRIGATION 500ML,water for irrigation 500_ml,Diluent / Flush / Irrigant,RETROSPECTIVE,12/07/2016,water,irrigation,500_ml,,Diluent / Flush / Irrigant,0.81,Diluent / Flush / Irrigant,0.58,Diluent / Flush / Irrigant,0.96,Diluent / Flush / Irrigant,0.998461704225,Diluent / Flush / Irrigant,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.837115426056,water,irrigation,500_ml,
136,5237,HC BB RBC LEUKO REDUCED,red_blood_cell leukocyte_reduced,Blood Products,ONLINE,16/09/2016,rbc,leukocyte,reduced,bb,Blood Products,0.8,Blood Products,0.93,Blood Products,0.96,Blood Products,0.989027801658,Blood Products,"Jaro, DLevenshtein, Logistic_OvR, DeepNN",4,1,1,1,1,0.919756950414,rbc,leukocyte_reduced,,
